"hhid","PID","help_id","t0_hhid","pid_unps","availablevisit1","ws4q1","ws4q4","ws4q5a","ws4q5b","ws4q6","ws4q7a","ws4q7b","ws4q8","ws4q9a","ws4q9b","ws4q11","ws4q12","elapsed_months_check","ws4q13","ws4q14","ws4q19","ws4q20a","ws4q20b","ws4q22"
"c863514feaab40b7b5f3b7da261ebc6b",1,3,"H2330302",,1,1,1,2,4,1,0,0,2,,,6,"2017-09-05",16,2,1,1,2.7,1,3
"c863514feaab40b7b5f3b7da261ebc6b",1,4,"H2330302",,1,1,1,2,4,1,0,0,2,,,6,"2017-09-05",16,2,1,1,2.7,1,3
"c863514feaab40b7b5f3b7da261ebc6b",1,5,"H2330302",,1,1,1,2,4,1,0,0,2,,,6,"2017-09-05",16,2,1,1,2.7,1,3
"c863514feaab40b7b5f3b7da261ebc6b",1,6,"H2330302",,1,1,1,2,4,1,0,0,2,,,6,"2017-09-05",16,1,1,1,2.7,1,3
"c863514feaab40b7b5f3b7da261ebc6b",1,7,"H2330302",,1,1,1,2,4,1,0,0,2,,,6,"2017-09-05",16,2,1,1,2.7,1,3
"c863514feaab40b7b5f3b7da261ebc6b",1,8,"H2330302",,1,1,1,2,4,1,0,0,2,,,6,"2017-09-05",16,2,1,1,2.7,1,3
"c887828d8e404545a9fef02c602603a8",6,1,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,2,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,3,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,4,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,5,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,6,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,7,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,8,"H2850401","P28504-006",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,1,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,2,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,3,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,4,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,5,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,6,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,7,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,8,"H3940901","P39409-001",1,1,1,3,4,2,,,1,0,1,8,"2010-08-11",100,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,1,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,2,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,3,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,4,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,5,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,6,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,7,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",3,8,"H3940901","P39409-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,1,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,2,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,3,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,4,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,5,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,6,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,7,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,8,"H3000601","P30006-002",1,1,1,1,5,2,,,1,4,1,11,"2012-05-18",72,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,1,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,2,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,3,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,4,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,5,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,6,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,7,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,8,"H3000601","P30006-003",1,2,,,,,,,2,,,,,,,,,,,
"c91af3c79a884e65ac0b1d3b7942891b",5,1,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,2,1,2,,,3
"c91af3c79a884e65ac0b1d3b7942891b",5,2,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,2,1,2,,,3
"c91af3c79a884e65ac0b1d3b7942891b",5,3,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,2,1,2,,,3
"c91af3c79a884e65ac0b1d3b7942891b",5,4,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,2,1,2,,,3
"c91af3c79a884e65ac0b1d3b7942891b",5,5,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,1,1,2,,,3
"c91af3c79a884e65ac0b1d3b7942891b",5,6,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,1,1,2,,,3
"c91af3c79a884e65ac0b1d3b7942891b",5,7,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,2,1,2,,,3
"c91af3c79a884e65ac0b1d3b7942891b",5,8,"H3830301","P38303-006",1,1,1,1,0,1,2,1,1,1,0,5,"2015-01-20",40,2,1,2,,,3
"c922f881854a431dbf5e373809ea002e",2,1,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",2,2,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",2,3,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",2,4,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",2,5,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",2,6,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",2,7,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",2,8,"H0660701","P06607-002",1,1,1,1,0,1,2,3,2,,,6,"2011-05-27",89,,,,,,
"c922f881854a431dbf5e373809ea002e",7,1,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c922f881854a431dbf5e373809ea002e",7,2,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c922f881854a431dbf5e373809ea002e",7,3,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c922f881854a431dbf5e373809ea002e",7,4,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c922f881854a431dbf5e373809ea002e",7,5,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c922f881854a431dbf5e373809ea002e",7,6,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c922f881854a431dbf5e373809ea002e",7,7,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c922f881854a431dbf5e373809ea002e",7,8,"H0660701","P06607-009",1,1,2,,,1,0,1,2,,,1,"2008-07-27",123,,,,,,
"c931ce855f434b2fa9ca9ec5a91376a6",2,1,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,2,8,1,3.5,2,3
"c931ce855f434b2fa9ca9ec5a91376a6",2,2,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,1,8,1,3.5,2,3
"c931ce855f434b2fa9ca9ec5a91376a6",2,3,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,2,8,1,3.5,2,3
"c931ce855f434b2fa9ca9ec5a91376a6",2,4,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,2,8,1,3.5,2,3
"c931ce855f434b2fa9ca9ec5a91376a6",2,5,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,2,8,1,3.5,2,3
"c931ce855f434b2fa9ca9ec5a91376a6",2,6,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,2,8,1,3.5,2,3
"c931ce855f434b2fa9ca9ec5a91376a6",2,7,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,2,8,1,3.5,2,3
"c931ce855f434b2fa9ca9ec5a91376a6",2,8,"H2570301","P25703-010",1,1,1,3,0,2,,,2,,,3,"2016-11-07",18,2,8,1,3.5,2,3
"c933843854be4de5a1ea85569fed2ac6",2,1,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,2,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,3,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,4,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,5,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,6,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,7,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,8,"H4170601","P41706-002",1,1,1,1,1,2,,,2,,,2,"2014-03-20",55,,,,,,
"c93eba34e249471db03d654d87b0af66",13,1,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,2,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,3,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,4,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,5,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,6,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,7,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,8,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,1,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,2,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,3,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,4,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,5,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,6,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,7,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,8,"H4280101",,1,2,,,,,,,2,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",15,1,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c93eba34e249471db03d654d87b0af66",15,2,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c93eba34e249471db03d654d87b0af66",15,3,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c93eba34e249471db03d654d87b0af66",15,4,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c93eba34e249471db03d654d87b0af66",15,5,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c93eba34e249471db03d654d87b0af66",15,6,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c93eba34e249471db03d654d87b0af66",15,7,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c93eba34e249471db03d654d87b0af66",15,8,"H4280101",,1,1,2,,,1,1,1,2,,,2,"2015-10-15",34,,,,,,
"c9485f1b744544a7b2567219069967e0",2,1,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",2,2,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",2,3,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",2,4,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",2,5,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",2,6,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",2,7,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",2,8,"H3510901","P35109-002",1,1,1,1,5,1,1,2,1,0,2,11,"2012-09-11",75,,,,,,
"c9485f1b744544a7b2567219069967e0",9,1,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,2,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,3,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,4,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,5,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,6,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,7,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,8,"H3510901",,1,2,,,,,,,2,,,,,,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,1,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,2,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,3,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,4,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,5,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,6,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,7,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c94a6254ad98458ca1a582f5af587628",3,8,"H1000701","P10007-007",1,1,1,2,2,2,,,2,,,4,"2010-09-12",98,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,1,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,2,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,3,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,4,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,5,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,6,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,7,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,8,"H0830301","P08303-003",1,1,1,4,3,1,0,2,2,,,9,"2015-01-27",44,,,,,,
"c99c33b6f94f49808cf177fe754d1e8f",6,1,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,2,5,1,3.3,1,2
"c99c33b6f94f49808cf177fe754d1e8f",6,2,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,1,5,1,3.3,1,2
"c99c33b6f94f49808cf177fe754d1e8f",6,3,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,2,5,1,3.3,1,2
"c99c33b6f94f49808cf177fe754d1e8f",6,4,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,2,5,1,3.3,1,2
"c99c33b6f94f49808cf177fe754d1e8f",6,5,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,2,5,1,3.3,1,2
"c99c33b6f94f49808cf177fe754d1e8f",6,6,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,2,5,1,3.3,1,2
"c99c33b6f94f49808cf177fe754d1e8f",6,7,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,2,5,1,3.3,1,2
"c99c33b6f94f49808cf177fe754d1e8f",6,8,"H3400201",,1,1,1,0,2,1,2,0,2,,,4,"2017-09-09",5,2,5,1,3.3,1,2
"c9c2f90528b14c858eebeb3d15b488f0",6,1,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,2,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,3,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,4,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,5,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,6,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,7,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,8,"H1320503",,1,1,1,1,1,1,0,1,1,0,1,4,"2015-07-21",36,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",2,1,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,2,76,2,,,3
"c9d31361da1840bfa0115cb3dfcc790f",2,2,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,2,76,2,,,3
"c9d31361da1840bfa0115cb3dfcc790f",2,3,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,2,76,2,,,3
"c9d31361da1840bfa0115cb3dfcc790f",2,4,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,2,76,2,,,3
"c9d31361da1840bfa0115cb3dfcc790f",2,5,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,2,76,2,,,3
"c9d31361da1840bfa0115cb3dfcc790f",2,6,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,2,76,2,,,3
"c9d31361da1840bfa0115cb3dfcc790f",2,7,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,1,76,2,,,3
"c9d31361da1840bfa0115cb3dfcc790f",2,8,"H3641001","P36410-002",1,1,1,2,4,1,0,1,1,5,1,13,"2016-06-16",30,2,76,2,,,3
"c9ff94a24e1b400ebf7bce938cd398a2",2,1,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,2,8,2,,,1
"c9ff94a24e1b400ebf7bce938cd398a2",2,2,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,1,8,2,,,1
"c9ff94a24e1b400ebf7bce938cd398a2",2,3,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,2,8,2,,,1
"c9ff94a24e1b400ebf7bce938cd398a2",2,4,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,2,8,2,,,1
"c9ff94a24e1b400ebf7bce938cd398a2",2,5,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,2,8,2,,,1
"c9ff94a24e1b400ebf7bce938cd398a2",2,6,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,2,8,2,,,1
"c9ff94a24e1b400ebf7bce938cd398a2",2,7,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,2,8,2,,,1
"c9ff94a24e1b400ebf7bce938cd398a2",2,8,"H3090301","P30903-002",1,1,1,4,4,2,,,2,,,8,"2017-12-20",3,2,8,2,,,1
"caa22db6c88f4defaa990991aef06f1b",4,1,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,2,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,3,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,4,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,5,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,6,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,7,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,8,"H1920503",,1,1,1,1,1,2,,,2,,,2,"2014-08-11",47,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,1,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,2,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,3,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,4,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,5,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,6,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,7,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,8,"H2620106","P26201-016",1,1,2,,,1,1,0,2,,,1,"2014-09-01",44,,,,,,
"cae8e675f18340cfabe4d997b191e9b7",2,1,"H1820302",,1,1,1,2,0,2,,,2,,,2,"2018-09-22",4,2,5,1,3.4,2,1
