"hhid","s11q01","h7_respondent","h11q02","CB05","CB06A","CB06B","CB06C","CB06D","CB06E","CB06F","CB06G","CB06H","CB06I","CB06J","CB06X","CB06Z"
"c4a8046d3a9c40b18dfff3dd42ccdc02",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"c4d8aa1a98a9434e81101f58a0d1024f",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"c50d3521c1914dd988baecc0dd56623b",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"c5141a0bc2c940d4a5d47cec9ffcb31f",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"c5144bccec92485d8ead5eadde9bdcb7",4,"2",2,1,2,1,2,2,2,2,2,2,2,2,2,2
"c52d606c36744c9d970ff70909b6dc4a",3,"2",3,2,2,2,2,2,2,2,2,2,2,2,2,1
"c53b5201ce14483788566bbff71396be",3,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"c5466685dd6f435b9b48df20808643ce",1,"2",4,2,1,2,2,2,2,1,2,2,2,2,2,2
"c5633cb30b3c47e9b19834eeb8bc2b91",1,"4",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"c58bc15d4b104e3dac5db4ae756ff438",1,"1",4,4,2,2,2,2,2,2,1,2,1,2,2,2
"c58d11122efb4ef8b7a7aec37b7e938e",3,"1",3,1,2,2,2,1,2,2,2,2,2,2,2,2
"c596832e4e644cdb832caf5338d447a0",3,"2",3,4,2,2,2,2,2,1,2,2,2,2,2,2
"c598e83d23d748db84965945f8d1e702",1,"1",4,1,2,2,2,2,2,1,2,1,1,2,2,2
"c59e62eb588d4f2499b0c98769c7b669",7,"3",3,2,2,2,2,2,2,2,1,2,2,2,2,2
"c5a87622cde84e76a74235015b0361a7",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"c5bfd88067934e1bb0899b1e124bd94d",3,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"c5d287068a3a4fbda7c9a96c8d13b958",4,"1",2,4,2,2,2,2,2,2,2,2,2,2,2,1
"c5e692ddd3b94870bac6087f28e574c4",7,"1",2,3,2,2,2,2,2,2,2,2,2,2,2,1
"c5f3ce1c12f042beaee73eccc8c209fe",7,"1",2,4,1,2,2,2,2,2,2,2,1,2,2,2
"c60cb96a9a7f40bb9afd6ab84e249820",1,"2",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"c614df9e8822411da97d99069e1a02e1",1,"2",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"c62704aad7084bb497119f82dd5645c5",3,"2",3,2,1,2,2,2,2,1,2,2,2,2,2,2
"c6a1ce08a35544c5a95c48c565045b88",3,"3",3,1,2,1,2,2,2,2,2,1,2,2,2,2
"c6aed9d96e224fe5bc15475578f996e9",4,"4",2,3,1,2,2,2,2,2,2,2,2,2,2,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",1,"1",4,1,1,2,2,2,2,1,2,1,1,2,2,2
"c6c0a56556a8404292177d7199e8e713",3,"2",3,2,2,2,1,2,2,2,2,2,2,2,2,2
"c6c484c963434067a4a9ccaa56f1d687",3,"3",3,1,2,2,2,1,2,2,1,2,2,2,2,2
"c6c6d1d523a746fc9e8695686c54d900",1,"2",4,2,1,2,2,2,2,1,2,2,1,2,2,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",2,"1",4,1,1,2,2,2,1,2,2,2,2,1,2,2
"c6dd8c137c15491e837819f826e71993",1,"6",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"c70c50985e5245ac9ee8004bfe816acc",1,"1",4,4,2,2,2,2,2,1,2,2,1,2,2,2
"c70ce8db5cfe42fbb65d660d3d317226",2,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"c73ae1f0f3274625b5a520781318a368",4,"1",6,3,2,2,2,2,2,2,1,2,2,2,2,2
"c76275a9f33b4b8a8a0c01199766a231",4,"2",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"c7717caae13a4f15bb790fc231e9483f",5,"7",3,4,1,1,2,2,2,2,2,1,2,2,2,2
"c773f9c98b32445dbf31cfd1e093e337",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"c78518e77dc341cb9bfef66792af3b0c",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"c7c2c0178dc64d17b62f91b72fbfcc27",3,"1",2,2,1,2,2,2,2,1,2,2,2,2,2,2
"c7c7d15ebe1346048da841fad1903f32",3,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"c7eb116096e549ab93e6e3ee1fdafc14",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"c7eeb2fba7614e51ab730173a3ca3b3b",1,"1",4,1,2,2,2,2,2,2,2,1,1,2,2,2
"c80d7d761ade4da59a13e8a0802241c8",4,"1",1,1,2,2,2,1,2,2,2,2,2,2,2,2
"c814f0b6316245bb9b05fb2ee6b91ab3",1,"5",4,2,1,2,2,2,2,1,2,1,2,2,2,2
"c815db37ff8d4dc8bc1481ea8e677b8f",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"c8164e20b43d4d00bb7f07a6e8191dda",7,"1",6,1,2,2,2,2,2,1,2,2,2,2,2,2
"c818b8c0921c4c83a5c2a4164b756e72",1,"2",4,3,1,2,2,2,2,2,2,2,2,2,2,2
"c81f241783834a5aa9b87871fcff5038",1,"1",4,3,1,2,2,2,2,1,2,2,2,2,2,2
"c83b2601e74943f99e2426d840f5f643",3,"2",3,3,2,2,2,2,2,1,2,2,2,2,2,2
"c841a9c85cc04bb28c362171bba743f3",3,"1",1,4,2,2,2,2,2,1,2,2,2,2,2,2
"c84330cdf7c64af4b6cacd9f986902c3",4,"1",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"c84b673ff1804b62a4766dcfffa77d48",1,"1",4,4,2,2,2,2,2,2,1,2,1,1,2,2
"c860f0968a854994a46dbadc329d05c2",3,"1",3,4,2,2,2,2,2,1,2,2,2,2,2,2
"c863514feaab40b7b5f3b7da261ebc6b",1,"1",4,2,2,2,2,2,2,2,2,2,2,2,2,1
"c880ec0e77614ff49749dd4fb38ca183",4,"2",1,4,2,2,2,2,2,1,2,2,2,2,2,2
"c887828d8e404545a9fef02c602603a8",3,"8",1,2,1,2,2,2,2,2,2,2,2,2,2,2
"c896b66a6b4b487fadcea42d12494418",4,"1",1,4,1,2,2,2,1,2,2,1,2,2,2,2
"c8a70f58b4c84073a3084f41a8b872bf",1,"1",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"c8d8daaf72624693929ff0a7fb654560",1,"1",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"c8f8d39549074f5fbd129bb9f2a5d45a",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"c9088632548449a5acaf80709ef8f2bb",1,"2",4,1,2,2,2,1,2,2,2,1,2,2,2,2
"c91af3c79a884e65ac0b1d3b7942891b",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"c922f881854a431dbf5e373809ea002e",1,"2",3,1,2,2,2,2,2,2,2,1,1,2,2,2
"c925c2152d8b44d2b53815fd358939cf",1,"6",4,4,2,1,2,2,2,2,2,2,2,2,2,2
"c927f2433a734160bbe951e76a75048c",3,"1",6,1,1,2,2,2,2,2,2,2,1,2,2,2
"c931ce855f434b2fa9ca9ec5a91376a6",1,"1",3,1,1,1,2,1,2,1,1,2,2,2,2,2
"c933843854be4de5a1ea85569fed2ac6",3,"2",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"c93eba34e249471db03d654d87b0af66",2,"1",4,4,2,2,2,2,2,2,1,2,2,1,2,2
"c9485f1b744544a7b2567219069967e0",1,"2",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"c949214171fa45f18e21f25965ef5670",1,"1",4,4,,,,,,,,,1,,,
"c94a6254ad98458ca1a582f5af587628",2,"2",2,1,2,1,2,2,2,1,2,1,2,2,2,2
"c9738953b0f24832a9aa5edce9b3f6da",1,"3",2,1,2,1,2,2,2,2,2,2,2,2,2,2
"c984f4ff8323492bb3d8f04ccbec1b69",1,"1",6,4,2,2,2,2,2,2,2,2,1,2,2,2
"c99c33b6f94f49808cf177fe754d1e8f",4,"6",1,1,2,2,2,1,2,1,2,2,2,2,2,2
"c9b9d96524894aefb05713e0e4f3f53c",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"c9c2f90528b14c858eebeb3d15b488f0",1,"2",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"c9d31361da1840bfa0115cb3dfcc790f",1,"2",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"c9ed3eaf96d747c5a7e7d3876c584f43",1,"1",4,2,2,2,2,2,2,2,2,2,1,1,2,2
"c9ff94a24e1b400ebf7bce938cd398a2",4,"2",1,1,2,2,2,1,2,2,2,2,2,2,2,2
"ca05761b0c30483694a7b10997b27859",7,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"ca27634e05284b878a94b1c7a128ba47",7,"1",2,3,2,2,2,2,2,2,2,2,2,2,2,2
"ca4e4c1afc414b32bcda92991a67357b",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,1,2
"ca4f215fd24440afa1bcd35799ca0d5a",1,"1",4,3,1,1,2,2,2,2,2,2,2,2,2,2
"ca99843df1df4881919346583b4c5d5e",1,"1",4,4,1,2,2,2,2,2,2,1,2,1,2,2
"caa22db6c88f4defaa990991aef06f1b",4,"4",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"cab394eace1b4b6cb7d4796fd807d331",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"cae8e675f18340cfabe4d997b191e9b7",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"caea67c62e68431f9926b1d0e92c7858",3,"2",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"cb3b6de30e3a41c589907a9e7be73103",5,"1",3,1,2,1,2,2,2,1,2,2,2,2,2,2
"cb51943f6f234b808dd6bf9bcb4b2d2e",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"cb5bbd11830544ba859bf340e67712f3",1,"2",4,2,2,2,2,2,2,2,2,2,2,2,2,2
"cb95e95616fc4a6cb895439b10f6663a",4,"3",1,1,2,1,2,2,1,2,2,2,2,2,2,2
"cbd2d0ab9b564af39cedaff8c11c2c2e",4,"1",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"cc04d4e6937a4c39802e47de448bf273",1,"6",4,2,2,2,2,2,2,2,2,2,2,2,2,2
"cc0bf7df63eb4972bf9d65f3c705a37a",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"cc33028dfe7d487288ff2e56ca10103b",1,"4",4,4,,,,,,,,,,1,,
"cc4ab6f565e44dafa8cac269cc03e0bf",2,"2",2,1,2,1,2,2,2,2,2,2,2,2,2,2
"cc6946e73a5a409cabfd34360dca3ce2",4,"1",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"cc6e8c0fc3d647e1ab1123cebc5456db",7,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"cc94f58dbdb84810821f280f51162044",3,"7",3,1,2,1,2,2,2,2,2,1,2,2,2,2
"cc9c322b5ccf4201ac05c497baaaceab",1,"4",6,4,2,2,2,2,2,1,2,1,2,2,2,2
"ccad680b64a841be8ddab47eefd96eb2",3,"3",3,1,2,2,2,2,2,2,2,2,2,2,2,2
"ccae2b084ee0452ea8479490f46a66e1",1,"2",4,2,2,2,2,2,2,1,2,2,1,2,2,2
"ccc6f383151942d08e84ab6b223fb2e0",1,"2",1,4,2,2,2,2,2,2,2,2,2,2,2,1
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",1,"1",4,4,2,2,2,2,2,2,1,1,1,2,2,2
"cd12c32dda2149aa9eb9b97625aa4b69",3,"1",3,1,1,1,2,1,2,2,2,2,2,2,2,2
"cd2c9bb99db343f6a75ba7a65fc352f7",1,"1",4,4,2,2,2,2,2,2,2,2,1,2,2,2
"cd2cdb5793ce43ab9ba904e21f40c8bc",1,"1",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"cd35f98f0f144c54a364480fb5944962",3,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"cd51afef3bb14f829daec34aebc523eb",4,"1",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"cd57c9d1350145a7a626c72cfdaf56e6",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,2
"cd821686b83f4686888b1c119514a42d",3,"2",2,4,2,2,2,2,2,2,2,2,2,2,2,2
"cd876ff2891e4fefa60e026952666e6c",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"cd8aea5b15434830a963d3efb2b6fd89",1,"2",4,4,1,2,2,2,2,1,2,2,1,2,2,2
"cd8b46e3b4bc403196d2dcd7a06a7c15",3,"1",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"cdaeaa3cbda84431b2d9ce0a99b0bb09",3,"2",3,4,2,1,2,2,2,2,2,2,2,2,2,2
"cdf32c97f272447db75c382c2507704a",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"cdf3631688b24f68b6b2e3ad1666110a",4,"1",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"cdf76842fd3849d6aebe39e8e8d69bb2",3,"1",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"ce36f3a075c3477ba8a22879145f624f",3,"1",1,4,2,2,2,2,2,2,2,2,2,2,2,1
"ce74a4e77b014782bd500a79139e5a37",2,"11",4,1,2,1,2,2,2,1,2,2,2,2,2,2
"ce9c41d0aeee43b4a5436e9aa7993db3",3,"1",6,4,2,2,2,2,2,2,2,2,1,2,2,2
"cea17bf4bfd14c58904a231db5725f8c",4,"1",6,4,,,,,,1,,,,,,2
"cea811261b13433e9002e69eab4e881f",3,"1",6,2,2,2,2,2,2,1,2,2,2,2,2,2
"ced2919b4d95454db63ccce59855d20e",1,"9",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"ced60c5f3dbc42f591941671451d3758",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"cf12b219d0544d6680f94ee5400d69b4",1,"2",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"cf3462d0bc814b15a2143ee26a4a1fbf",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"cf39119c34404ce295ba586a05ac47ef",3,"1",1,3,2,2,2,2,2,2,2,1,2,2,2,2
"cf3989f998284355a57cf8d01bd531f3",1,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"cf4254997a544c69ac7e29578529178c",1,"2",4,2,2,2,2,2,2,2,2,1,2,2,2,2
"cf48f652137949de9bf3414f687c8e5b",1,"1",4,4,2,2,2,2,2,1,2,2,1,2,2,2
"cf4cd56cca0245f3901acd5b5f67595a",3,"2",3,2,1,1,2,2,2,2,2,1,2,2,2,2
"cf525ea0e3e34f83884758478823d7a1",3,"2",3,4,2,1,2,2,2,2,2,1,2,2,2,2
"cf5f9c9911a740d1906bba047b2137af",1,"1",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"cf74c4e44bb3491b996e70e543f7ca12",4,"2",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"cfa25068a296417b8af0f5b782d5ed09",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"cfa860dffcfc42ecbc4a505910ceaaec",4,"2",6,1,2,1,2,2,2,2,2,2,2,2,2,2
"cfb6e7cc8a99470fbb28209efded9a6d",3,"1",3,1,2,2,2,2,2,2,2,2,1,2,2,2
"cfbb943360434de5b53089d4983fac7e",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"cfcd7dcb95f24278a4ec3341408de513",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"cff060137d8844b9a610f144744b4565",3,"1",3,4,2,2,2,2,2,1,2,2,2,2,2,2
"d01fa6e624dc48b98bceb273a2efc0ff",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"d024132c99d448429f255ecc10bd642c",2,"1",4,1,2,1,2,2,2,2,2,2,2,2,2,2
"d04cdb6b39654c3e85f576442a13e7b3",3,"1",1,3,2,2,2,2,2,1,2,2,1,2,2,2
"d06bb6055dd4434a96fef1e6e7ba4450",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"d0770f03778346bb9293a9bb4013ce34",3,"4",1,2,2,2,2,2,2,2,2,2,2,2,2,1
"d09403c9ce1441fd9fc60866eb5f9c0a",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"d0a34521da7b43bc993fa0a62381e741",3,"2",1,3,2,2,2,2,2,1,2,2,2,2,2,2
"d0e95742e6ca42d4b43849dab9e405c0",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,"8",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"d10a687889de469687377204195f3db0",4,"1",2,4,2,2,2,2,2,2,1,2,2,2,2,2
"d140d6faa4d64718a6342ce65e456b2b",4,"1",1,1,1,1,2,1,2,2,2,2,2,2,2,2
"d1451dad8aa04bb6a6e7eef07fb55069",1,"7",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"d16aa6c597fe43cba758fabf4946d9ad",4,"1",2,2,1,2,2,2,2,2,2,2,2,2,2,2
"d1834630caff4a899b65c9115d52ae53",4,"2",2,4,2,1,2,2,2,2,2,2,2,2,2,2
"d19492dd04064dc3834f531e305b15dd",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"d194e33b5a6343658eda31ca33e4b8df",4,"1",1,1,2,2,2,2,2,2,1,2,2,2,2,2
"d1971758790c44fea61aa2dee85cc766",1,"5",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"d1986c8f4f6442129f15b2a0411b4e53",4,"2",1,4,1,1,2,2,2,2,2,2,2,1,2,2
"d198c20a98f6425487ac84366b1040c5",1,"2",4,2,2,2,2,2,2,2,2,2,2,2,2,2
"d1adf39b036c4160ade809dcd43083c2",3,"2",2,3,1,2,2,2,2,2,2,2,2,2,2,2
"d1bd1475f14c4ea49a90817dc24e82ad",3,"1",3,4,2,2,2,2,2,1,2,2,2,2,2,2
"d1e187c02a4a4fb78132711acdfc70f0",4,"1",3,2,1,2,2,2,2,2,2,1,2,2,2,2
"d1e668e0df9a4574a01ee0c3c525bf97",4,"2",1,2,2,2,2,2,2,2,1,2,2,2,2,2
"d21bb6b3c2974fc78582492328389b86",4,"2",2,4,2,2,2,2,2,2,2,2,2,2,2,1
"d237e99579c04d388f8b3c31996f98e9",1,"1",3,1,2,2,2,1,2,2,2,2,2,2,2,2
"d23b6f792e2e48e5a4b4727918c6ccbc",3,"2",3,1,1,1,2,2,2,2,2,1,2,2,2,2
"d23e73df47574667b88987a273d0354d",1,"4",4,4,1,2,2,2,2,1,2,2,2,2,2,2
"d243b05af57e49a4a93f8f027363213f",2,"2",4,3,2,2,2,2,2,2,2,1,2,2,2,2
"d24a205f49b14a2f9cd37d7ebb82193d",1,"1",6,4,2,2,2,2,2,1,2,2,2,2,2,2
"d24d5c798b3f4f408d237e72ef47ff25",1,"6",4,4,1,2,2,2,2,1,2,2,2,2,2,2
"d2598542842d47afbf42673298d23e79",1,"1",4,4,1,2,2,2,2,1,2,1,1,1,2,2
"d286b822c04f4839a7f6c9c473384156",1,"7",4,1,1,2,2,1,2,2,2,2,2,2,2,2
"d29307d34aaf438584b4181b7c6f1cb8",1,"2",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"d2971f2dc2e341d3ad292a71c33cf6b0",5,"7",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"d29c9fc7763a4f4c98e746dab0ed74ae",1,"1",4,1,2,2,2,1,2,2,2,2,2,2,2,2
"d2a3f76cf4284e71a1b0910fa558dcce",5,"2",3,1,1,1,,,,,,,1,,,
"d2a46003715541deb859c5beb3404ffc",1,"2",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"d2b2045aebe341b19e59d87f8926f9ca",3,"2",3,4,2,2,2,2,2,1,2,2,2,2,2,2
"d2ba390d4fe24148bc5824f972e23852",4,"2",3,4,2,2,2,2,2,2,2,2,2,2,1,2
"d2c78a060324412e89fbcde4579963a2",1,"1",4,3,2,2,2,1,2,2,2,2,2,2,2,2
"d2e3ead8be45480f913941b6bc4f41cf",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"d2ed3f26e339449d95b3648d853354c4",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"d305621f790241909c4efca8e4f3f3cc",7,"2",3,2,1,2,2,2,2,2,2,2,2,2,2,2
"d3131a12d5124106bd313ae08d632994",3,"2",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"d34202dfb31441fe9590889a17fe9251",4,"1",1,2,1,2,2,2,2,2,2,1,2,2,2,2
"d36a9f586fd24461a72fbfc6975592a2",1,"2",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"d36db7e2d8d2459fada723ae2fec453c",4,"1",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"d36eaa75ffa341d3877805993612ae6e",3,"1",3,1,2,2,2,2,2,2,2,2,2,2,2,2
"d36f47be8b3c4b62aaa6e7275c4bda10",1,"5",4,4,2,2,2,2,2,1,2,2,1,2,2,2
"d370f8c893f24ccab5150af6568d81f8",1,"1",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"d3a9614473b8449c8c630e82a0707f05",4,"1",1,4,1,2,2,2,2,2,2,1,2,2,2,2
"d3d75d65517e4e76af2ecf3bd3af14b7",1,"1",4,2,1,2,2,2,2,2,2,2,1,2,2,2
"d3f82e6f36ab44c7adf06b7ac36d6b4b",7,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"d402a1073bd04cc88868b15c746d59bf",3,"1",1,3,2,2,2,2,2,2,2,2,2,2,2,1
"d41a8bbf94604695b5ae8f4c2bc36a76",1,"2",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"d4365dac20d64396ad50430b353b2f21",7,"2",6,2,2,2,2,2,2,1,2,2,2,2,2,2
"d43c0b17384c4c26988ab6832f0df331",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"d4550e926f094c699eee41342ecdec70",3,"2",3,2,1,1,2,2,2,1,2,2,1,2,2,2
"d4865da110d64cb1a8d5b0635222880f",1,"2",4,3,1,2,2,2,2,2,2,2,2,2,2,2
"d49f1718449b4ad28ebfff05947f6a00",7,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"d4a47bdf5fbf4f99beaaf86e99d5fa30",7,"1",2,4,1,2,2,2,2,2,2,2,2,2,2,2
"d4a800ab42364f0f8339e23140cc3965",1,"2",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"d4aa6be3a33c4b79bae7d8dfdb2813dd",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"d4b2307271cd4bcda28a8ef5c5d55290",1,"2",4,4,1,2,2,2,2,2,1,2,2,2,2,2
"d4ce7684e50e421a842924c5942e4c40",1,"1",4,2,2,2,2,2,2,2,2,2,1,1,2,2
"d4df290dccd04044933e95cba38d7d2d",4,"2",6,4,2,1,2,2,2,2,2,2,2,2,2,2
"d50816b2ec3d4d6988b4c951828e7fa9",1,"5",3,3,1,2,2,2,2,2,2,2,2,2,2,2
"d50afa37123145fd93911e54373e7e89",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"d53a583116fb4078a2b062dd69b820ee",1,"1",4,4,2,2,2,2,2,2,1,2,1,2,2,2
"d547d11a121047ab884c51e0e6c81707",7,"2",3,1,2,1,2,2,2,2,2,1,2,2,2,2
"d5799a6d416a4a04801678198ea6e3cd",3,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,2
"d58cc1e2bb514a22ac8cdd57fc654690",1,"3",4,4,2,1,2,2,2,2,2,2,2,2,2,2
"d59357dd622e49eb8d3a745c99da9209",1,"2",4,1,2,2,2,1,2,2,2,2,2,2,2,2
"d5a4c79887284c6db8aefb1efd939a33",1,"1",4,1,1,2,2,2,2,1,2,2,1,2,2,2
"d5aac99ecb6946378523f906b4af90ba",1,"1",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"d5af825f3ebe4f2698155f9efde8952d",3,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"d5dbe49a1ebd4a518392f66dbf7d0011",1,"2",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"d609dc427d2b473b9fbe34a247420844",5,"1",3,2,2,1,2,2,2,2,2,1,2,2,2,2
"d6122950f0a24e43bbd3a3034bb499ee",1,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"d62933855d3c4a84abde89a7b7f6be23",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"d62bc80f4c7843c7ad7e2618596775a2",3,"2",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"d644b286ea504ade924de32cc905c4cc",3,"2",6,4,2,2,2,2,2,1,2,2,1,2,2,2
"d649518a840e4bdb9fd169975fddc059",1,"7",4,2,1,2,2,2,2,2,2,1,2,2,2,2
"d65e1a210c7943b5900d729101f7a578",1,"1",4,1,2,2,2,1,2,2,2,2,1,2,2,2
"d6627a2db2f844339b0d83ecb813aead",4,"1",1,4,1,2,2,2,2,2,2,2,2,2,2,2
"d67cdca4f97244f18c94ad14def2d1f0",1,"1",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"d6984e3e43284a8e8e44df03b1ab7c22",7,"1",6,2,2,2,2,2,2,2,2,2,2,2,2,2
"d6b04275f9f04efbae4788eac10e1b65",1,"8",4,4,2,2,2,2,2,1,2,2,1,2,2,2
"d6bf398731564af1adcb81a594684319",4,"2",1,4,1,2,2,2,2,2,2,2,1,2,2,2
"d6cb9c9765774050b9a051a03128dbd3",4,"2",1,1,2,2,2,2,2,1,2,1,2,2,2,2
"d6dde5c854894fe0bb9e364dc83b4d93",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"d709048437cc49c6a580792fc10f9e0d",3,"2",2,2,2,2,2,2,2,2,2,2,2,2,2,1
"d71ebbb7100544f0b8976b71ab07e028",1,"2",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"d72a02bd910a4c7a958f021e7b4188b8",7,"1",3,1,2,2,2,2,2,2,1,2,2,2,2,2
"d73a72ea9b854527821a3c4786b610cb",3,"2",1,1,1,1,2,2,2,1,2,1,2,2,2,2
"d7519bc028e44c228535d829fc55f71d",3,"2",3,4,1,2,2,2,2,1,2,2,2,2,2,2
"d757910c0fa54b81b0713ac9ab54d567",4,"2",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"d76c803a9a6942fc8ae912286fe6b8a9",3,"7",3,4,2,1,2,1,2,2,2,2,2,2,2,2
"d78414650264462d979d86b7e07e489b",1,"1",1,1,1,2,2,2,2,1,1,1,2,2,2,2
"d7843306dc4e4377a0b45427fe5e7f94",4,"1",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"d78dcc31ed2c4b29b5f19ae1a54b8798",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"d799963c0fc9420a872070cd6ee2d0d5",1,"8",4,4,,1,2,2,2,1,2,2,2,2,2,2
"d79bc81cc23143d799e16457d6ab9192",3,"2",6,1,2,2,2,2,2,2,1,2,2,2,2,2
"d7bae9a8d3bd49229fedf96a64bb5824",3,"5",1,2,2,2,2,2,2,1,2,2,2,2,2,2
"d7c56ce88368434aab61dd0c309a6581",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"d7de4df421ab4f449655cc2ea690bcae",1,"1",4,4,1,2,2,2,2,1,2,2,2,2,2,2
"d80b3ee3d4b44249a29fdaaa11005238",3,"1",1,2,2,2,2,2,2,2,2,2,2,2,2,2
