"hhid","childFoodDiversity__id","T2_c","PID"
"ac2b1c5c0eee496a827a1483df3f43b2",6,2,4
"ac35e45bc78147dbb4334fe3d5cf8359",11,4,5
"ac35e45bc78147dbb4334fe3d5cf8359",10,2,5
"ac35e45bc78147dbb4334fe3d5cf8359",1,7,5
"acea3bfd05804e8c9aab357dfacfd8af",11,4,10
"acea3bfd05804e8c9aab357dfacfd8af",19,7,10
"acea3bfd05804e8c9aab357dfacfd8af",5,5,10
"acea3bfd05804e8c9aab357dfacfd8af",3,6,10
"acea3bfd05804e8c9aab357dfacfd8af",13,5,10
"acea3bfd05804e8c9aab357dfacfd8af",1,1,10
"acea3bfd05804e8c9aab357dfacfd8af",23,7,10
"ad8353f3f7214ab6acc2ea37123f8fd3",1,7,8
"ad8353f3f7214ab6acc2ea37123f8fd3",4,6,8
"ad8353f3f7214ab6acc2ea37123f8fd3",9,7,8
"ad89377d37484fed9c5117f2c43110e7",1,7,14
"ad89377d37484fed9c5117f2c43110e7",3,3,14
"ad89377d37484fed9c5117f2c43110e7",11,7,14
"af8deb52f6d24e0c8e44b6289af97f2a",1,7,9
"af8deb52f6d24e0c8e44b6289af97f2a",3,5,9
"afba67a1c29c4d7ba1c631df75ae6722",13,5,4
"afba67a1c29c4d7ba1c631df75ae6722",11,7,4
"afba67a1c29c4d7ba1c631df75ae6722",1,7,4
"afba67a1c29c4d7ba1c631df75ae6722",21,98,4
"afba67a1c29c4d7ba1c631df75ae6722",3,1,4
"afba67a1c29c4d7ba1c631df75ae6722",23,3,4
"b010f9f52a5f48c3aa711049584e6329",19,3,5
"b010f9f52a5f48c3aa711049584e6329",23,7,5
"b010f9f52a5f48c3aa711049584e6329",3,7,5
"b010f9f52a5f48c3aa711049584e6329",4,3,5
"b010f9f52a5f48c3aa711049584e6329",21,7,5
"b010f9f52a5f48c3aa711049584e6329",18,3,5
"b0bcb5446d0c41b0bd3f2e9fa6257eb6",3,2,7
"b0bcb5446d0c41b0bd3f2e9fa6257eb6",1,2,7
"b0bcb5446d0c41b0bd3f2e9fa6257eb6",4,7,7
"b0bcb5446d0c41b0bd3f2e9fa6257eb6",11,4,7
"b0f7fd35186047ffa6707e4fbf6740ad",1,3,3
"b0f7fd35186047ffa6707e4fbf6740ad",11,4,3
"b0f7fd35186047ffa6707e4fbf6740ad",2,2,3
"b188a094783c440eaa1b5f9a7d5a2043",1,7,9
"b188a094783c440eaa1b5f9a7d5a2043",8,7,9
"b188a094783c440eaa1b5f9a7d5a2043",13,3,9
"b28f2f2b91194f4f8798570cc4d679e7",4,2,3
"b28f2f2b91194f4f8798570cc4d679e7",1,3,3
"b30871f13ee04cae85d2352d85911bf8",3,2,3
"b30871f13ee04cae85d2352d85911bf8",13,2,3
"b30871f13ee04cae85d2352d85911bf8",1,7,3
"b413f8d97ac74d12bcb243e726a40eab",11,2,4
"b413f8d97ac74d12bcb243e726a40eab",4,3,4
"b413f8d97ac74d12bcb243e726a40eab",6,3,4
"b413f8d97ac74d12bcb243e726a40eab",21,4,4
"b413f8d97ac74d12bcb243e726a40eab",12,3,4
"b413f8d97ac74d12bcb243e726a40eab",1,7,4
"b48b9a0ba44a4b6faa325f788c6ab58a",3,7,8
"b48b9a0ba44a4b6faa325f788c6ab58a",8,1,8
"b4d9a9e74f2f48cfa3890854cb08802e",11,4,7
"b4d9a9e74f2f48cfa3890854cb08802e",1,5,7
"b6072b42bdef4a999ccd071a41131d96",1,7,5
"b6072b42bdef4a999ccd071a41131d96",6,1,5
"b6072b42bdef4a999ccd071a41131d96",11,4,5
"b677bb395a7847b6887b724ab211fa3d",22,7,6
"b677bb395a7847b6887b724ab211fa3d",11,7,6
"b677bb395a7847b6887b724ab211fa3d",23,7,6
"b677bb395a7847b6887b724ab211fa3d",2,7,6
"b67a6ea4975f4e05b2a9ee584a0c53eb",3,7,10
"b67a6ea4975f4e05b2a9ee584a0c53eb",4,3,10
"b6d3b5269e8441d4b50212ca9f9a8313",1,7,5
"b6d3b5269e8441d4b50212ca9f9a8313",4,5,5
"b77568ef208143f3b34f5a6f1e5f4e01",1,4,7
"b77568ef208143f3b34f5a6f1e5f4e01",10,2,7
"b79f1b48f93a4656b7de26b5756470c2",10,7,7
"b79f1b48f93a4656b7de26b5756470c2",3,7,7
"b79f1b48f93a4656b7de26b5756470c2",1,7,7
"b79f1b48f93a4656b7de26b5756470c2",13,7,7
"b79f1b48f93a4656b7de26b5756470c2",19,7,7
"b79f1b48f93a4656b7de26b5756470c2",9,2,7
"b79f1b48f93a4656b7de26b5756470c2",15,1,7
"b808780d88b74016828257e78351ddbd",1,4,4
"b808780d88b74016828257e78351ddbd",11,4,4
"b808780d88b74016828257e78351ddbd",6,0,4
"b87e14ec8f404b27966089b999352c38",11,7,5
"b87e14ec8f404b27966089b999352c38",1,5,5
"b8fb6e56feb3414fbb37a31bfe6a05fe",5,2,6
"b8fb6e56feb3414fbb37a31bfe6a05fe",11,2,6
"b8fb6e56feb3414fbb37a31bfe6a05fe",1,2,6
"b8fb6e56feb3414fbb37a31bfe6a05fe",22,7,6
"ba077e8fbfd24a0d9bfc2f6ab021e421",11,7,9
"ba077e8fbfd24a0d9bfc2f6ab021e421",3,5,9
"ba077e8fbfd24a0d9bfc2f6ab021e421",1,5,9
"bb30edee6d804a02bfeefc96d7026fca",1,7,4
"bb30edee6d804a02bfeefc96d7026fca",3,3,4
"bb30edee6d804a02bfeefc96d7026fca",13,4,4
"bb30edee6d804a02bfeefc96d7026fca",23,7,4
"bb30edee6d804a02bfeefc96d7026fca",11,3,4
"bb30edee6d804a02bfeefc96d7026fca",9,1,4
"bb30edee6d804a02bfeefc96d7026fca",10,3,4
"bb30edee6d804a02bfeefc96d7026fca",6,7,4
"bb7635413a31448586fb06787ecda4d5",2,2,11
"bb7635413a31448586fb06787ecda4d5",21,7,11
"bb7635413a31448586fb06787ecda4d5",1,2,11
"bb7635413a31448586fb06787ecda4d5",9,2,11
"bb7635413a31448586fb06787ecda4d5",19,7,11
"bcf9986c1c544ead8cd9e3e845fb5c79",1,6,2
"bcf9986c1c544ead8cd9e3e845fb5c79",11,3,2
"be5d3436fcdb4b80917df920b90de881",11,5,7
"be5d3436fcdb4b80917df920b90de881",19,4,7
"be5d3436fcdb4b80917df920b90de881",13,6,7
"be5d3436fcdb4b80917df920b90de881",3,3,7
"bf5e205e879649aeb9e986e6a19bf2a3",4,3,11
"bf5e205e879649aeb9e986e6a19bf2a3",1,6,11
"bf5e205e879649aeb9e986e6a19bf2a3",3,2,11
"bf5e205e879649aeb9e986e6a19bf2a3",19,7,11
"bf72d805ee634aa8a01a05c0a90e78ac",3,2,10
"bf72d805ee634aa8a01a05c0a90e78ac",11,2,10
"bf72d805ee634aa8a01a05c0a90e78ac",19,2,10
"bf72d805ee634aa8a01a05c0a90e78ac",13,2,10
"bf72d805ee634aa8a01a05c0a90e78ac",5,1,10
"c05e8641340545b3b67a3d2cde754d74",11,7,4
"c05e8641340545b3b67a3d2cde754d74",3,2,4
"c05e8641340545b3b67a3d2cde754d74",19,7,4
"c08b76ff4f64408d92c893bc21b3f773",11,6,4
"c08b76ff4f64408d92c893bc21b3f773",1,3,4
"c08b76ff4f64408d92c893bc21b3f773",13,3,4
"c18e282fcbbe46699173630fd1019bd2",1,7,15
"c18e282fcbbe46699173630fd1019bd2",10,2,15
"c2cccdbfd71b4e71867e614e7ede82ad",23,3,7
"c2cccdbfd71b4e71867e614e7ede82ad",11,6,7
"c2cccdbfd71b4e71867e614e7ede82ad",1,7,7
"c348efe3fefc45e49a067757812f7477",1,3,3
"c348efe3fefc45e49a067757812f7477",11,7,3
"c348efe3fefc45e49a067757812f7477",5,1,3
"c358e16e89db4f0eb0a304faa6b8042c",6,7,3
"c358e16e89db4f0eb0a304faa6b8042c",1,5,3
"c358e16e89db4f0eb0a304faa6b8042c",15,2,3
"c358e16e89db4f0eb0a304faa6b8042c",4,3,3
"c358e16e89db4f0eb0a304faa6b8042c",11,3,3
"c3cee3fba3c24a11b63feb05d92ff451",1,4,5
"c3cee3fba3c24a11b63feb05d92ff451",4,7,5
"c49c543ec58f43c0ae422638eb3587f1",1,7,10
"c49c543ec58f43c0ae422638eb3587f1",11,1,10
"c596832e4e644cdb832caf5338d447a0",23,3,3
"c596832e4e644cdb832caf5338d447a0",2,1,3
"c59e62eb588d4f2499b0c98769c7b669",15,1,9
"c59e62eb588d4f2499b0c98769c7b669",12,7,9
"c59e62eb588d4f2499b0c98769c7b669",3,1,9
"c59e62eb588d4f2499b0c98769c7b669",1,3,9
"c59e62eb588d4f2499b0c98769c7b669",6,1,9
"c5a87622cde84e76a74235015b0361a7",4,3,9
"c5a87622cde84e76a74235015b0361a7",1,3,9
"c6aed9d96e224fe5bc15475578f996e9",3,7,11
"c6aed9d96e224fe5bc15475578f996e9",19,4,11
"c6aed9d96e224fe5bc15475578f996e9",11,7,11
"c6aed9d96e224fe5bc15475578f996e9",4,3,11
"c6dbcb9b48d94bd4b43455fe87b9fca1",19,7,11
"c6dbcb9b48d94bd4b43455fe87b9fca1",1,5,11
"c6dbcb9b48d94bd4b43455fe87b9fca1",3,7,11
"c6dbcb9b48d94bd4b43455fe87b9fca1",5,7,11
"c773f9c98b32445dbf31cfd1e093e337",1,7,2
"c773f9c98b32445dbf31cfd1e093e337",3,1,2
"c773f9c98b32445dbf31cfd1e093e337",11,6,2
"c773f9c98b32445dbf31cfd1e093e337",23,4,2
"c80d7d761ade4da59a13e8a0802241c8",3,1,8
"c80d7d761ade4da59a13e8a0802241c8",23,,8
"c84b673ff1804b62a4766dcfffa77d48",11,7,14
"c84b673ff1804b62a4766dcfffa77d48",3,7,14
"c863514feaab40b7b5f3b7da261ebc6b",1,7,6
"c863514feaab40b7b5f3b7da261ebc6b",4,7,6
"c931ce855f434b2fa9ca9ec5a91376a6",1,1,5
"c931ce855f434b2fa9ca9ec5a91376a6",3,1,5
"c931ce855f434b2fa9ca9ec5a91376a6",9,1,5
"c931ce855f434b2fa9ca9ec5a91376a6",11,1,5
"c931ce855f434b2fa9ca9ec5a91376a6",12,3,5
"cae8e675f18340cfabe4d997b191e9b7",19,7,3
"cae8e675f18340cfabe4d997b191e9b7",11,7,3
"cae8e675f18340cfabe4d997b191e9b7",3,7,3
"cb51943f6f234b808dd6bf9bcb4b2d2e",2,2,8
"cb51943f6f234b808dd6bf9bcb4b2d2e",21,6,8
"cb51943f6f234b808dd6bf9bcb4b2d2e",5,3,8
"cb51943f6f234b808dd6bf9bcb4b2d2e",22,3,8
"cb51943f6f234b808dd6bf9bcb4b2d2e",1,4,8
"cb51943f6f234b808dd6bf9bcb4b2d2e",23,7,8
"cb51943f6f234b808dd6bf9bcb4b2d2e",11,6,8
"cb5bbd11830544ba859bf340e67712f3",6,3,6
"cb5bbd11830544ba859bf340e67712f3",21,2,6
"cb5bbd11830544ba859bf340e67712f3",4,3,6
"cbd2d0ab9b564af39cedaff8c11c2c2e",1,7,5
"cbd2d0ab9b564af39cedaff8c11c2c2e",21,7,5
"cc33028dfe7d487288ff2e56ca10103b",13,7,9
"cc33028dfe7d487288ff2e56ca10103b",3,3,9
"cc33028dfe7d487288ff2e56ca10103b",1,2,9
"cc33028dfe7d487288ff2e56ca10103b",11,3,9
"cc33028dfe7d487288ff2e56ca10103b",4,2,9
"cc4ab6f565e44dafa8cac269cc03e0bf",11,3,11
"cc4ab6f565e44dafa8cac269cc03e0bf",3,3,11
"cc4ab6f565e44dafa8cac269cc03e0bf",1,7,11
"cc4ab6f565e44dafa8cac269cc03e0bf",10,1,11
"cc4ab6f565e44dafa8cac269cc03e0bf",13,7,11
"ccad680b64a841be8ddab47eefd96eb2",13,7,9
"ccad680b64a841be8ddab47eefd96eb2",11,3,9
"ccad680b64a841be8ddab47eefd96eb2",1,7,9
"ccad680b64a841be8ddab47eefd96eb2",4,2,9
"ccad680b64a841be8ddab47eefd96eb2",19,7,9
"cd2c9bb99db343f6a75ba7a65fc352f7",1,5,10
"cd2c9bb99db343f6a75ba7a65fc352f7",13,3,10
"cd2c9bb99db343f6a75ba7a65fc352f7",3,2,10
"cd8aea5b15434830a963d3efb2b6fd89",2,7,7
"cd8aea5b15434830a963d3efb2b6fd89",1,7,7
"cd8aea5b15434830a963d3efb2b6fd89",3,7,7
"cdf32c97f272447db75c382c2507704a",3,3,5
"cdf32c97f272447db75c382c2507704a",11,7,5
"cdf32c97f272447db75c382c2507704a",21,98,5
"cdf32c97f272447db75c382c2507704a",1,7,5
"cdf32c97f272447db75c382c2507704a",23,3,5
"cea17bf4bfd14c58904a231db5725f8c",10,7,5
"cea17bf4bfd14c58904a231db5725f8c",5,7,5
"cea17bf4bfd14c58904a231db5725f8c",1,7,5
"cea17bf4bfd14c58904a231db5725f8c",13,4,5
"cf12b219d0544d6680f94ee5400d69b4",1,4,5
"cf12b219d0544d6680f94ee5400d69b4",4,7,5
"cf12b219d0544d6680f94ee5400d69b4",21,7,5
"cf12b219d0544d6680f94ee5400d69b4",5,4,5
"cf12b219d0544d6680f94ee5400d69b4",11,5,5
"cf12b219d0544d6680f94ee5400d69b4",3,7,5
"cf525ea0e3e34f83884758478823d7a1",11,6,4
"cf525ea0e3e34f83884758478823d7a1",1,7,4
"cf525ea0e3e34f83884758478823d7a1",15,7,4
"d09403c9ce1441fd9fc60866eb5f9c0a",23,2,4
"d09403c9ce1441fd9fc60866eb5f9c0a",13,5,4
"d09403c9ce1441fd9fc60866eb5f9c0a",3,6,4
"d09403c9ce1441fd9fc60866eb5f9c0a",11,6,4
"d0a34521da7b43bc993fa0a62381e741",11,1,6
"d0a34521da7b43bc993fa0a62381e741",4,2,6
"d0a34521da7b43bc993fa0a62381e741",19,4,6
"d0e95742e6ca42d4b43849dab9e405c0",4,4,4
"d0e95742e6ca42d4b43849dab9e405c0",3,3,4
"d0e95742e6ca42d4b43849dab9e405c0",11,7,4
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",6,1,10
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",3,1,10
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",11,1,10
"d198c20a98f6425487ac84366b1040c5",11,7,3
"d198c20a98f6425487ac84366b1040c5",1,7,3
"d1e668e0df9a4574a01ee0c3c525bf97",10,1,11
"d1e668e0df9a4574a01ee0c3c525bf97",4,2,11
"d1e668e0df9a4574a01ee0c3c525bf97",11,2,11
"d1e668e0df9a4574a01ee0c3c525bf97",1,7,11
"d1e668e0df9a4574a01ee0c3c525bf97",15,7,11
"d1e668e0df9a4574a01ee0c3c525bf97",3,2,11
"d1e668e0df9a4574a01ee0c3c525bf97",13,6,11
"d2b2045aebe341b19e59d87f8926f9ca",10,2,6
"d2b2045aebe341b19e59d87f8926f9ca",4,1,6
"d2b2045aebe341b19e59d87f8926f9ca",1,7,6
"d305621f790241909c4efca8e4f3f3cc",19,7,7
"d305621f790241909c4efca8e4f3f3cc",15,3,7
"d305621f790241909c4efca8e4f3f3cc",10,2,7
"d305621f790241909c4efca8e4f3f3cc",3,5,7
"d305621f790241909c4efca8e4f3f3cc",4,2,7
"d305621f790241909c4efca8e4f3f3cc",1,7,7
"d305621f790241909c4efca8e4f3f3cc",6,2,7
"d43c0b17384c4c26988ab6832f0df331",3,2,8
"d43c0b17384c4c26988ab6832f0df331",13,7,8
"d43c0b17384c4c26988ab6832f0df331",11,7,8
"d43c0b17384c4c26988ab6832f0df331",1,7,8
"d43c0b17384c4c26988ab6832f0df331",23,98,8
"d4ce7684e50e421a842924c5942e4c40",4,3,12
"d4ce7684e50e421a842924c5942e4c40",5,7,12
"d4ce7684e50e421a842924c5942e4c40",1,7,12
"d4ce7684e50e421a842924c5942e4c40",23,7,12
"d4ce7684e50e421a842924c5942e4c40",2,2,12
"d4df290dccd04044933e95cba38d7d2d",3,7,15
"d53a583116fb4078a2b062dd69b820ee",3,6,4
"d53a583116fb4078a2b062dd69b820ee",11,7,4
"d5aac99ecb6946378523f906b4af90ba",13,6,4
"d5aac99ecb6946378523f906b4af90ba",3,3,4
"d5aac99ecb6946378523f906b4af90ba",4,2,4
"d649518a840e4bdb9fd169975fddc059",11,7,4
"d649518a840e4bdb9fd169975fddc059",1,5,4
"d6dde5c854894fe0bb9e364dc83b4d93",4,7,6
"d6dde5c854894fe0bb9e364dc83b4d93",1,3,6
"d73a72ea9b854527821a3c4786b610cb",2,2,4
"d73a72ea9b854527821a3c4786b610cb",1,3,4
"d73a72ea9b854527821a3c4786b610cb",6,5,4
"d73a72ea9b854527821a3c4786b610cb",3,1,4
"d73a72ea9b854527821a3c4786b610cb",11,4,4
"d757910c0fa54b81b0713ac9ab54d567",1,4,12
"d757910c0fa54b81b0713ac9ab54d567",19,7,12
"d7843306dc4e4377a0b45427fe5e7f94",1,7,7
"d7843306dc4e4377a0b45427fe5e7f94",13,1,7
"d7843306dc4e4377a0b45427fe5e7f94",4,7,7
"d78dcc31ed2c4b29b5f19ae1a54b8798",19,7,6
"d78dcc31ed2c4b29b5f19ae1a54b8798",3,7,6
"d78dcc31ed2c4b29b5f19ae1a54b8798",1,7,6
"d78dcc31ed2c4b29b5f19ae1a54b8798",4,7,6
"d79bc81cc23143d799e16457d6ab9192",11,7,5
"d79bc81cc23143d799e16457d6ab9192",3,7,5
"d84ec3b306f2463fbd287cdf0ec7ba75",23,7,13
"d84ec3b306f2463fbd287cdf0ec7ba75",22,7,13
"d84ec3b306f2463fbd287cdf0ec7ba75",19,3,13
"d84ec3b306f2463fbd287cdf0ec7ba75",4,2,13
"d84ec3b306f2463fbd287cdf0ec7ba75",13,3,13
"d84ec3b306f2463fbd287cdf0ec7ba75",8,1,13
"d84ec3b306f2463fbd287cdf0ec7ba75",1,4,13
"d8c475280c224728b4435381ac82cfe5",3,5,6
"d8c475280c224728b4435381ac82cfe5",11,7,6
"d92b2438e55d4bbeaaa988f6483ae0ff",11,7,10
"d92b2438e55d4bbeaaa988f6483ae0ff",4,5,10
"d92b2438e55d4bbeaaa988f6483ae0ff",1,7,10
"d97b55accb3e487e84b1581de36f4302",5,7,9
"d9938bc8f0be42599e6f54bef333a2c8",12,3,7
"d9938bc8f0be42599e6f54bef333a2c8",19,7,7
"d9938bc8f0be42599e6f54bef333a2c8",13,5,7
"d9938bc8f0be42599e6f54bef333a2c8",8,1,7
"daa5345f86fa4e7a8f37735ba880fd01",4,0,11
"daa5345f86fa4e7a8f37735ba880fd01",5,6,11
"daa5345f86fa4e7a8f37735ba880fd01",15,3,11
"db1aebf959a749d5807563e0f5b4f2e9",11,2,8
"db1aebf959a749d5807563e0f5b4f2e9",1,3,8
"db1aebf959a749d5807563e0f5b4f2e9",2,2,8
"db1aebf959a749d5807563e0f5b4f2e9",23,2,8
"dba162b5ba0f4188b144056a4e2c5073",3,7,7
"dba162b5ba0f4188b144056a4e2c5073",11,7,7
"dba162b5ba0f4188b144056a4e2c5073",4,2,7
"dba162b5ba0f4188b144056a4e2c5073",15,2,7
"dba162b5ba0f4188b144056a4e2c5073",19,7,7
"dba162b5ba0f4188b144056a4e2c5073",5,7,7
"dbdbc8f22d3c49e1bb245734c2d2ea8e",1,3,8
"dbdbc8f22d3c49e1bb245734c2d2ea8e",2,4,8
"dbdbc8f22d3c49e1bb245734c2d2ea8e",11,4,8
"dc03196f9a3340c1bfa967d66381725b",1,7,11
"dc03196f9a3340c1bfa967d66381725b",8,4,11
"dc03196f9a3340c1bfa967d66381725b",9,1,11
"dc6af58c34764e76a5bcb901d1f7f7e8",11,4,5
"dc6af58c34764e76a5bcb901d1f7f7e8",19,7,5
"dc6af58c34764e76a5bcb901d1f7f7e8",13,3,5
"dc6af58c34764e76a5bcb901d1f7f7e8",1,5,5
"dc6af58c34764e76a5bcb901d1f7f7e8",3,2,5
"dc90accc69c04f2a9b84c995a01c1592",11,7,4
"dc90accc69c04f2a9b84c995a01c1592",3,7,4
"dcd4cbd9f49a4162afb04bab49469cf7",1,7,6
"dcd4cbd9f49a4162afb04bab49469cf7",13,5,6
"dcd4cbd9f49a4162afb04bab49469cf7",19,4,6
"dcd4cbd9f49a4162afb04bab49469cf7",5,7,6
"dcd4cbd9f49a4162afb04bab49469cf7",4,2,6
"dcd4cbd9f49a4162afb04bab49469cf7",3,4,6
"dd65af1287564544b42d67dee7c420d2",3,3,12
"dd65af1287564544b42d67dee7c420d2",21,5,12
"dd65af1287564544b42d67dee7c420d2",1,5,12
"dd65af1287564544b42d67dee7c420d2",23,6,12
"dde16fb17e1943e2ac8371b3a8cb380b",8,2,6
"dde16fb17e1943e2ac8371b3a8cb380b",5,2,6
"dde16fb17e1943e2ac8371b3a8cb380b",9,2,6
"dde16fb17e1943e2ac8371b3a8cb380b",22,7,6
"dde16fb17e1943e2ac8371b3a8cb380b",11,4,6
"dde16fb17e1943e2ac8371b3a8cb380b",23,7,6
"dde16fb17e1943e2ac8371b3a8cb380b",10,3,6
"dde16fb17e1943e2ac8371b3a8cb380b",1,4,6
"dfa5849c88624b4b93d75344729fcd60",19,7,9
"dfa5849c88624b4b93d75344729fcd60",15,4,9
"dfa5849c88624b4b93d75344729fcd60",3,3,9
"dfa5849c88624b4b93d75344729fcd60",13,7,9
"dfa5849c88624b4b93d75344729fcd60",5,2,9
"dfe6998bacc543368cc955f5795123d4",1,7,3
"dfe6998bacc543368cc955f5795123d4",4,7,3
"dfe6998bacc543368cc955f5795123d4",13,4,3
"e07bc322c4884559b4b8ca75c945dd3e",4,3,6
"e07bc322c4884559b4b8ca75c945dd3e",1,7,6
"e1b4a006690c4557bb55a99846cb6255",4,7,9
"e1b4a006690c4557bb55a99846cb6255",1,7,9
"e1b837530d26461aad887ee290bd3a41",1,3,3
"e1b837530d26461aad887ee290bd3a41",10,1,3
"e1b837530d26461aad887ee290bd3a41",19,2,3
"e2566b933e73447baa3dc30ee28ed2bd",19,7,14
"e2566b933e73447baa3dc30ee28ed2bd",10,5,14
"e2566b933e73447baa3dc30ee28ed2bd",3,5,14
"e2566b933e73447baa3dc30ee28ed2bd",23,7,14
"e3ac4aba59bf4669a6c43e9620ed61a0",1,4,5
"e3ac4aba59bf4669a6c43e9620ed61a0",10,1,5
"e3ac4aba59bf4669a6c43e9620ed61a0",11,3,5
"e3ac4aba59bf4669a6c43e9620ed61a0",8,1,5
"e3ac4aba59bf4669a6c43e9620ed61a0",13,7,5
"e3ac4aba59bf4669a6c43e9620ed61a0",19,7,5
"e3c2934f05fe4246ace1a3fcead8e23c",3,2,6
"e3c2934f05fe4246ace1a3fcead8e23c",5,2,6
"e3c2934f05fe4246ace1a3fcead8e23c",11,1,6
"e3f0203d68b64cad97f8f4318b1ba9ce",1,7,4
"e3f0203d68b64cad97f8f4318b1ba9ce",3,4,4
"e48081c01f2043bbaf15c313d52109b2",3,7,5
"e48081c01f2043bbaf15c313d52109b2",11,7,5
"e4acad942df64493a48dbaa4e7d42975",1,7,15
"e4acad942df64493a48dbaa4e7d42975",4,1,15
"e4bebf7a573c46d182a45e358f4d7539",2,2,3
"e4bebf7a573c46d182a45e358f4d7539",11,5,3
"e4bebf7a573c46d182a45e358f4d7539",3,4,3
"e4bebf7a573c46d182a45e358f4d7539",1,3,3
"e4bebf7a573c46d182a45e358f4d7539",13,3,3
"e4bebf7a573c46d182a45e358f4d7539",23,7,3
"e4bebf7a573c46d182a45e358f4d7539",22,5,3
"e4bebf7a573c46d182a45e358f4d7539",4,6,3
"e4d98366307d492ba88735b4048963a2",23,7,5
"e4d98366307d492ba88735b4048963a2",4,3,5
"e4d98366307d492ba88735b4048963a2",1,2,5
"e4d98366307d492ba88735b4048963a2",21,7,5
"e4e3a4d0ad22411585b7b9164bd0e4e4",15,7,4
"e4e3a4d0ad22411585b7b9164bd0e4e4",3,3,4
"e4e3a4d0ad22411585b7b9164bd0e4e4",8,4,4
"e4e3a4d0ad22411585b7b9164bd0e4e4",13,7,4
"e4e3a4d0ad22411585b7b9164bd0e4e4",1,7,4
"e55295cf328140cc919dee3f90fd2c26",23,4,7
"e55295cf328140cc919dee3f90fd2c26",1,4,7
"e55295cf328140cc919dee3f90fd2c26",3,3,7
"e55295cf328140cc919dee3f90fd2c26",4,2,7
"e5eefbcbd4654f019f8493839c625660",4,7,6
"e5eefbcbd4654f019f8493839c625660",12,2,6
"e5eefbcbd4654f019f8493839c625660",1,7,6
"e65c7ac1d4c943a4ab1cba34f5139f52",12,7,10
"e65c7ac1d4c943a4ab1cba34f5139f52",9,1,10
"e65c7ac1d4c943a4ab1cba34f5139f52",1,2,10
"e68667f29320456dbc1253bbf9ea6963",1,2,4
"e68667f29320456dbc1253bbf9ea6963",4,3,4
"e68667f29320456dbc1253bbf9ea6963",8,1,4
"e68667f29320456dbc1253bbf9ea6963",19,7,4
"e6cf98ffcc684351b80071bd49771123",1,7,12
"e8e78013770e4919ac20cbf84d2f064c",11,3,6
"e8e78013770e4919ac20cbf84d2f064c",13,5,6
"e8e78013770e4919ac20cbf84d2f064c",3,7,6
"e91144714bfa488d8163dc83d4dfb64d",5,2,7
"e91144714bfa488d8163dc83d4dfb64d",1,1,7
"e9651c8f6e0e46e0a06aea236af32dbc",1,7,9
"e9651c8f6e0e46e0a06aea236af32dbc",4,5,9
"ea6d249015ea43fdbb8512fffdcf48a2",6,3,9
"ea6d249015ea43fdbb8512fffdcf48a2",1,5,9
"ea6d249015ea43fdbb8512fffdcf48a2",3,1,9
"ea6d249015ea43fdbb8512fffdcf48a2",21,7,9
"ea7e503b29d047e4a8c1bbeaacd0bf76",1,7,4
"ea7e503b29d047e4a8c1bbeaacd0bf76",11,3,4
"ea9b82d9780e473c8604b8aec66ca080",13,3,14
"ea9b82d9780e473c8604b8aec66ca080",19,7,14
"ea9b82d9780e473c8604b8aec66ca080",3,4,14
"ea9b82d9780e473c8604b8aec66ca080",5,3,14
"ea9b82d9780e473c8604b8aec66ca080",4,3,14
"ea9b82d9780e473c8604b8aec66ca080",22,0,14
"ea9b82d9780e473c8604b8aec66ca080",9,3,14
"ea9b82d9780e473c8604b8aec66ca080",1,5,14
"ea9b82d9780e473c8604b8aec66ca080",11,2,14
"ead7dada714d4cb380fe5c6cd04bff9b",19,7,10
"ead7dada714d4cb380fe5c6cd04bff9b",3,2,10
"ead7dada714d4cb380fe5c6cd04bff9b",8,2,10
"ead7dada714d4cb380fe5c6cd04bff9b",5,5,10
"ead7dada714d4cb380fe5c6cd04bff9b",18,4,10
"eadb80f8aeba45d0866a12472624e2e0",13,4,4
"eadb80f8aeba45d0866a12472624e2e0",3,5,4
"eadb80f8aeba45d0866a12472624e2e0",11,7,4
"eb00a49a396a4c12bdeb731b50e87576",4,3,7
"eb00a49a396a4c12bdeb731b50e87576",6,3,7
"eb00a49a396a4c12bdeb731b50e87576",19,7,7
"eb00a49a396a4c12bdeb731b50e87576",1,2,7
"eb00a49a396a4c12bdeb731b50e87576",11,2,7
"eb25796e1ad649679055593724664f79",1,7,8
"ecf6925ed46f4886aa27457d436a4e35",11,2,4
"ecf6925ed46f4886aa27457d436a4e35",1,7,4
"ecf6925ed46f4886aa27457d436a4e35",19,7,4
"ecf6925ed46f4886aa27457d436a4e35",21,7,4
"ed3f21ec5b0a4bbea52ef10a981251f6",6,5,3
"ed3f21ec5b0a4bbea52ef10a981251f6",4,2,3
"ed3f21ec5b0a4bbea52ef10a981251f6",19,7,3
"ed3f21ec5b0a4bbea52ef10a981251f6",3,2,3
"ed6016c75c434bfe8c7daf7f2da5eefb",5,1,8
"ed6016c75c434bfe8c7daf7f2da5eefb",19,6,8
"ed6016c75c434bfe8c7daf7f2da5eefb",1,4,8
"ed72f3b819344913bbac5e8853eea3c0",11,3,4
"ed72f3b819344913bbac5e8853eea3c0",19,7,4
"ed72f3b819344913bbac5e8853eea3c0",1,3,4
