"hhid","IncomeSource","s11q04"
"b0c6d0126e784f72b50a8298d1237242",23,2
"b0c6d0126e784f72b50a8298d1237242",31,2
"b0c6d0126e784f72b50a8298d1237242",32,2
"b0c6d0126e784f72b50a8298d1237242",33,2
"b0c6d0126e784f72b50a8298d1237242",34,2
"b0c6d0126e784f72b50a8298d1237242",35,2
"b0c6d0126e784f72b50a8298d1237242",36,2
"b0c6d0126e784f72b50a8298d1237242",41,2
"b0c6d0126e784f72b50a8298d1237242",42,1
"b0c6d0126e784f72b50a8298d1237242",43,2
"b0c6d0126e784f72b50a8298d1237242",44,2
"b0c6d0126e784f72b50a8298d1237242",45,2
"b0f7fd35186047ffa6707e4fbf6740ad",22,2
"b0f7fd35186047ffa6707e4fbf6740ad",23,2
"b0f7fd35186047ffa6707e4fbf6740ad",31,2
"b0f7fd35186047ffa6707e4fbf6740ad",32,2
"b0f7fd35186047ffa6707e4fbf6740ad",33,2
"b0f7fd35186047ffa6707e4fbf6740ad",34,2
"b0f7fd35186047ffa6707e4fbf6740ad",35,2
"b0f7fd35186047ffa6707e4fbf6740ad",36,2
"b0f7fd35186047ffa6707e4fbf6740ad",41,2
"b0f7fd35186047ffa6707e4fbf6740ad",42,2
"b0f7fd35186047ffa6707e4fbf6740ad",43,2
"b0f7fd35186047ffa6707e4fbf6740ad",44,2
"b0f7fd35186047ffa6707e4fbf6740ad",45,2
"b1142ae03b2349bbb9e3eaac6aeab553",22,2
"b1142ae03b2349bbb9e3eaac6aeab553",23,2
"b1142ae03b2349bbb9e3eaac6aeab553",31,2
"b1142ae03b2349bbb9e3eaac6aeab553",32,2
"b1142ae03b2349bbb9e3eaac6aeab553",33,2
"b1142ae03b2349bbb9e3eaac6aeab553",34,2
"b1142ae03b2349bbb9e3eaac6aeab553",35,2
"b1142ae03b2349bbb9e3eaac6aeab553",36,2
"b1142ae03b2349bbb9e3eaac6aeab553",41,2
"b1142ae03b2349bbb9e3eaac6aeab553",42,2
"b1142ae03b2349bbb9e3eaac6aeab553",43,2
"b1142ae03b2349bbb9e3eaac6aeab553",44,2
"b1142ae03b2349bbb9e3eaac6aeab553",45,2
"b11ea9a0734b44ac80dd1f6f44064959",22,2
"b11ea9a0734b44ac80dd1f6f44064959",23,2
"b11ea9a0734b44ac80dd1f6f44064959",31,2
"b11ea9a0734b44ac80dd1f6f44064959",32,2
"b11ea9a0734b44ac80dd1f6f44064959",33,2
"b11ea9a0734b44ac80dd1f6f44064959",34,2
"b11ea9a0734b44ac80dd1f6f44064959",35,2
"b11ea9a0734b44ac80dd1f6f44064959",36,2
"b11ea9a0734b44ac80dd1f6f44064959",41,2
"b11ea9a0734b44ac80dd1f6f44064959",42,2
"b11ea9a0734b44ac80dd1f6f44064959",43,2
"b11ea9a0734b44ac80dd1f6f44064959",44,2
"b11ea9a0734b44ac80dd1f6f44064959",45,2
"b1270f463efe458ba21a7ac842482c94",22,1
"b1270f463efe458ba21a7ac842482c94",23,2
"b1270f463efe458ba21a7ac842482c94",31,2
"b1270f463efe458ba21a7ac842482c94",32,2
"b1270f463efe458ba21a7ac842482c94",33,2
"b1270f463efe458ba21a7ac842482c94",34,2
"b1270f463efe458ba21a7ac842482c94",35,2
"b1270f463efe458ba21a7ac842482c94",36,2
"b1270f463efe458ba21a7ac842482c94",41,2
"b1270f463efe458ba21a7ac842482c94",42,1
"b1270f463efe458ba21a7ac842482c94",43,2
"b1270f463efe458ba21a7ac842482c94",44,2
"b1270f463efe458ba21a7ac842482c94",45,2
"b128d6e71e994fbe8ab0e6caf38d933a",22,2
"b128d6e71e994fbe8ab0e6caf38d933a",23,2
"b128d6e71e994fbe8ab0e6caf38d933a",31,2
"b128d6e71e994fbe8ab0e6caf38d933a",32,2
"b128d6e71e994fbe8ab0e6caf38d933a",33,2
"b128d6e71e994fbe8ab0e6caf38d933a",34,2
"b128d6e71e994fbe8ab0e6caf38d933a",35,2
"b128d6e71e994fbe8ab0e6caf38d933a",36,2
"b128d6e71e994fbe8ab0e6caf38d933a",41,2
"b128d6e71e994fbe8ab0e6caf38d933a",42,2
"b128d6e71e994fbe8ab0e6caf38d933a",43,2
"b128d6e71e994fbe8ab0e6caf38d933a",44,2
"b128d6e71e994fbe8ab0e6caf38d933a",45,2
"b14a6b8068a54d60be0d363ecdc0a5ab",22,2
"b14a6b8068a54d60be0d363ecdc0a5ab",23,2
"b14a6b8068a54d60be0d363ecdc0a5ab",31,2
"b14a6b8068a54d60be0d363ecdc0a5ab",32,2
"b14a6b8068a54d60be0d363ecdc0a5ab",33,2
"b14a6b8068a54d60be0d363ecdc0a5ab",34,2
"b14a6b8068a54d60be0d363ecdc0a5ab",35,2
"b14a6b8068a54d60be0d363ecdc0a5ab",36,2
"b14a6b8068a54d60be0d363ecdc0a5ab",41,2
"b14a6b8068a54d60be0d363ecdc0a5ab",42,1
"b14a6b8068a54d60be0d363ecdc0a5ab",43,2
"b14a6b8068a54d60be0d363ecdc0a5ab",44,2
"b14a6b8068a54d60be0d363ecdc0a5ab",45,2
"b182ff7d9f33435681ccfa62e695643f",22,2
"b182ff7d9f33435681ccfa62e695643f",23,2
"b182ff7d9f33435681ccfa62e695643f",31,2
"b182ff7d9f33435681ccfa62e695643f",32,2
"b182ff7d9f33435681ccfa62e695643f",33,2
"b182ff7d9f33435681ccfa62e695643f",34,2
"b182ff7d9f33435681ccfa62e695643f",35,2
"b182ff7d9f33435681ccfa62e695643f",36,2
"b182ff7d9f33435681ccfa62e695643f",41,2
"b182ff7d9f33435681ccfa62e695643f",42,2
"b182ff7d9f33435681ccfa62e695643f",43,2
"b182ff7d9f33435681ccfa62e695643f",44,2
"b182ff7d9f33435681ccfa62e695643f",45,2
"b188a094783c440eaa1b5f9a7d5a2043",22,2
"b188a094783c440eaa1b5f9a7d5a2043",23,2
"b188a094783c440eaa1b5f9a7d5a2043",31,2
"b188a094783c440eaa1b5f9a7d5a2043",32,2
"b188a094783c440eaa1b5f9a7d5a2043",33,2
"b188a094783c440eaa1b5f9a7d5a2043",34,2
"b188a094783c440eaa1b5f9a7d5a2043",35,2
"b188a094783c440eaa1b5f9a7d5a2043",36,2
"b188a094783c440eaa1b5f9a7d5a2043",41,2
"b188a094783c440eaa1b5f9a7d5a2043",42,2
"b188a094783c440eaa1b5f9a7d5a2043",43,2
"b188a094783c440eaa1b5f9a7d5a2043",44,2
"b188a094783c440eaa1b5f9a7d5a2043",45,2
"b1adc68a2128474d9ef722017577daea",22,2
"b1adc68a2128474d9ef722017577daea",23,2
"b1adc68a2128474d9ef722017577daea",31,2
"b1adc68a2128474d9ef722017577daea",32,2
"b1adc68a2128474d9ef722017577daea",33,2
"b1adc68a2128474d9ef722017577daea",34,2
"b1adc68a2128474d9ef722017577daea",35,2
"b1adc68a2128474d9ef722017577daea",36,2
"b1adc68a2128474d9ef722017577daea",41,2
"b1adc68a2128474d9ef722017577daea",42,2
"b1adc68a2128474d9ef722017577daea",43,2
"b1adc68a2128474d9ef722017577daea",44,2
"b1adc68a2128474d9ef722017577daea",45,2
"b1feace8bb844a84b61bc485812b4b11",22,2
"b1feace8bb844a84b61bc485812b4b11",23,2
"b1feace8bb844a84b61bc485812b4b11",31,2
"b1feace8bb844a84b61bc485812b4b11",32,2
"b1feace8bb844a84b61bc485812b4b11",33,2
"b1feace8bb844a84b61bc485812b4b11",34,2
"b1feace8bb844a84b61bc485812b4b11",35,2
"b1feace8bb844a84b61bc485812b4b11",36,2
"b1feace8bb844a84b61bc485812b4b11",41,2
"b1feace8bb844a84b61bc485812b4b11",42,2
"b1feace8bb844a84b61bc485812b4b11",43,2
"b1feace8bb844a84b61bc485812b4b11",44,2
"b1feace8bb844a84b61bc485812b4b11",45,2
"b203bc9f35aa4ec3bb45b663c9be2adb",22,2
"b203bc9f35aa4ec3bb45b663c9be2adb",23,2
"b203bc9f35aa4ec3bb45b663c9be2adb",31,2
"b203bc9f35aa4ec3bb45b663c9be2adb",32,2
"b203bc9f35aa4ec3bb45b663c9be2adb",33,2
"b203bc9f35aa4ec3bb45b663c9be2adb",34,2
"b203bc9f35aa4ec3bb45b663c9be2adb",35,2
"b203bc9f35aa4ec3bb45b663c9be2adb",36,2
"b203bc9f35aa4ec3bb45b663c9be2adb",41,2
"b203bc9f35aa4ec3bb45b663c9be2adb",42,1
"b203bc9f35aa4ec3bb45b663c9be2adb",43,2
"b203bc9f35aa4ec3bb45b663c9be2adb",44,2
"b203bc9f35aa4ec3bb45b663c9be2adb",45,2
"b22d481990e04f52992e9312c2bc96be",22,2
"b22d481990e04f52992e9312c2bc96be",23,2
"b22d481990e04f52992e9312c2bc96be",31,2
"b22d481990e04f52992e9312c2bc96be",32,2
"b22d481990e04f52992e9312c2bc96be",33,2
"b22d481990e04f52992e9312c2bc96be",34,2
"b22d481990e04f52992e9312c2bc96be",35,2
"b22d481990e04f52992e9312c2bc96be",36,2
"b22d481990e04f52992e9312c2bc96be",41,2
"b22d481990e04f52992e9312c2bc96be",42,1
"b22d481990e04f52992e9312c2bc96be",43,2
"b22d481990e04f52992e9312c2bc96be",44,2
"b22d481990e04f52992e9312c2bc96be",45,2
"b2304aba3003460f971674bfd2de5812",22,2
"b2304aba3003460f971674bfd2de5812",23,2
"b2304aba3003460f971674bfd2de5812",31,2
"b2304aba3003460f971674bfd2de5812",32,2
"b2304aba3003460f971674bfd2de5812",33,2
"b2304aba3003460f971674bfd2de5812",34,2
"b2304aba3003460f971674bfd2de5812",35,2
"b2304aba3003460f971674bfd2de5812",36,2
"b2304aba3003460f971674bfd2de5812",41,2
"b2304aba3003460f971674bfd2de5812",42,2
"b2304aba3003460f971674bfd2de5812",43,2
"b2304aba3003460f971674bfd2de5812",44,2
"b2304aba3003460f971674bfd2de5812",45,2
"b2373f3b6c17494da758c562a4f9fc79",22,2
"b2373f3b6c17494da758c562a4f9fc79",23,2
"b2373f3b6c17494da758c562a4f9fc79",31,2
"b2373f3b6c17494da758c562a4f9fc79",32,2
"b2373f3b6c17494da758c562a4f9fc79",33,2
"b2373f3b6c17494da758c562a4f9fc79",34,2
"b2373f3b6c17494da758c562a4f9fc79",35,2
"b2373f3b6c17494da758c562a4f9fc79",36,2
"b2373f3b6c17494da758c562a4f9fc79",41,2
"b2373f3b6c17494da758c562a4f9fc79",42,2
"b2373f3b6c17494da758c562a4f9fc79",43,2
"b2373f3b6c17494da758c562a4f9fc79",44,2
"b2373f3b6c17494da758c562a4f9fc79",45,2
"b2523333db2e4f11abc6f80212a9ede4",22,2
"b2523333db2e4f11abc6f80212a9ede4",23,2
"b2523333db2e4f11abc6f80212a9ede4",31,2
"b2523333db2e4f11abc6f80212a9ede4",32,2
"b2523333db2e4f11abc6f80212a9ede4",33,2
"b2523333db2e4f11abc6f80212a9ede4",34,2
"b2523333db2e4f11abc6f80212a9ede4",35,2
"b2523333db2e4f11abc6f80212a9ede4",36,2
"b2523333db2e4f11abc6f80212a9ede4",41,2
"b2523333db2e4f11abc6f80212a9ede4",42,2
"b2523333db2e4f11abc6f80212a9ede4",43,2
"b2523333db2e4f11abc6f80212a9ede4",44,2
"b2523333db2e4f11abc6f80212a9ede4",45,2
"b2641968b94d4779a983dd932bd74a6c",22,2
"b2641968b94d4779a983dd932bd74a6c",23,2
"b2641968b94d4779a983dd932bd74a6c",31,2
"b2641968b94d4779a983dd932bd74a6c",32,2
"b2641968b94d4779a983dd932bd74a6c",33,2
"b2641968b94d4779a983dd932bd74a6c",34,2
"b2641968b94d4779a983dd932bd74a6c",35,2
"b2641968b94d4779a983dd932bd74a6c",36,2
"b2641968b94d4779a983dd932bd74a6c",41,2
"b2641968b94d4779a983dd932bd74a6c",42,1
"b2641968b94d4779a983dd932bd74a6c",43,2
"b2641968b94d4779a983dd932bd74a6c",44,2
"b2641968b94d4779a983dd932bd74a6c",45,2
"b27dcbe01a114f528a2e28b79ebfef23",22,2
"b27dcbe01a114f528a2e28b79ebfef23",23,2
"b27dcbe01a114f528a2e28b79ebfef23",31,2
"b27dcbe01a114f528a2e28b79ebfef23",32,2
"b27dcbe01a114f528a2e28b79ebfef23",33,2
"b27dcbe01a114f528a2e28b79ebfef23",34,2
"b27dcbe01a114f528a2e28b79ebfef23",35,2
"b27dcbe01a114f528a2e28b79ebfef23",36,2
"b27dcbe01a114f528a2e28b79ebfef23",41,2
"b27dcbe01a114f528a2e28b79ebfef23",42,1
"b27dcbe01a114f528a2e28b79ebfef23",43,2
"b27dcbe01a114f528a2e28b79ebfef23",44,2
"b27dcbe01a114f528a2e28b79ebfef23",45,2
"b28f2f2b91194f4f8798570cc4d679e7",22,2
"b28f2f2b91194f4f8798570cc4d679e7",23,2
"b28f2f2b91194f4f8798570cc4d679e7",31,2
"b28f2f2b91194f4f8798570cc4d679e7",32,2
"b28f2f2b91194f4f8798570cc4d679e7",33,2
"b28f2f2b91194f4f8798570cc4d679e7",34,2
"b28f2f2b91194f4f8798570cc4d679e7",35,2
"b28f2f2b91194f4f8798570cc4d679e7",36,2
"b28f2f2b91194f4f8798570cc4d679e7",41,2
"b28f2f2b91194f4f8798570cc4d679e7",42,2
"b28f2f2b91194f4f8798570cc4d679e7",43,2
"b28f2f2b91194f4f8798570cc4d679e7",44,2
"b28f2f2b91194f4f8798570cc4d679e7",45,2
"b291bd0276d84ec28cc37e4055dbdf38",22,2
"b291bd0276d84ec28cc37e4055dbdf38",23,2
"b291bd0276d84ec28cc37e4055dbdf38",31,2
"b291bd0276d84ec28cc37e4055dbdf38",32,2
"b291bd0276d84ec28cc37e4055dbdf38",33,2
"b291bd0276d84ec28cc37e4055dbdf38",34,2
"b291bd0276d84ec28cc37e4055dbdf38",35,2
"b291bd0276d84ec28cc37e4055dbdf38",36,2
"b291bd0276d84ec28cc37e4055dbdf38",41,1
"b291bd0276d84ec28cc37e4055dbdf38",42,1
"b291bd0276d84ec28cc37e4055dbdf38",43,1
"b291bd0276d84ec28cc37e4055dbdf38",44,2
"b291bd0276d84ec28cc37e4055dbdf38",45,2
"b296b9cbd7cc4dd1aa519cc7496d0051",22,2
"b296b9cbd7cc4dd1aa519cc7496d0051",23,2
"b296b9cbd7cc4dd1aa519cc7496d0051",31,2
"b296b9cbd7cc4dd1aa519cc7496d0051",32,2
"b296b9cbd7cc4dd1aa519cc7496d0051",33,2
"b296b9cbd7cc4dd1aa519cc7496d0051",34,2
"b296b9cbd7cc4dd1aa519cc7496d0051",35,2
"b296b9cbd7cc4dd1aa519cc7496d0051",36,2
"b296b9cbd7cc4dd1aa519cc7496d0051",41,2
"b296b9cbd7cc4dd1aa519cc7496d0051",42,2
"b296b9cbd7cc4dd1aa519cc7496d0051",43,2
"b296b9cbd7cc4dd1aa519cc7496d0051",44,2
"b296b9cbd7cc4dd1aa519cc7496d0051",45,2
"b299a5fe23e64d98a081d458290182e6",22,2
"b299a5fe23e64d98a081d458290182e6",23,2
"b299a5fe23e64d98a081d458290182e6",31,2
"b299a5fe23e64d98a081d458290182e6",32,2
"b299a5fe23e64d98a081d458290182e6",33,2
"b299a5fe23e64d98a081d458290182e6",34,2
"b299a5fe23e64d98a081d458290182e6",35,2
"b299a5fe23e64d98a081d458290182e6",36,2
"b299a5fe23e64d98a081d458290182e6",41,2
"b299a5fe23e64d98a081d458290182e6",42,1
"b299a5fe23e64d98a081d458290182e6",43,2
"b299a5fe23e64d98a081d458290182e6",44,2
"b299a5fe23e64d98a081d458290182e6",45,2
"b2b3f528f59b4ca99e9ff9be57feec90",22,2
"b2b3f528f59b4ca99e9ff9be57feec90",23,2
"b2b3f528f59b4ca99e9ff9be57feec90",31,2
"b2b3f528f59b4ca99e9ff9be57feec90",32,2
"b2b3f528f59b4ca99e9ff9be57feec90",33,2
"b2b3f528f59b4ca99e9ff9be57feec90",34,2
"b2b3f528f59b4ca99e9ff9be57feec90",35,2
"b2b3f528f59b4ca99e9ff9be57feec90",36,2
"b2b3f528f59b4ca99e9ff9be57feec90",41,2
"b2b3f528f59b4ca99e9ff9be57feec90",42,2
"b2b3f528f59b4ca99e9ff9be57feec90",43,2
"b2b3f528f59b4ca99e9ff9be57feec90",44,2
"b2b3f528f59b4ca99e9ff9be57feec90",45,2
"b2bb71b2089c4de1bdfee382f966555c",22,2
"b2bb71b2089c4de1bdfee382f966555c",23,2
"b2bb71b2089c4de1bdfee382f966555c",31,2
"b2bb71b2089c4de1bdfee382f966555c",32,2
"b2bb71b2089c4de1bdfee382f966555c",33,2
"b2bb71b2089c4de1bdfee382f966555c",34,2
"b2bb71b2089c4de1bdfee382f966555c",35,2
"b2bb71b2089c4de1bdfee382f966555c",36,2
"b2bb71b2089c4de1bdfee382f966555c",41,2
"b2bb71b2089c4de1bdfee382f966555c",42,2
"b2bb71b2089c4de1bdfee382f966555c",43,2
"b2bb71b2089c4de1bdfee382f966555c",44,2
"b2bb71b2089c4de1bdfee382f966555c",45,2
"b2be84418d374db2a5877f6a20d2d8be",22,2
"b2be84418d374db2a5877f6a20d2d8be",23,2
"b2be84418d374db2a5877f6a20d2d8be",31,2
"b2be84418d374db2a5877f6a20d2d8be",32,2
"b2be84418d374db2a5877f6a20d2d8be",33,2
"b2be84418d374db2a5877f6a20d2d8be",34,2
"b2be84418d374db2a5877f6a20d2d8be",35,2
"b2be84418d374db2a5877f6a20d2d8be",36,2
"b2be84418d374db2a5877f6a20d2d8be",41,2
"b2be84418d374db2a5877f6a20d2d8be",42,2
"b2be84418d374db2a5877f6a20d2d8be",43,2
"b2be84418d374db2a5877f6a20d2d8be",44,2
"b2be84418d374db2a5877f6a20d2d8be",45,2
"b30871f13ee04cae85d2352d85911bf8",22,2
"b30871f13ee04cae85d2352d85911bf8",23,2
"b30871f13ee04cae85d2352d85911bf8",31,2
"b30871f13ee04cae85d2352d85911bf8",32,2
"b30871f13ee04cae85d2352d85911bf8",33,2
"b30871f13ee04cae85d2352d85911bf8",34,2
"b30871f13ee04cae85d2352d85911bf8",35,2
"b30871f13ee04cae85d2352d85911bf8",36,2
"b30871f13ee04cae85d2352d85911bf8",41,2
"b30871f13ee04cae85d2352d85911bf8",42,2
"b30871f13ee04cae85d2352d85911bf8",43,2
"b30871f13ee04cae85d2352d85911bf8",44,2
"b30871f13ee04cae85d2352d85911bf8",45,2
"b384320e1b5e4c149071948ca1adaf7a",22,2
"b384320e1b5e4c149071948ca1adaf7a",23,2
"b384320e1b5e4c149071948ca1adaf7a",31,2
"b384320e1b5e4c149071948ca1adaf7a",32,2
"b384320e1b5e4c149071948ca1adaf7a",33,2
"b384320e1b5e4c149071948ca1adaf7a",34,2
"b384320e1b5e4c149071948ca1adaf7a",35,2
"b384320e1b5e4c149071948ca1adaf7a",36,2
"b384320e1b5e4c149071948ca1adaf7a",41,2
"b384320e1b5e4c149071948ca1adaf7a",42,2
"b384320e1b5e4c149071948ca1adaf7a",43,2
"b384320e1b5e4c149071948ca1adaf7a",44,2
"b384320e1b5e4c149071948ca1adaf7a",45,2
"b3bab6c388b2479f8cf9449a188fd9e1",22,2
"b3bab6c388b2479f8cf9449a188fd9e1",23,2
"b3bab6c388b2479f8cf9449a188fd9e1",31,2
"b3bab6c388b2479f8cf9449a188fd9e1",32,2
"b3bab6c388b2479f8cf9449a188fd9e1",33,2
"b3bab6c388b2479f8cf9449a188fd9e1",34,2
"b3bab6c388b2479f8cf9449a188fd9e1",35,2
"b3bab6c388b2479f8cf9449a188fd9e1",36,2
"b3bab6c388b2479f8cf9449a188fd9e1",41,2
"b3bab6c388b2479f8cf9449a188fd9e1",42,2
"b3bab6c388b2479f8cf9449a188fd9e1",43,2
"b3bab6c388b2479f8cf9449a188fd9e1",44,2
"b3bab6c388b2479f8cf9449a188fd9e1",45,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",22,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",23,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",31,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",32,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",33,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",34,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",35,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",36,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",41,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",42,1
"b3c0769ca3bf4d5c9a1881cf817e99e6",43,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",44,2
"b3c0769ca3bf4d5c9a1881cf817e99e6",45,2
"b3c4cdf7280e48c1ab584eae1819da4b",22,2
"b3c4cdf7280e48c1ab584eae1819da4b",23,2
"b3c4cdf7280e48c1ab584eae1819da4b",31,2
"b3c4cdf7280e48c1ab584eae1819da4b",32,2
"b3c4cdf7280e48c1ab584eae1819da4b",33,2
"b3c4cdf7280e48c1ab584eae1819da4b",34,2
"b3c4cdf7280e48c1ab584eae1819da4b",35,2
"b3c4cdf7280e48c1ab584eae1819da4b",36,2
"b3c4cdf7280e48c1ab584eae1819da4b",41,2
"b3c4cdf7280e48c1ab584eae1819da4b",42,2
"b3c4cdf7280e48c1ab584eae1819da4b",43,2
"b3c4cdf7280e48c1ab584eae1819da4b",44,2
"b3c4cdf7280e48c1ab584eae1819da4b",45,2
"b3defd888f2a4ba8a3dcb4ec09f84222",22,2
"b3defd888f2a4ba8a3dcb4ec09f84222",23,2
"b3defd888f2a4ba8a3dcb4ec09f84222",31,2
"b3defd888f2a4ba8a3dcb4ec09f84222",32,2
"b3defd888f2a4ba8a3dcb4ec09f84222",33,2
"b3defd888f2a4ba8a3dcb4ec09f84222",34,2
"b3defd888f2a4ba8a3dcb4ec09f84222",35,2
"b3defd888f2a4ba8a3dcb4ec09f84222",36,2
"b3defd888f2a4ba8a3dcb4ec09f84222",41,2
"b3defd888f2a4ba8a3dcb4ec09f84222",42,2
"b3defd888f2a4ba8a3dcb4ec09f84222",43,2
"b3defd888f2a4ba8a3dcb4ec09f84222",44,2
"b3defd888f2a4ba8a3dcb4ec09f84222",45,2
"b3e9c6caab94413bbfa6707c53b02901",22,2
"b3e9c6caab94413bbfa6707c53b02901",23,2
"b3e9c6caab94413bbfa6707c53b02901",31,2
"b3e9c6caab94413bbfa6707c53b02901",32,2
"b3e9c6caab94413bbfa6707c53b02901",33,2
"b3e9c6caab94413bbfa6707c53b02901",34,2
"b3e9c6caab94413bbfa6707c53b02901",35,2
"b3e9c6caab94413bbfa6707c53b02901",36,2
"b3e9c6caab94413bbfa6707c53b02901",41,2
"b3e9c6caab94413bbfa6707c53b02901",42,2
"b3e9c6caab94413bbfa6707c53b02901",43,2
"b3e9c6caab94413bbfa6707c53b02901",44,2
"b3e9c6caab94413bbfa6707c53b02901",45,2
"b3f40cc946a24784b8797395d92ddf89",22,2
"b3f40cc946a24784b8797395d92ddf89",23,2
"b3f40cc946a24784b8797395d92ddf89",31,2
"b3f40cc946a24784b8797395d92ddf89",32,2
"b3f40cc946a24784b8797395d92ddf89",33,2
"b3f40cc946a24784b8797395d92ddf89",34,2
"b3f40cc946a24784b8797395d92ddf89",35,2
"b3f40cc946a24784b8797395d92ddf89",36,2
"b3f40cc946a24784b8797395d92ddf89",41,2
"b3f40cc946a24784b8797395d92ddf89",42,2
"b3f40cc946a24784b8797395d92ddf89",43,2
"b3f40cc946a24784b8797395d92ddf89",44,2
"b3f40cc946a24784b8797395d92ddf89",45,2
"b413f8d97ac74d12bcb243e726a40eab",22,2
"b413f8d97ac74d12bcb243e726a40eab",23,2
"b413f8d97ac74d12bcb243e726a40eab",31,2
"b413f8d97ac74d12bcb243e726a40eab",32,2
"b413f8d97ac74d12bcb243e726a40eab",33,2
"b413f8d97ac74d12bcb243e726a40eab",34,2
"b413f8d97ac74d12bcb243e726a40eab",35,2
"b413f8d97ac74d12bcb243e726a40eab",36,2
"b413f8d97ac74d12bcb243e726a40eab",41,2
"b413f8d97ac74d12bcb243e726a40eab",42,2
"b413f8d97ac74d12bcb243e726a40eab",43,2
"b413f8d97ac74d12bcb243e726a40eab",44,2
"b413f8d97ac74d12bcb243e726a40eab",45,2
"b41bde6c88eb47aebd0fa6952e5a2435",22,2
"b41bde6c88eb47aebd0fa6952e5a2435",23,2
"b41bde6c88eb47aebd0fa6952e5a2435",31,2
"b41bde6c88eb47aebd0fa6952e5a2435",32,2
"b41bde6c88eb47aebd0fa6952e5a2435",33,2
"b41bde6c88eb47aebd0fa6952e5a2435",34,2
"b41bde6c88eb47aebd0fa6952e5a2435",35,2
"b41bde6c88eb47aebd0fa6952e5a2435",36,2
"b41bde6c88eb47aebd0fa6952e5a2435",41,2
"b41bde6c88eb47aebd0fa6952e5a2435",42,1
"b41bde6c88eb47aebd0fa6952e5a2435",43,1
"b41bde6c88eb47aebd0fa6952e5a2435",44,2
"b41bde6c88eb47aebd0fa6952e5a2435",45,2
"b453d059eb874a3fad8c3e24947bed8c",22,1
"b453d059eb874a3fad8c3e24947bed8c",23,2
"b453d059eb874a3fad8c3e24947bed8c",31,2
"b453d059eb874a3fad8c3e24947bed8c",32,2
"b453d059eb874a3fad8c3e24947bed8c",33,2
"b453d059eb874a3fad8c3e24947bed8c",34,2
"b453d059eb874a3fad8c3e24947bed8c",35,2
"b453d059eb874a3fad8c3e24947bed8c",36,2
"b453d059eb874a3fad8c3e24947bed8c",41,2
"b453d059eb874a3fad8c3e24947bed8c",42,2
"b453d059eb874a3fad8c3e24947bed8c",43,2
"b453d059eb874a3fad8c3e24947bed8c",44,2
"b453d059eb874a3fad8c3e24947bed8c",45,2
"b48b9a0ba44a4b6faa325f788c6ab58a",22,2
"b48b9a0ba44a4b6faa325f788c6ab58a",23,2
"b48b9a0ba44a4b6faa325f788c6ab58a",31,2
"b48b9a0ba44a4b6faa325f788c6ab58a",32,2
"b48b9a0ba44a4b6faa325f788c6ab58a",33,2
"b48b9a0ba44a4b6faa325f788c6ab58a",34,2
"b48b9a0ba44a4b6faa325f788c6ab58a",35,2
"b48b9a0ba44a4b6faa325f788c6ab58a",36,2
"b48b9a0ba44a4b6faa325f788c6ab58a",41,2
"b48b9a0ba44a4b6faa325f788c6ab58a",42,2
"b48b9a0ba44a4b6faa325f788c6ab58a",43,2
"b48b9a0ba44a4b6faa325f788c6ab58a",44,2
"b48b9a0ba44a4b6faa325f788c6ab58a",45,2
"b4a112be80d94403a11aa9c3a1e177f6",22,2
"b4a112be80d94403a11aa9c3a1e177f6",23,2
"b4a112be80d94403a11aa9c3a1e177f6",31,2
"b4a112be80d94403a11aa9c3a1e177f6",32,2
"b4a112be80d94403a11aa9c3a1e177f6",33,2
"b4a112be80d94403a11aa9c3a1e177f6",34,2
"b4a112be80d94403a11aa9c3a1e177f6",35,2
"b4a112be80d94403a11aa9c3a1e177f6",36,2
"b4a112be80d94403a11aa9c3a1e177f6",41,2
"b4a112be80d94403a11aa9c3a1e177f6",42,2
"b4a112be80d94403a11aa9c3a1e177f6",43,2
"b4a112be80d94403a11aa9c3a1e177f6",44,2
"b4a112be80d94403a11aa9c3a1e177f6",45,2
"b4aa8376cdf3402eb4938ae80d0aa98b",22,2
"b4aa8376cdf3402eb4938ae80d0aa98b",23,2
"b4aa8376cdf3402eb4938ae80d0aa98b",31,2
"b4aa8376cdf3402eb4938ae80d0aa98b",32,2
"b4aa8376cdf3402eb4938ae80d0aa98b",33,2
"b4aa8376cdf3402eb4938ae80d0aa98b",34,2
"b4aa8376cdf3402eb4938ae80d0aa98b",35,2
"b4aa8376cdf3402eb4938ae80d0aa98b",36,2
"b4aa8376cdf3402eb4938ae80d0aa98b",41,2
"b4aa8376cdf3402eb4938ae80d0aa98b",42,2
"b4aa8376cdf3402eb4938ae80d0aa98b",43,2
"b4aa8376cdf3402eb4938ae80d0aa98b",44,2
"b4aa8376cdf3402eb4938ae80d0aa98b",45,2
