"hhid","PID","s2bq1_1","h2bq02","h2bq03","h2bq04","h2qb05A","h2qb05B","h2bq06","h2bq07a","s2bq07b1","s2bq07b2","s2bq07b3a","s2bq07b3b","s2bq07b4a","s2bq07b4b","s2bq07b5","h2bq07b6"
"c84b673ff1804b62a4766dcfffa77d48",12,"1",2,,,,,,,,,,,,,,
"c84b673ff1804b62a4766dcfffa77d48",13,"1",2,,,,,,,,,,,,,,
"c84b673ff1804b62a4766dcfffa77d48",14,"1",2,,,,,,,,,,,,,,
"c84b673ff1804b62a4766dcfffa77d48",15,"1",2,,,,,,,,,,,,,,
"c860f0968a854994a46dbadc329d05c2",1,"1",2,,,,,,,,,,,,,,
"c860f0968a854994a46dbadc329d05c2",2,"1",2,,,,,,,,,,,,,,
"c860f0968a854994a46dbadc329d05c2",3,"1",2,,,,,,,,,,,,,,
"c860f0968a854994a46dbadc329d05c2",5,"1",2,,,,,,,,,,,,,,
"c863514feaab40b7b5f3b7da261ebc6b",1,"1",2,,,,,,,,,,,,,,
"c863514feaab40b7b5f3b7da261ebc6b",2,"1",2,,,,,,,,,,,,,,
"c863514feaab40b7b5f3b7da261ebc6b",3,"1",2,,,,,,,,,,,,,,
"c863514feaab40b7b5f3b7da261ebc6b",4,"1",2,,,,,,,,,,,,,,
"c863514feaab40b7b5f3b7da261ebc6b",5,"1",2,,,,,,,,,,,,,,
"c863514feaab40b7b5f3b7da261ebc6b",6,"1",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",1,"2",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",2,"2",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",3,"2",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",4,"2",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",5,"2",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",6,"2",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",7,"2",2,,,,,,,,,,,,,,
"c880ec0e77614ff49749dd4fb38ca183",8,"2",2,,,,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",1,"8",2,,,,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",2,"8",2,,,,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",3,"8",2,,,,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",5,"8",2,,,,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",6,"8",2,,,,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",7,"8",2,,,,,,,,,,,,,,
"c887828d8e404545a9fef02c602603a8",8,"8",2,,,,,,,,,,,,,,
"c896b66a6b4b487fadcea42d12494418",1,"1",2,,,,,,,,,,,,,,
"c8a70f58b4c84073a3084f41a8b872bf",1,"1",2,,,,,,,,,,,,,,
"c8a70f58b4c84073a3084f41a8b872bf",2,"1",2,,,,,,,,,,,,,,
"c8a70f58b4c84073a3084f41a8b872bf",3,"1",2,,,,,,,,,,,,,,
"c8a70f58b4c84073a3084f41a8b872bf",4,"1",2,,,,,,,,,,,,,,
"c8a70f58b4c84073a3084f41a8b872bf",5,"1",2,,,,,,,,,,,,,,
"c8a70f58b4c84073a3084f41a8b872bf",6,"1",2,,,,,,,,,,,,,,
"c8d8daaf72624693929ff0a7fb654560",1,"1",2,,,,,,,,,,,,,,
"c8d8daaf72624693929ff0a7fb654560",2,"1",2,,,,,,,,,,,,,,
"c8d8daaf72624693929ff0a7fb654560",6,"1",2,,,,,,,,,,,,,,
"c8d8daaf72624693929ff0a7fb654560",7,"1",2,,,,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",1,"1",1,2,2,6,,2,30000,0,0,30000,0,0,0,,0
"c8f8d39549074f5fbd129bb9f2a5d45a",2,"2",1,2,2,6,,2,30000,0,0,30000,0,0,0,,0
"c8f8d39549074f5fbd129bb9f2a5d45a",3,"3",2,,,,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",4,"1",2,,,,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",5,"1",2,,,,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",6,"1",2,,,,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",7,"1",2,,,,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",8,"1",2,,,,,,,,,,,,,,
"c8f8d39549074f5fbd129bb9f2a5d45a",9,"1",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",1,"2",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",2,"2",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",3,"2",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",4,"2",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",5,"2",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",6,"2",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",7,"2",2,,,,,,,,,,,,,,
"c9088632548449a5acaf80709ef8f2bb",8,"2",2,,,,,,,,,,,,,,
"c91af3c79a884e65ac0b1d3b7942891b",1,"1",2,,,,,,,,,,,,,,
"c91af3c79a884e65ac0b1d3b7942891b",2,"1",2,,,,,,,,,,,,,,
"c91af3c79a884e65ac0b1d3b7942891b",3,"1",2,,,,,,,,,,,,,,
"c91af3c79a884e65ac0b1d3b7942891b",4,"1",2,,,,,,,,,,,,,,
"c91af3c79a884e65ac0b1d3b7942891b",5,"1",2,,,,,,,,,,,,,,
"c91af3c79a884e65ac0b1d3b7942891b",6,"1",2,,,,,,,,,,,,,,
"c922f881854a431dbf5e373809ea002e",1,"2",1,1,30,5,,1,0,0,0,0,0,0,,,0
"c922f881854a431dbf5e373809ea002e",2,"2",2,,,,,,,,,,,,,,
"c922f881854a431dbf5e373809ea002e",4,"2",2,,,,,,,,,,,,,,
"c922f881854a431dbf5e373809ea002e",7,"7",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",1,"9",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",2,"6",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",6,"6",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",7,"6",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",8,"6",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",9,"6",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",10,"6",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",11,"6",2,,,,,,,,,,,,,,
"c925c2152d8b44d2b53815fd358939cf",12,"12",2,,,,,,,,,,,,,,
"c927f2433a734160bbe951e76a75048c",1,"1",2,,,,,,,,,,,,,,
"c931ce855f434b2fa9ca9ec5a91376a6",1,"1",2,,,,,,,,,,,,,,
"c931ce855f434b2fa9ca9ec5a91376a6",2,"2",2,,,,,,,,,,,,,,
"c931ce855f434b2fa9ca9ec5a91376a6",3,"1",2,,,,,,,,,,,,,,
"c931ce855f434b2fa9ca9ec5a91376a6",4,"1",2,,,,,,,,,,,,,,
"c931ce855f434b2fa9ca9ec5a91376a6",5,"1",2,,,,,,,,,,,,,,
"c933843854be4de5a1ea85569fed2ac6",2,"2",2,,,,,,,,,,,,,,
"c933843854be4de5a1ea85569fed2ac6",3,"2",2,,,,,,,,,,,,,,
"c933843854be4de5a1ea85569fed2ac6",4,"2",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",1,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",2,"2",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",5,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",6,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",7,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",8,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",9,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",10,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",12,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",13,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",14,"1",2,,,,,,,,,,,,,,
"c93eba34e249471db03d654d87b0af66",15,"1",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",1,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",2,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",3,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",4,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",5,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",6,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",7,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",8,"2",2,,,,,,,,,,,,,,
"c9485f1b744544a7b2567219069967e0",9,"2",2,,,,,,,,,,,,,,
"c949214171fa45f18e21f25965ef5670",1,"1",2,,,,,,,,,,,,,,
"c949214171fa45f18e21f25965ef5670",2,"1",2,,,,,,,,,,,,,,
"c949214171fa45f18e21f25965ef5670",3,"1",2,,,,,,,,,,,,,,
"c949214171fa45f18e21f25965ef5670",4,"1",2,,,,,,,,,,,,,,
"c94a6254ad98458ca1a582f5af587628",1,"2",2,,,,,,,,,,,,,,
"c94a6254ad98458ca1a582f5af587628",2,"2",1,1,3,4,,1,150000,100000,0,50000,0,0,,,0
"c94a6254ad98458ca1a582f5af587628",3,"2",2,,,,,,,,,,,,,,
"c94a6254ad98458ca1a582f5af587628",4,"1",2,,,,,,,,,,,,,,
"c94a6254ad98458ca1a582f5af587628",5,"2",2,,,,,,,,,,,,,,
"c94a6254ad98458ca1a582f5af587628",6,"2",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",1,"3",1,1,0,6,,1,20000,0,0,20000,0,0,,,0
"c9738953b0f24832a9aa5edce9b3f6da",2,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",3,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",5,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",6,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",7,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",8,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",9,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",13,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",14,"3",2,,,,,,,,,,,,,,
"c9738953b0f24832a9aa5edce9b3f6da",16,"3",2,,,,,,,,,,,,,,
"c984f4ff8323492bb3d8f04ccbec1b69",1,"1",2,,,,,,,,,,,,,,
"c99c33b6f94f49808cf177fe754d1e8f",1,"6",1,1,1,6,,1,15000,0,0,15000,0,0,,,0
"c99c33b6f94f49808cf177fe754d1e8f",6,"6",2,,,,,,,,,,,,,,
"c99c33b6f94f49808cf177fe754d1e8f",7,"6",2,,,,,,,,,,,,,,
"c99c33b6f94f49808cf177fe754d1e8f",8,"6",2,,,,,,,,,,,,,,
"c9b9d96524894aefb05713e0e4f3f53c",1,"1",2,,,,,,,,,,,,,,
"c9b9d96524894aefb05713e0e4f3f53c",4,"1",2,,,,,,,,,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",2,"2",2,,,,,,,,,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",6,"2",2,,,,,,,,,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",7,"2",2,,,,,,,,,,,,,,
"c9c2f90528b14c858eebeb3d15b488f0",8,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",1,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",2,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",4,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",5,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",6,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",7,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",8,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",9,"2",2,,,,,,,,,,,,,,
"c9d31361da1840bfa0115cb3dfcc790f",10,"2",2,,,,,,,,,,,,,,
"c9ed3eaf96d747c5a7e7d3876c584f43",1,"1",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",1,"1",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",2,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",3,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",4,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",5,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",6,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",7,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",8,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",9,"2",2,,,,,,,,,,,,,,
"c9ff94a24e1b400ebf7bce938cd398a2",10,"2",2,,,,,,,,,,,,,,
"ca05761b0c30483694a7b10997b27859",1,"1",2,,,,,,,,,,,,,,
"ca05761b0c30483694a7b10997b27859",3,"1",2,,,,,,,,,,,,,,
"ca05761b0c30483694a7b10997b27859",4,"1",2,,,,,,,,,,,,,,
"ca05761b0c30483694a7b10997b27859",5,"1",2,,,,,,,,,,,,,,
"ca05761b0c30483694a7b10997b27859",6,"1",2,,,,,,,,,,,,,,
"ca05761b0c30483694a7b10997b27859",7,"1",2,,,,,,,,,,,,,,
"ca27634e05284b878a94b1c7a128ba47",1,"1",2,,,,,,,,,,,,,,
"ca27634e05284b878a94b1c7a128ba47",3,"3",2,,,,,,,,,,,,,,
"ca27634e05284b878a94b1c7a128ba47",4,"1",2,,,,,,,,,,,,,,
"ca27634e05284b878a94b1c7a128ba47",5,"1",2,,,,,,,,,,,,,,
"ca4e4c1afc414b32bcda92991a67357b",1,"1",2,,,,,,,,,,,,,,
"ca4e4c1afc414b32bcda92991a67357b",3,"1",2,,,,,,,,,,,,,,
"ca4f215fd24440afa1bcd35799ca0d5a",1,"1",2,,,,,,,,,,,,,,
"ca4f215fd24440afa1bcd35799ca0d5a",2,"1",2,,,,,,,,,,,,,,
"ca4f215fd24440afa1bcd35799ca0d5a",3,"3",2,,,,,,,,,,,,,,
"ca4f215fd24440afa1bcd35799ca0d5a",4,"1",2,,,,,,,,,,,,,,
"ca4f215fd24440afa1bcd35799ca0d5a",7,"1",2,,,,,,,,,,,,,,
"ca99843df1df4881919346583b4c5d5e",1,"1",2,,,,,,,,,,,,,,
"ca99843df1df4881919346583b4c5d5e",3,"1",2,,,,,,,,,,,,,,
"caa22db6c88f4defaa990991aef06f1b",1,"4",2,,,,,,,,,,,,,,
"caa22db6c88f4defaa990991aef06f1b",2,"4",2,,,,,,,,,,,,,,
"caa22db6c88f4defaa990991aef06f1b",3,"4",2,,,,,,,,,,,,,,
"caa22db6c88f4defaa990991aef06f1b",4,"4",2,,,,,,,,,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",1,"1",2,,,,,,,,,,,,,,
"cab394eace1b4b6cb7d4796fd807d331",3,"1",2,,,,,,,,,,,,,,
"cae8e675f18340cfabe4d997b191e9b7",1,"1",2,,,,,,,,,,,,,,
"cae8e675f18340cfabe4d997b191e9b7",2,"2",2,,,,,,,,,,,,,,
"cae8e675f18340cfabe4d997b191e9b7",3,"2",2,,,,,,,,,,,,,,
"cae8e675f18340cfabe4d997b191e9b7",5,"2",2,,,,,,,,,,,,,,
"caea67c62e68431f9926b1d0e92c7858",1,"1",2,,,,,,,,,,,,,,
"caea67c62e68431f9926b1d0e92c7858",2,"2",2,,,,,,,,,,,,,,
"caea67c62e68431f9926b1d0e92c7858",3,"2",2,,,,,,,,,,,,,,
"caea67c62e68431f9926b1d0e92c7858",4,"2",2,,,,,,,,,,,,,,
"cb3b6de30e3a41c589907a9e7be73103",1,"1",2,,,,,,,,,,,,,,
"cb3b6de30e3a41c589907a9e7be73103",2,"2",2,,,,,,,,,,,,,,
"cb3b6de30e3a41c589907a9e7be73103",4,"1",2,,,,,,,,,,,,,,
"cb3b6de30e3a41c589907a9e7be73103",5,"1",2,,,,,,,,,,,,,,
"cb3b6de30e3a41c589907a9e7be73103",6,"1",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",1,"1",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",2,"2",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",3,"2",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",4,"1",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",5,"2",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",6,"1",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",7,"1",2,,,,,,,,,,,,,,
"cb51943f6f234b808dd6bf9bcb4b2d2e",8,"1",2,,,,,,,,,,,,,,
"cb5bbd11830544ba859bf340e67712f3",1,"2",2,,,,,,,,,,,,,,
"cb5bbd11830544ba859bf340e67712f3",2,"2",2,,,,,,,,,,,,,,
"cb5bbd11830544ba859bf340e67712f3",3,"2",2,,,,,,,,,,,,,,
"cb5bbd11830544ba859bf340e67712f3",4,"2",2,,,,,,,,,,,,,,
"cb5bbd11830544ba859bf340e67712f3",5,"2",2,,,,,,,,,,,,,,
"cb5bbd11830544ba859bf340e67712f3",6,"2",2,,,,,,,,,,,,,,
"cb95e95616fc4a6cb895439b10f6663a",2,"3",2,,,,,,,,,,,,,,
"cb95e95616fc4a6cb895439b10f6663a",3,"3",2,,,,,,,,,,,,,,
"cb95e95616fc4a6cb895439b10f6663a",5,"3",2,,,,,,,,,,,,,,
"cbd2d0ab9b564af39cedaff8c11c2c2e",1,"1",2,,,,,,,,,,,,,,
"cbd2d0ab9b564af39cedaff8c11c2c2e",2,"1",2,,,,,,,,,,,,,,
"cbd2d0ab9b564af39cedaff8c11c2c2e",3,"1",2,,,,,,,,,,,,,,
"cbd2d0ab9b564af39cedaff8c11c2c2e",4,"1",2,,,,,,,,,,,,,,
"cbd2d0ab9b564af39cedaff8c11c2c2e",5,"1",2,,,,,,,,,,,,,,
"cc04d4e6937a4c39802e47de448bf273",2,"6",2,,,,,,,,,,,,,,
"cc04d4e6937a4c39802e47de448bf273",3,"6",2,,,,,,,,,,,,,,
"cc04d4e6937a4c39802e47de448bf273",4,"6",2,,,,,,,,,,,,,,
"cc04d4e6937a4c39802e47de448bf273",6,"6",2,,,,,,,,,,,,,,
"cc04d4e6937a4c39802e47de448bf273",10,"6",2,,,,,,,,,,,,,,
"cc0bf7df63eb4972bf9d65f3c705a37a",1,"1",2,,,,,,,,,,,,,,
"cc0bf7df63eb4972bf9d65f3c705a37a",2,"1",2,,,,,,,,,,,,,,
"cc0bf7df63eb4972bf9d65f3c705a37a",3,"1",2,,,,,,,,,,,,,,
"cc0bf7df63eb4972bf9d65f3c705a37a",4,"1",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",2,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",3,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",4,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",5,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",6,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",7,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",8,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",9,"4",2,,,,,,,,,,,,,,
"cc33028dfe7d487288ff2e56ca10103b",10,"4",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",1,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",2,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",3,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",4,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",5,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",6,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",7,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",8,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",9,"2",2,,,,,,,,,,,,,,
"cc4ab6f565e44dafa8cac269cc03e0bf",11,"2",2,,,,,,,,,,,,,,
"cc6946e73a5a409cabfd34360dca3ce2",1,"1",2,,,,,,,,,,,,,,
"cc6946e73a5a409cabfd34360dca3ce2",3,"1",2,,,,,,,,,,,,,,
"cc6946e73a5a409cabfd34360dca3ce2",7,"1",2,,,,,,,,,,,,,,
"cc6e8c0fc3d647e1ab1123cebc5456db",1,"1",1,1,1,6,,1,0,0,0,0,0,0,,,0
"cc6e8c0fc3d647e1ab1123cebc5456db",2,"2",2,,,,,,,,,,,,,,
"cc6e8c0fc3d647e1ab1123cebc5456db",3,"3",2,,,,,,,,,,,,,,
"cc94f58dbdb84810821f280f51162044",1,"7",2,,,,,,,,,,,,,,
"cc94f58dbdb84810821f280f51162044",2,"7",2,,,,,,,,,,,,,,
"cc94f58dbdb84810821f280f51162044",4,"4",2,,,,,,,,,,,,,,
"cc94f58dbdb84810821f280f51162044",5,"7",2,,,,,,,,,,,,,,
"cc94f58dbdb84810821f280f51162044",6,"7",2,,,,,,,,,,,,,,
"cc94f58dbdb84810821f280f51162044",7,"7",2,,,,,,,,,,,,,,
"cc94f58dbdb84810821f280f51162044",8,"7",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",1,"4",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",4,"4",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",5,"4",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",6,"4",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",7,"4",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",8,"8",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",9,"9",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",10,"10",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",11,"11",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",12,"12",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",13,"12",2,,,,,,,,,,,,,,
"cc9c322b5ccf4201ac05c497baaaceab",14,"4",2,,,,,,,,,,,,,,
"ccad680b64a841be8ddab47eefd96eb2",1,"3",2,,,,,,,,,,,,,,
"ccad680b64a841be8ddab47eefd96eb2",3,"3",2,,,,,,,,,,,,,,
"ccad680b64a841be8ddab47eefd96eb2",4,"3",2,,,,,,,,,,,,,,
"ccad680b64a841be8ddab47eefd96eb2",5,"3",2,,,,,,,,,,,,,,
"ccad680b64a841be8ddab47eefd96eb2",6,"3",2,,,,,,,,,,,,,,
"ccad680b64a841be8ddab47eefd96eb2",8,"3",2,,,,,,,,,,,,,,
"ccad680b64a841be8ddab47eefd96eb2",9,"3",2,,,,,,,,,,,,,,
"ccae2b084ee0452ea8479490f46a66e1",1,"2",2,,,,,,,,,,,,,,
"ccae2b084ee0452ea8479490f46a66e1",2,"2",2,,,,,,,,,,,,,,
"ccae2b084ee0452ea8479490f46a66e1",3,"2",2,,,,,,,,,,,,,,
"ccae2b084ee0452ea8479490f46a66e1",4,"2",2,,,,,,,,,,,,,,
"ccae2b084ee0452ea8479490f46a66e1",5,"2",2,,,,,,,,,,,,,,
"ccae2b084ee0452ea8479490f46a66e1",6,"2",2,,,,,,,,,,,,,,
"ccae2b084ee0452ea8479490f46a66e1",7,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",1,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",2,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",3,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",4,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",5,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",6,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",7,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",8,"2",2,,,,,,,,,,,,,,
"ccc6f383151942d08e84ab6b223fb2e0",9,"2",2,,,,,,,,,,,,,,
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",1,"1",2,,,,,,,,,,,,,,
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",2,"2",2,,,,,,,,,,,,,,
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",5,"2",2,,,,,,,,,,,,,,
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",6,"2",2,,,,,,,,,,,,,,
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",7,"2",2,,,,,,,,,,,,,,
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",8,"2",2,,,,,,,,,,,,,,
"cd12c32dda2149aa9eb9b97625aa4b69",1,"1",2,,,,,,,,,,,,,,
"cd12c32dda2149aa9eb9b97625aa4b69",2,"1",2,,,,,,,,,,,,,,
"cd2c9bb99db343f6a75ba7a65fc352f7",1,"1",1,1,4,6,,1,40000,0,0,40000,0,0,,,0
"cd2c9bb99db343f6a75ba7a65fc352f7",2,"2",1,1,4,6,,1,60000,0,0,40000,0,0,,20000,0
"cd2c9bb99db343f6a75ba7a65fc352f7",4,"1",2,,,,,,,,,,,,,,
"cd2c9bb99db343f6a75ba7a65fc352f7",5,"1",2,,,,,,,,,,,,,,
"cd2c9bb99db343f6a75ba7a65fc352f7",6,"1",2,,,,,,,,,,,,,,
"cd2c9bb99db343f6a75ba7a65fc352f7",7,"1",2,,,,,,,,,,,,,,
"cd2c9bb99db343f6a75ba7a65fc352f7",8,"1",2,,,,,,,,,,,,,,
"cd2c9bb99db343f6a75ba7a65fc352f7",9,"1",2,,,,,,,,,,,,,,
