"hhid","IncomeSource","s11q04","s11q05","s11q06","s11q06a","s11q06b","s11q07"
"c6e99adda75b46bf982be5c4e40c1295",41,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",22,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",44,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",34,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",43,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",36,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",35,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",33,2,,,,,
"c6e99adda75b46bf982be5c4e40c1295",42,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",41,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",22,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",21,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",36,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",44,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",34,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",48,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",32,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",31,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",33,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",43,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",42,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",45,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",23,2,,,,,
"c6f5294fc2be4279bcfb866c48158289",35,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",36,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",35,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",48,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",21,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",45,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",42,1,300000,100000,1,,8
"c6f7d03ed47b41b7a01deef790d717c7",33,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",41,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",32,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",23,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",44,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",43,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",34,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",22,2,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",31,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",32,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",21,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",31,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",22,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",43,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",48,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",44,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",33,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",23,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",45,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",35,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",34,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",41,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",36,2,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",42,1,3000000,200000,1,,8
"c70dd1803b324b92b2796bb328ff2f5c",33,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",45,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",43,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",41,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",36,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",48,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",34,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",35,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",21,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",44,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",31,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",23,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",42,1,100000,50000,1,2,7
"c70dd1803b324b92b2796bb328ff2f5c",22,2,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",32,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",34,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",31,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",36,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",32,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",48,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",21,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",44,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",33,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",45,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",22,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",35,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",42,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",41,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",43,2,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",23,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",41,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",21,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",43,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",23,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",45,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",31,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",48,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",33,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",42,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",34,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",22,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",32,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",36,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",35,2,,,,,
"c74969fb51ae4e04bec6101dcbcea596",44,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",48,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",42,1,500000,100000,1,,7
"c750b07c2ad94e189166ce5e4e05951a",21,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",44,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",22,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",34,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",23,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",36,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",32,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",35,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",33,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",45,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",43,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",31,2,,,,,
"c750b07c2ad94e189166ce5e4e05951a",41,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",35,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",33,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",43,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",45,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",36,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",32,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",44,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",41,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",48,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",21,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",31,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",34,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",42,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",22,2,,,,,
"c75b833712cc44b39d08fd45d1b9db63",23,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",33,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",34,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",48,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",35,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",43,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",36,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",21,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",45,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",44,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",42,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",22,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",41,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",32,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",31,2,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",23,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",21,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",23,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",31,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",33,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",34,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",22,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",43,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",42,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",44,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",48,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",36,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",45,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",35,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",32,2,,,,,
"c76b396bcdd9442ca1ed14ef29faa909",41,2,,,,,
"c77eec233dd34f078d3856a95b984616",48,2,,,,,
"c77eec233dd34f078d3856a95b984616",34,2,,,,,
"c77eec233dd34f078d3856a95b984616",43,2,,,,,
"c77eec233dd34f078d3856a95b984616",44,2,,,,,
"c77eec233dd34f078d3856a95b984616",45,2,,,,,
"c77eec233dd34f078d3856a95b984616",31,2,,,,,
"c77eec233dd34f078d3856a95b984616",22,2,,,,,
"c77eec233dd34f078d3856a95b984616",36,2,,,,,
"c77eec233dd34f078d3856a95b984616",21,2,,,,,
"c77eec233dd34f078d3856a95b984616",33,2,,,,,
"c77eec233dd34f078d3856a95b984616",35,2,,,,,
"c77eec233dd34f078d3856a95b984616",42,2,,,,,
"c77eec233dd34f078d3856a95b984616",23,2,,,,,
"c77eec233dd34f078d3856a95b984616",41,2,,,,,
"c77eec233dd34f078d3856a95b984616",32,2,,,,,
"c799f641078c40128b46b30b0306b96f",32,2,,,,,
"c799f641078c40128b46b30b0306b96f",36,2,,,,,
"c799f641078c40128b46b30b0306b96f",44,2,,,,,
"c799f641078c40128b46b30b0306b96f",33,2,,,,,
"c799f641078c40128b46b30b0306b96f",22,2,,,,,
"c799f641078c40128b46b30b0306b96f",43,2,,,,,
"c799f641078c40128b46b30b0306b96f",31,2,,,,,
"c799f641078c40128b46b30b0306b96f",21,2,,,,,
"c799f641078c40128b46b30b0306b96f",41,2,,,,,
"c799f641078c40128b46b30b0306b96f",45,2,,,,,
"c799f641078c40128b46b30b0306b96f",48,2,,,,,
"c799f641078c40128b46b30b0306b96f",42,1,450000,0,1,2,7
"c799f641078c40128b46b30b0306b96f",23,2,,,,,
"c799f641078c40128b46b30b0306b96f",35,2,,,,,
"c799f641078c40128b46b30b0306b96f",34,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",42,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",21,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",31,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",33,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",48,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",36,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",43,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",44,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",22,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",23,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",35,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",41,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",34,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",32,2,,,,,
"c8283d2ebfbe45b391dc40c872eb144f",45,2,,,,,
"c85b148132f44909ae6cac0a78676239",22,2,,,,,
"c85b148132f44909ae6cac0a78676239",23,2,,,,,
"c85b148132f44909ae6cac0a78676239",44,2,,,,,
"c85b148132f44909ae6cac0a78676239",41,2,,,,,
"c85b148132f44909ae6cac0a78676239",32,2,,,,,
"c85b148132f44909ae6cac0a78676239",36,2,,,,,
"c85b148132f44909ae6cac0a78676239",45,2,,,,,
"c85b148132f44909ae6cac0a78676239",21,2,,,,,
"c85b148132f44909ae6cac0a78676239",35,2,,,,,
"c85b148132f44909ae6cac0a78676239",31,2,,,,,
"c85b148132f44909ae6cac0a78676239",42,2,,,,,
"c85b148132f44909ae6cac0a78676239",48,2,,,,,
"c85b148132f44909ae6cac0a78676239",43,2,,,,,
"c85b148132f44909ae6cac0a78676239",34,2,,,,,
"c85b148132f44909ae6cac0a78676239",33,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",34,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",41,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",31,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",21,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",43,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",22,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",33,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",23,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",35,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",36,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",48,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",44,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",32,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",42,2,,,,,
"c8c4a9e0dbad4d3188d4482fca26d9fc",45,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",43,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",21,1,720000,0,1,2,
"c8d27e13b1764c378183c91d44e54ffb",41,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",35,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",42,1,250000,0,1,2,8
"c8d27e13b1764c378183c91d44e54ffb",32,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",45,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",23,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",33,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",36,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",31,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",22,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",48,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",44,2,,,,,
"c8d27e13b1764c378183c91d44e54ffb",34,2,,,,,
"c9038d38b39d47299216f5845b740344",32,2,,,,,
"c9038d38b39d47299216f5845b740344",34,2,,,,,
"c9038d38b39d47299216f5845b740344",44,2,,,,,
"c9038d38b39d47299216f5845b740344",31,2,,,,,
"c9038d38b39d47299216f5845b740344",23,2,,,,,
"c9038d38b39d47299216f5845b740344",48,2,,,,,
"c9038d38b39d47299216f5845b740344",41,2,,,,,
"c9038d38b39d47299216f5845b740344",42,2,,,,,
"c9038d38b39d47299216f5845b740344",22,2,,,,,
"c9038d38b39d47299216f5845b740344",36,2,,,,,
"c9038d38b39d47299216f5845b740344",21,2,,,,,
"c9038d38b39d47299216f5845b740344",35,2,,,,,
"c9038d38b39d47299216f5845b740344",43,2,,,,,
"c9038d38b39d47299216f5845b740344",33,2,,,,,
"c9038d38b39d47299216f5845b740344",45,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",21,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",36,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",41,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",22,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",42,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",33,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",44,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",34,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",35,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",23,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",45,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",32,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",43,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",31,2,,,,,
"c9043b10ed134a71941db76ee6f16f04",48,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",22,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",36,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",44,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",35,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",33,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",48,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",43,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",21,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",45,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",23,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",41,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",42,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",32,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",31,2,,,,,
"c90638389f0e484ebd387b5a368c0e59",34,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",41,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",21,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",34,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",45,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",31,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",36,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",23,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",35,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",22,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",44,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",33,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",32,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",48,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",43,2,,,,,
"c91a597b687f4a5eaeae505dc3188892",42,1,65000,0,1,5,7
"c9272b4495e44403895fb09be8251cfa",23,2,,,,,
"c9272b4495e44403895fb09be8251cfa",43,2,,,,,
"c9272b4495e44403895fb09be8251cfa",21,2,,,,,
"c9272b4495e44403895fb09be8251cfa",44,2,,,,,
"c9272b4495e44403895fb09be8251cfa",34,2,,,,,
"c9272b4495e44403895fb09be8251cfa",31,2,,,,,
"c9272b4495e44403895fb09be8251cfa",33,2,,,,,
"c9272b4495e44403895fb09be8251cfa",36,2,,,,,
"c9272b4495e44403895fb09be8251cfa",22,2,,,,,
"c9272b4495e44403895fb09be8251cfa",42,2,,,,,
"c9272b4495e44403895fb09be8251cfa",41,2,,,,,
"c9272b4495e44403895fb09be8251cfa",32,2,,,,,
"c9272b4495e44403895fb09be8251cfa",35,2,,,,,
"c9272b4495e44403895fb09be8251cfa",45,2,,,,,
"c9272b4495e44403895fb09be8251cfa",48,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",21,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",31,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",44,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",42,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",41,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",45,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",35,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",34,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",32,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",33,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",23,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",22,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",36,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",43,2,,,,,
"c9627b14a21745cd9fa607adb757bcff",48,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",41,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",44,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",43,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",33,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",22,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",23,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",31,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",21,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",42,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",34,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",35,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",32,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",48,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",36,2,,,,,
"c984a7d89061419ab57fca5feedbbb6c",45,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",43,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",35,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",21,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",45,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",41,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",32,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",42,1,60000,0,2,,7
"c9b5223c60574c27896d40d0ee98594e",48,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",33,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",44,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",31,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",34,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",23,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",36,2,,,,,
"c9b5223c60574c27896d40d0ee98594e",22,2,,,,,
"c9bab04ae0f2433091a57580deb97448",33,2,,,,,
"c9bab04ae0f2433091a57580deb97448",41,2,,,,,
"c9bab04ae0f2433091a57580deb97448",23,2,,,,,
"c9bab04ae0f2433091a57580deb97448",45,2,,,,,
"c9bab04ae0f2433091a57580deb97448",34,2,,,,,
"c9bab04ae0f2433091a57580deb97448",48,2,,,,,
"c9bab04ae0f2433091a57580deb97448",43,2,,,,,
"c9bab04ae0f2433091a57580deb97448",36,2,,,,,
"c9bab04ae0f2433091a57580deb97448",21,2,,,,,
"c9bab04ae0f2433091a57580deb97448",42,2,,,,,
"c9bab04ae0f2433091a57580deb97448",44,2,,,,,
"c9bab04ae0f2433091a57580deb97448",32,2,,,,,
"c9bab04ae0f2433091a57580deb97448",31,2,,,,,
"c9bab04ae0f2433091a57580deb97448",35,2,,,,,
"c9bab04ae0f2433091a57580deb97448",22,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",48,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",41,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",21,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",45,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",43,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",34,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",23,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",22,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",36,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",44,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",31,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",35,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",32,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",33,2,,,,,
"c9ca510f05b5493d907f3fc165346d5a",42,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",48,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",32,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",21,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",44,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",36,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",35,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",31,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",45,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",42,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",33,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",41,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",23,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",34,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",22,2,,,,,
"c9cbf5958c86432ea08d0c70d821108e",43,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",45,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",34,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",42,1,3000000,0,1,,8
"c9f4263ad8124b0987c70fa1d950fe2c",43,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",23,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",31,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",36,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",21,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",48,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",32,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",41,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",35,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",22,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",33,2,,,,,
"c9f4263ad8124b0987c70fa1d950fe2c",44,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",41,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",23,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",48,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",43,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",31,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",36,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",22,2,,,,,
"ca05f04dc5fb4960b1c1dc9240f69486",45,2,,,,,
