"EA_code","t0_EA_code","interview__key","common_stock_id","s4eq61","s4eq61_v2","s4eq62","s4eq63","s4eq62_v2","s4eq63_v2"
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",6,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",10,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",8,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",9,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",7,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",6,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",5,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",3,1,2,2,2,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",11,1,2,2,2,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",2,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",1,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",12,2,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",4,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",8,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",10,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",4,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",7,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",11,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",6,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",5,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",2,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",12,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",1,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",9,2,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",3,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",8,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",1,2,1,,,2,2
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",5,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",10,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",2,2,1,,,2,1
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",7,1,1,1,2,2,2
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",4,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",12,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",6,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",11,1,2,1,2,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",3,2,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",9,2,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",2,,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",6,1,1,1,1,1,1
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",12,1,1,2,1,1,1
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",7,1,1,1,1,1,1
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",9,,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",10,,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",4,,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",11,,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",3,,1,,,1,1
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",1,,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",5,,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",8,,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",12,1,1,2,2,2,2
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",11,2,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",3,1,1,1,2,1,2
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",7,1,1,1,1,1,1
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",5,1,1,2,2,2,2
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",1,2,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",6,2,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",10,1,1,2,1,2,1
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",9,1,1,2,1,2,1
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",2,2,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",8,2,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",4,2,2,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",2,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",11,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",6,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",9,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",10,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",4,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",12,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",5,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",8,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",3,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",7,,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",1,,,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",11,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",12,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",4,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",2,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",10,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",9,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",7,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",8,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",5,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",6,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",1,2,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",3,2,2,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",1,2,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",11,2,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",7,1,,1,2,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",12,1,,2,2,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",6,2,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",3,2,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",5,1,,1,1,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",8,2,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",10,1,,1,2,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",9,2,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",2,2,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",4,1,,1,1,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",7,1,1,1,2,1,1
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",12,1,1,1,1,1,1
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",11,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",5,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",10,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",3,1,1,1,1,1,2
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",2,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",6,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",9,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",4,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",8,,2,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",1,1,2,2,1,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",5,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",4,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",9,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",1,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",7,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",3,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",11,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",2,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",12,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",10,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",6,,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",8,,,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",5,,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",10,1,1,2,1,2,2
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",7,,1,,,1,2
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",12,1,1,1,1,2,2
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",2,,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",3,1,2,1,1,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",4,,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",11,1,2,2,1,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",9,,1,,,2,2
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",1,,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",6,,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",8,1,2,2,1,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",12,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",6,1,,2,1,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",10,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",5,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",8,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",1,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",11,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",3,1,,1,2,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",2,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",4,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",7,,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",9,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",12,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",7,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",3,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",10,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",2,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",1,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",8,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",5,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",6,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",9,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",11,,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",4,,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",7,,1,,,1,2
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",4,,1,,,2,2
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",11,1,1,1,1,1,1
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",1,,2,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",12,1,1,1,1,1,2
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",2,,2,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",6,,2,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",3,,2,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",5,,1,,,2,2
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",8,,2,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",9,1,1,2,1,1,2
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",10,1,2,2,1,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",1,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",10,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",9,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",6,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",2,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",12,1,1,1,2,1,1
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",7,1,1,1,2,1,1
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",8,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",3,,1,,,1,2
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",11,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",4,,2,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",5,,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",12,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",10,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",7,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",5,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",1,1,1,2,1,2,1
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",3,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",8,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",6,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",9,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",4,1,1,2,2,2,2
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",2,2,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",11,2,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",1,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",2,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",12,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",5,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",6,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",9,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",7,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",8,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",3,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",4,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",10,,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",11,,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",11,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",8,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",10,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",3,,1,,,2,2
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",2,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",1,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",9,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",5,1,1,1,2,1,2
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",12,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",7,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",4,,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",6,,2,,,,
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",6,2,1,,,2,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",10,2,2,,,,
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",3,2,1,,,2,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",4,2,1,,,2,1
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",11,2,1,,,2,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",7,2,1,,,1,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",12,2,1,,,1,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",1,2,1,,,1,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",8,2,1,,,2,1
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",9,2,1,,,1,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",5,2,2,,,,
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",2,2,1,,,2,1
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",5,1,1,1,2,1,2
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",1,2,2,,,,
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",12,1,1,1,1,1,1
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",3,2,1,,,2,2
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",11,1,1,2,2,1,1
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",8,2,2,,,,
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",6,2,2,,,,
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",7,2,2,,,,
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",9,2,1,,,1,2
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",2,2,2,,,,
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",4,2,2,,,,
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",10,2,2,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",12,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",10,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",1,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",2,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",4,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",11,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",8,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",6,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",3,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",9,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",7,,,,,,
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",5,,,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",8,2,1,,,2,2
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",3,2,2,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",10,1,2,1,2,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",6,2,2,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",5,1,2,1,2,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",12,2,2,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",11,1,1,1,2,1,2
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",9,2,2,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",2,2,2,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",1,2,2,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",4,2,2,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",7,2,2,,,,
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",5,1,1,1,1,1,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",11,,1,,,1,1
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",4,,1,,,2,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",3,1,1,2,1,1,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",1,,2,,,,
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",10,1,1,1,2,1,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",2,,2,,,,
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",8,,2,,,,
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",9,1,2,1,2,,
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",7,1,2,1,2,,
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",6,1,2,2,1,,
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",12,,1,,,2,2
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",10,,2,,,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",11,,2,,,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",8,1,2,1,2,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",5,,1,,,1,2
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",4,,2,,,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",3,1,2,1,2,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",1,,2,,,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",12,,1,,,1,2
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",2,,2,,,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",6,,2,,,,
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",7,1,1,1,2,1,2
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",9,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",4,1,2,1,1,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",2,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",7,1,2,1,2,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",6,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",10,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",5,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",1,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",12,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",9,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",3,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",11,,2,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",8,,2,,,,
