"interview__key","EA_code","medical_staff_id","s4pq116a","s4pq116b"
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",1,2,0
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",2,0,0
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",5,1,1
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",4,1,1
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",3,0,0
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",0,0,0
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",7,0,0
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",6,0,1
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",5,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",2,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",1,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",7,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",4,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",3,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",0,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",6,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",5,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",6,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",1,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",7,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",4,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",0,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",2,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",3,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",5,1,1
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",4,0,0
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",0,0,0
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",1,3,0
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",3,2,0
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",2,1,1
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",6,1,1
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",7,0,0
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",6,0,0
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",3,0,0
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",0,0,0
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",5,0,1
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",2,0,0
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",4,1,0
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",1,1,1
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",7,0,0
"35-92-49-53","8a796de4a4744d1896966983749b62ce",1,3,0
"35-92-49-53","8a796de4a4744d1896966983749b62ce",3,2,0
"35-92-49-53","8a796de4a4744d1896966983749b62ce",6,2,1
"35-92-49-53","8a796de4a4744d1896966983749b62ce",5,3,2
"35-92-49-53","8a796de4a4744d1896966983749b62ce",0,0,0
"35-92-49-53","8a796de4a4744d1896966983749b62ce",7,0,0
"35-92-49-53","8a796de4a4744d1896966983749b62ce",4,1,0
"35-92-49-53","8a796de4a4744d1896966983749b62ce",2,2,1
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",5,1,1
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",1,3,0
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",3,2,0
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",2,2,0
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",7,0,0
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",6,2,0
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",0,0,0
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",4,2,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",4,2,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",1,1,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",3,0,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",0,0,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",7,0,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",5,0,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",2,0,0
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",6,1,0
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",6,4,0
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",0,1,0
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",7,0,0
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",4,2,0
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",5,4,0
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",2,8,0
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",3,2,1
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",1,7,0
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",0,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",6,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",1,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",2,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",7,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",4,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",3,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",5,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",4,4,0
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",0,2,0
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",3,0,1
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",2,9,0
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",1,6,3
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",5,10,0
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",7,0,1
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",6,5,0
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",3,2,0
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",0,0,1
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",4,5,0
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",1,6,4
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",2,0,1
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",5,10,0
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",6,3,2
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",7,0,1
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",2,4,0
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",4,1,0
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",3,2,0
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",6,2,0
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",5,2,0
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",0,0,0
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",7,0,0
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",1,3,0
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",0,0,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",6,17,5
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",4,5,2
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",2,8,1
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",1,12,5
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",5,12,2
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",3,2,3
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",7,1,1
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",3,1,0
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",2,2,0
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",5,2,0
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",0,0,0
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",4,1,0
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",7,0,0
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",1,3,0
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",6,3,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",0,0,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",1,5,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",2,8,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",6,2,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",4,1,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",5,2,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",7,0,0
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",3,2,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",0,0,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",7,0,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",2,0,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",3,0,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",1,1,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",4,2,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",6,3,0
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",5,1,0
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",1,5,3
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",7,0,0
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",5,3,1
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",4,3,2
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",3,1,2
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",6,4,0
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",0,0,0
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",2,3,2
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",1,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",5,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",2,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",4,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",6,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",7,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",3,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",0,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",7,0,0
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",5,2,2
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",4,2,0
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",3,2,0
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",0,0,0
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",2,3,0
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",1,4,0
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",6,3,0
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",0,0,0
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",4,1,1
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",7,0,0
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",3,0,0
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",1,2,1
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",2,0,0
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",5,4,0
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",6,1,1
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",3,0,0
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",0,0,0
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",1,1,1
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",7,0,0
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",2,1,0
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",6,2,0
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",4,1,1
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",5,1,3
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",6,3,1
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",5,6,0
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",4,0,0
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",7,0,0
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",0,0,0
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",1,4,0
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",3,1,1
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",2,4,0
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",5,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",4,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",2,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",0,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",7,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",1,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",3,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",6,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",5,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",0,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",2,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",4,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",6,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",7,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",3,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",1,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",5,0,0
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",6,2,1
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",3,1,1
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",2,4,0
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",4,0,0
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",0,0,0
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",1,4,0
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",7,0,0
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",0,0,0
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",1,3,0
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",5,1,2
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",7,0,0
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",4,0,2
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",2,1,0
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",6,0,1
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",3,0,0
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",1,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",7,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",2,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",3,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",5,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",4,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",0,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",6,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",7,0,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",3,2,0
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",4,0,0
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",1,5,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",2,2,0
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",5,6,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",6,4,4
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",0,1,1
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",5,2,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",6,5,0
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",0,0,0
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",2,2,0
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",7,0,0
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",1,2,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",4,1,0
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",3,2,0
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",2,0,0
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",7,0,0
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",0,0,0
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",5,0,2
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",1,1,1
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",3,0,0
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",4,1,1
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",6,0,1
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",6,3,0
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",5,5,0
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",3,1,0
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",0,0,0
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",2,5,0
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",4,1,0
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",7,0,0
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",1,4,0
"07-23-18-10","a3968f62607b402a85a551fab137e191",5,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",7,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",4,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",0,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",2,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",3,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",6,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",1,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",7,0,0
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",0,0,0
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",2,1,1
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",3,1,0
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",6,1,1
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",4,1,0
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",5,4,0
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",1,2,1
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",1,1,0
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",5,1,3
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",4,1,1
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",7,0,0
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",6,0,1
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",3,0,0
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",0,0,0
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",2,0,0
"82-74-17-32","a633fb014edd4a55953902a674518e63",7,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",3,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",4,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",0,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",2,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",1,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",5,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",6,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",7,1,0
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",0,1,0
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",2,10,0
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",1,5,0
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",5,5,0
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",6,3,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",4,2,1
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",3,4,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",0,2,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",1,2,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",2,4,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",3,4,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",7,0,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",6,0,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",4,3,0
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",5,2,0
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",5,3,0
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",6,2,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",0,0,0
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",1,5,0
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",3,1,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",7,0,0
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",4,1,3
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",2,5,0
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",6,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",0,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",4,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",2,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",3,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",5,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",1,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",7,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",2,9,0
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",6,5,0
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",7,0,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",1,6,3
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",0,2,0
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",4,4,0
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",3,0,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",5,10,0
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",1,2,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",5,5,0
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",4,1,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",0,0,0
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",6,3,0
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",2,3,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",7,0,0
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",3,1,0
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",0,0,0
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",4,2,0
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",5,2,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",6,1,0
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",2,0,0
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",3,0,0
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",7,0,0
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",1,3,0
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",1,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",3,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",2,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",0,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",6,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",7,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",5,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",4,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",0,0,0
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",7,0,0
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",1,2,2
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",4,1,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",2,0,0
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",5,0,2
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",6,0,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",3,0,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",6,4,0
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",3,0,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",5,5,0
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",1,4,0
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",2,4,0
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",0,0,0
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",7,0,0
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",4,1,0
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",1,3,0
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",4,0,0
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",3,2,0
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",0,0,0
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",5,1,1
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",7,0,0
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",6,2,0
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",2,5,0
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",4,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",0,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",7,,
