"interview__key","EA_code","payment_id","s3q26","s3q27","s3q28","s3q29"
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",3,2,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",5,2,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",9,1,2,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",0,,1,3000,2
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",8,2,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",2,2,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",6,2,,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",4,1,2,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",1,1,1,30000,2
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",7,2,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",1,1,1,3500,2
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",2,2,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",7,2,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",9,2,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",5,2,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",6,2,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",4,1,2,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",8,2,,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",0,,1,4500,2
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",3,2,,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",0,,1,3000,2
"92-26-77-38","68f903f5bf9145f88554337640a5e431",3,2,,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",1,1,1,27600,2
"92-26-77-38","68f903f5bf9145f88554337640a5e431",4,1,2,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",9,1,1,2000,2
"92-26-77-38","68f903f5bf9145f88554337640a5e431",8,1,1,3000,2
"92-26-77-38","68f903f5bf9145f88554337640a5e431",5,2,,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",6,2,,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",2,2,,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",7,2,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",1,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",0,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",5,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",2,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",9,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",6,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",7,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",8,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",4,,,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",3,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",0,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",9,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",2,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",3,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",5,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",7,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",8,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",6,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",1,,,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",4,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",8,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",0,,1,6500,2
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",1,1,1,6000,2
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",2,2,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",6,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",5,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",9,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",4,2,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",7,,,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",3,2,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",6,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",3,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",5,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",1,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",8,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",0,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",4,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",2,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",7,,,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",9,,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",2,2,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",5,2,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",6,2,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",0,,1,10000,2
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",9,1,1,80000,2
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",3,2,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",8,2,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",1,1,1,37500,2
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",4,2,,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",7,2,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",0,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",6,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",1,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",3,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",9,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",4,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",5,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",7,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",2,,,,
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",8,,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",8,1,1,10000,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",6,2,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",0,,1,21428,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",4,2,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",9,2,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",2,2,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",1,2,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",3,2,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",7,2,,,
"61-26-83-13","6f717245375d48cbaee0ccc130704124",5,2,,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",9,2,,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",0,,1,25000,2
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",1,1,1,30000,2
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",8,1,1,10000,2
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",7,2,,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",3,2,,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",6,2,,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",4,1,2,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",2,2,,,
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",5,2,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",7,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",4,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",6,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",1,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",3,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",2,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",8,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",9,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",0,,,,
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",5,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",3,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",8,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",9,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",1,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",0,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",6,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",2,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",5,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",4,,,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",7,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",5,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",8,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",2,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",1,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",7,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",0,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",9,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",3,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",6,,,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",4,,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",3,2,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",8,1,1,7000,2
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",7,2,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",1,2,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",0,,1,15000,1
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",6,2,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",4,2,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",5,2,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",2,2,,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",9,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",5,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",8,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",6,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",2,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",4,1,2,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",1,1,1,3500,2
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",3,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",7,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",9,2,,,
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",0,,1,5000,2
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",2,2,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",3,2,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",5,2,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",0,,2,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",7,2,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",6,2,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",4,1,2,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",1,2,,,
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",9,1,1,6000,2
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",8,2,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",0,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",6,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",1,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",9,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",2,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",8,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",3,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",4,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",5,,,,
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",7,,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",4,2,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",0,,2,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",8,2,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",1,2,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",9,1,1,5000,2
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",5,2,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",2,2,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",7,2,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",3,2,,,
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",6,2,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",9,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",8,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",1,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",3,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",6,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",5,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",7,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",4,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",2,,,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",0,,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",1,2,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",7,2,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",2,2,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",5,2,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",6,2,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",3,2,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",4,2,,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",9,1,1,3000,2
"45-08-45-12","7858f0477c71435583949704dfdc8273",0,,1,10000,2
"45-08-45-12","7858f0477c71435583949704dfdc8273",8,2,,,
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",1,1,1,81000,2
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",9,1,1,51000,2
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",6,2,,,
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",3,2,,,
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",4,2,,,
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",8,2,,,
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",2,1,1,25000,4
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",5,2,,,
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",0,,1,102285,2
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",7,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",4,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",8,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",0,,1,20000,2
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",1,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",2,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",7,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",5,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",6,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",9,2,,,
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",3,2,,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",4,2,,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",6,2,,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",0,,2,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",1,1,2,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",5,2,,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",9,1,1,480000,2
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",7,2,,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",3,1,1,50000,2
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",8,2,,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",2,1,1,80000,4
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",2,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",3,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",7,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",6,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",8,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",4,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",5,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",9,1,1,3000,2
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",1,2,,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",0,,2,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",6,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",2,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",7,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",4,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",3,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",9,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",1,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",8,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",0,,,,
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",5,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",7,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",5,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",8,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",9,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",2,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",1,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",4,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",6,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",0,,,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",3,,,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",8,2,,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",6,2,,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",3,2,,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",2,1,1,20000,4
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",0,,1,40000,2
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",1,1,1,50000,2
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",7,2,,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",5,2,,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",9,2,,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",4,1,2,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",7,2,,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",5,2,,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",0,,1,10000,2
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",6,2,,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",4,2,,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",9,2,,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",2,2,,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",1,1,1,7000,2
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",3,2,,,
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",8,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",2,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",6,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",5,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",4,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",3,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",0,,1,10000,2
"75-75-86-64","811f0969148848799fdeb81412c961b7",7,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",9,1,1,15000,2
"75-75-86-64","811f0969148848799fdeb81412c961b7",8,2,,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",1,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",4,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",8,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",0,,1,5000,2
"97-06-48-22","819574132d744fb58ef76356982dab3e",6,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",2,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",5,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",1,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",9,1,1,8500,2
"97-06-48-22","819574132d744fb58ef76356982dab3e",3,2,,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",7,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",4,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",3,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",5,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",0,,2,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",7,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",2,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",9,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",6,2,,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",1,1,1,15000,2
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",8,2,,,
"87-78-16-27","8240331915e74700903cd16936938273",8,,,,
"87-78-16-27","8240331915e74700903cd16936938273",1,,,,
"87-78-16-27","8240331915e74700903cd16936938273",2,,,,
"87-78-16-27","8240331915e74700903cd16936938273",4,,,,
"87-78-16-27","8240331915e74700903cd16936938273",7,,,,
"87-78-16-27","8240331915e74700903cd16936938273",0,,,,
"87-78-16-27","8240331915e74700903cd16936938273",9,,,,
"87-78-16-27","8240331915e74700903cd16936938273",3,,,,
"87-78-16-27","8240331915e74700903cd16936938273",5,,,,
"87-78-16-27","8240331915e74700903cd16936938273",6,,,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",0,,1,30000,2
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",7,2,,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",3,2,,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",2,1,1,12000,4
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",6,2,,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",8,2,,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",5,2,,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",4,1,2,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",1,1,1,20000,2
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",9,2,,,
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",6,1,2,,
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",4,1,2,,
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",7,2,,,
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",2,2,,,
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",0,,1,4500,1
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",5,2,,,
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",3,2,,,
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",8,1,1,5500,1
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",1,1,1,45000,2
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",9,1,1,3500,1
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",4,2,,,
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",5,2,,,
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",8,2,,,
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",9,1,1,18000,2
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",3,2,,,
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",2,2,,,
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",6,2,,,
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",1,1,1,30000,2
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",7,2,,,
"07-11-57-90","856d1989c4994c0bb213bd69b1cc4e28",0,,1,10000,2
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",9,2,,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",5,2,,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",6,2,,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",0,,1,15000,2
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",3,2,,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",8,2,,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",7,2,,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",1,2,,,
