"hhid","parcelID","pltid","t0_hhid","cropID","interview__key","s4aq06_1","s4aq08","s4aq09","s4aq09_1","s4aq09_2","s4aq16","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq10","s4aq15","s4aq07"
"ca99843df1df4881919346583b4c5d5e",1,2,"H3500601",620,"46-49-51-40","1",1,,11,2017,2,,,,,,,,,0.2
"ca99843df1df4881919346583b4c5d5e",1,4,"H3500601",130,"46-49-51-40","1",1,,10,2017,1,36,1,,,1,,2,,2
"ca99843df1df4881919346583b4c5d5e",1,5,"H3500601",210,"46-49-51-40","1",1,,10,2017,1,8,1,,,1,,1,11100,0.3
"ca99843df1df4881919346583b4c5d5e",1,6,"H3500601",742,"46-49-51-40","1",1,,1,9998,2,,,,,,,,,0.25
"caa22db6c88f4defaa990991aef06f1b",2,1,"H1920503",330,"62-02-77-37","4",1,,8,2017,1,1,1,,,2,2,1,25000,1
"caa22db6c88f4defaa990991aef06f1b",3,1,"H1920503",210,"62-02-77-37","4",1,,7,2017,1,25,96,,,1,,1,25000,0.5
"cab394eace1b4b6cb7d4796fd807d331",1,1,"H2620106",130,"97-07-20-68","1",2,30,8,2017,1,1,31,5,31,1,,2,,0.03
"cab394eace1b4b6cb7d4796fd807d331",1,1,"H2620106",210,"97-07-20-68","1",2,70,8,2017,1,10,31,10,31,1,,2,,0.03
"cae8e675f18340cfabe4d997b191e9b7",1,1,"H1820302",320,"08-74-71-81","2",1,,7,2017,1,9,1,,,1,,1,20000,0.3
"cae8e675f18340cfabe4d997b191e9b7",3,3,"H1820302",210,"08-74-71-81","2",1,,7,2018,1,8,1,,,1,,1,11400,0.3
"cae8e675f18340cfabe4d997b191e9b7",3,4,"H1820302",630,"08-74-71-81","2",1,,3,2017,1,1,9,,,1,,2,,0.3
"cae8e675f18340cfabe4d997b191e9b7",4,1,"H1820302",320,"08-74-71-81","2",1,,7,2017,1,30,1,,,1,,2,,2
"caea67c62e68431f9926b1d0e92c7858",1,1,"H2660502",741,"40-34-71-71","2",1,,3,9998,2,,,,,,,,,0.2
"caea67c62e68431f9926b1d0e92c7858",1,2,"H2660502",610,"40-34-71-71","2",1,,10,2017,1,1,22,,,1,,2,,0.1
"caea67c62e68431f9926b1d0e92c7858",2,1,"H2660502",620,"40-34-71-71","2",1,,8,2017,1,5,66,,,1,,2,,0.5
"caea67c62e68431f9926b1d0e92c7858",3,1,"H2660502",210,"40-34-71-71","2",2,40,9,2017,1,5,1,12,1,1,,2,,0.3
"caea67c62e68431f9926b1d0e92c7858",3,1,"H2660502",610,"40-34-71-71","2",2,40,9,2017,1,1,22,2,22,1,,2,,0.3
"caea67c62e68431f9926b1d0e92c7858",3,1,"H2660502",130,"40-34-71-71","2",2,20,9,2017,1,1,1,5,1,1,,2,,0.3
"cb3b6de30e3a41c589907a9e7be73103",1,1,"H3450301",620,"39-97-94-55","2",1,,8,2017,2,,,,,,,,,0.25
"cb3b6de30e3a41c589907a9e7be73103",1,2,"H3450301",210,"39-97-94-55","2",2,60,9,2017,1,1.5,1,3,1,1,,1,4500,0.25
"cb3b6de30e3a41c589907a9e7be73103",1,2,"H3450301",130,"39-97-94-55","2",2,40,9,2017,1,1,1,2,1,1,,1,1500,0.25
"cb51943f6f234b808dd6bf9bcb4b2d2e",1,1,"H4080501",741,"30-31-51-97","2",1,,7,1981,1,200,85,,,1,,2,,1.5
"cb51943f6f234b808dd6bf9bcb4b2d2e",1,2,"H4080501",130,"30-31-51-97","2",1,,8,2017,1,10,1,,,1,,2,,0.5
"cb51943f6f234b808dd6bf9bcb4b2d2e",1,3,"H4080501",620,"30-31-51-97","2",1,,11,2017,1,4,66,,,1,,2,,0.12
"cb5bbd11830544ba859bf340e67712f3",1,1,"H3810801",810,"13-39-11-27","2",2,40,4,9998,2,,,,,,,,,0.25
"cb5bbd11830544ba859bf340e67712f3",1,1,"H3810801",741,"13-39-11-27","2",2,60,3,9998,2,,,,,,,,,0.25
"cb5bbd11830544ba859bf340e67712f3",2,1,"H3810801",130,"13-39-11-27","2",1,,8,2017,1,30,1,,,1,,1,150000,0.6
"cb5bbd11830544ba859bf340e67712f3",2,2,"H3810801",210,"13-39-11-27","2",1,,8,2017,1,20,1,,,1,,2,,0.4
"cb5bbd11830544ba859bf340e67712f3",3,1,"H3810801",210,"13-39-11-27","2",2,40,8,2017,1,25,1,35,1,1,,2,,1
"cb5bbd11830544ba859bf340e67712f3",3,1,"H3810801",130,"13-39-11-27","2",2,60,8,2017,1,15,1,30,1,2,2,1,112500,1
"cb5bbd11830544ba859bf340e67712f3",4,1,"H3810801",130,"13-39-11-27","2",1,,8,2017,1,10,1,,,1,,1,75000,1
"cb95e95616fc4a6cb895439b10f6663a",3,1,"H2110201",630,"54-31-34-91","3",,,6,2017,1,7,9,,,1,,2,,
"cbd2d0ab9b564af39cedaff8c11c2c2e",2,1,"H1751102",130,"58-49-93-12","2",2,30,7,2017,1,0.5,1,2,1,1,,2,,0.25
"cbd2d0ab9b564af39cedaff8c11c2c2e",2,1,"H1751102",420,"58-49-93-12","2",2,70,7,2017,1,50,2,100,2,2,1,1,20000,0.25
"cbd2d0ab9b564af39cedaff8c11c2c2e",5,1,"H1751102",741,"58-49-93-12","2",1,,2,2015,2,,,,,,,,,0.25
"cc04d4e6937a4c39802e47de448bf273",2,1,"H2211001",320,"00-79-91-70",,,,,,,,,,,,,,,0.5
"cc04d4e6937a4c39802e47de448bf273",2,1,"H2211001",130,"00-79-91-70","6",1,,8,2017,1,8,1,,,1,,1,16000,0.5
"cc04d4e6937a4c39802e47de448bf273",2,2,"H2211001",320,"00-79-91-70","6",1,,8,2017,1,10,1,,,1,,2,,0.5
"cc04d4e6937a4c39802e47de448bf273",3,1,"H2211001",520,"00-79-91-70","6",1,,7,2017,1,3,1,,,2,2,1,3000,0.75
"cc0bf7df63eb4972bf9d65f3c705a37a",2,1,"H1680402",620,"47-97-18-34","1",1,,7,2017,2,,,,,,,,,0.5
"cc33028dfe7d487288ff2e56ca10103b",1,1,"H2790201",810,"39-44-20-60","4",2,20,10,2008,2,,,,,,,,,0.75
"cc33028dfe7d487288ff2e56ca10103b",1,1,"H2790201",741,"39-44-20-60","4",2,70,3,2014,2,,,,,,,,,0.75
"cc33028dfe7d487288ff2e56ca10103b",1,1,"H2790201",870,"39-44-20-60","4",2,10,10,2015,2,,,,,,,,,0.75
"cc33028dfe7d487288ff2e56ca10103b",2,1,"H2790201",210,"39-44-20-60","4",2,60,8,2017,1,20,1,25,1,1,,1,40000,1
"cc33028dfe7d487288ff2e56ca10103b",2,1,"H2790201",130,"39-44-20-60","4",2,40,8,2017,1,1,1,5,1,1,,1,600,1
"cc4ab6f565e44dafa8cac269cc03e0bf",1,1,"H3050301",812,,,,,,,,,,,,,,,,4
"cc4ab6f565e44dafa8cac269cc03e0bf",1,1,"H3050301",742,"02-71-09-20","2",2,5,4,9998,2,,,,,,,,,4
"cc4ab6f565e44dafa8cac269cc03e0bf",1,1,"H3050301",810,"02-71-09-20","2",2,25,2,9998,2,,,,,,,,,4
"cc4ab6f565e44dafa8cac269cc03e0bf",1,1,"H3050301",741,"02-71-09-20","2",2,70,4,9998,2,,,,,,,,,4
"cc4ab6f565e44dafa8cac269cc03e0bf",1,2,"H3050301",310,"02-71-09-20",,1,,8,2017,1,40,1,,,1,,2,,0.5
"cc4ab6f565e44dafa8cac269cc03e0bf",2,1,"H3050301",810,"02-71-09-20",,2,60,4,9998,2,,,,,,,,,2
"cc4ab6f565e44dafa8cac269cc03e0bf",2,1,"H3050301",741,"02-71-09-20",,2,40,6,9998,2,,,,,,,,,2
"cc4ab6f565e44dafa8cac269cc03e0bf",2,1,"H3050301",812,,,,,,,,,,,,,,,,2
"cc4ab6f565e44dafa8cac269cc03e0bf",2,2,"H3050301",310,"02-71-09-20",,1,,8,2017,1,8,1,,,1,,2,,0.5
"cc4ab6f565e44dafa8cac269cc03e0bf",2,3,"H3050301",630,"02-71-09-20",,1,,3,2017,1,120,85,,,1,,2,,0.5
"cc4ab6f565e44dafa8cac269cc03e0bf",3,1,"H3050301",810,"02-71-09-20",,2,40,3,9998,2,,,,,,,,,3.54
"cc4ab6f565e44dafa8cac269cc03e0bf",3,1,"H3050301",741,"02-71-09-20",,2,60,3,2017,2,,,,,,,,,3.54
"cc4ab6f565e44dafa8cac269cc03e0bf",3,1,"H3050301",812,,,,,,,,,,,,,,,,3.54
"cc4ab6f565e44dafa8cac269cc03e0bf",4,1,"H3050301",630,"02-71-09-20",,2,20,9,2017,1,25,85,60,85,1,,2,,0.49
"cc4ab6f565e44dafa8cac269cc03e0bf",4,1,"H3050301",210,"02-71-09-20",,2,30,8,2017,1,15,1,30,1,1,,2,,0.49
"cc4ab6f565e44dafa8cac269cc03e0bf",4,1,"H3050301",130,"02-71-09-20",,2,20,8,2017,1,0.5,1,10,1,1,,2,,0.49
"cc4ab6f565e44dafa8cac269cc03e0bf",4,1,"H3050301",741,"02-71-09-20",,2,30,8,2017,1,50,85,80,85,1,,2,,0.49
"cc6946e73a5a409cabfd34360dca3ce2",1,0,"H0730601",620,"93-41-08-69","1",1,,10,2017,2,,,,,,,,,0.5
"cc6946e73a5a409cabfd34360dca3ce2",2,0,"H0730601",210,"93-41-08-69","1",2,40,9,2017,1,5,1,7,1,1,,1,9000,0.5
"cc6946e73a5a409cabfd34360dca3ce2",2,0,"H0730601",130,"93-41-08-69","1",2,30,9,2017,1,2,1,3,1,1,,2,,0.5
"cc6946e73a5a409cabfd34360dca3ce2",2,0,"H0730601",630,"93-41-08-69","1",2,30,7,2017,2,,,,,,,,,0.5
"ccae2b084ee0452ea8479490f46a66e1",1,1,"H1970801",630,"18-92-78-20","2",1,,6,2017,2,,,,,,,,,0.5
"ccc6f383151942d08e84ab6b223fb2e0",1,1,"H1080601",630,"27-79-68-46","2",2,70,8,2017,2,,,,,,,,,0.3
"ccc6f383151942d08e84ab6b223fb2e0",1,1,"H1080601",130,"27-79-68-46","2",2,30,8,2017,1,4,1,6,1,1,,2,,0.3
"ccc6f383151942d08e84ab6b223fb2e0",1,2,"H1080601",130,"27-79-68-46","2",2,70,8,2017,1,6,1,6,1,1,,2,,0.67
"ccc6f383151942d08e84ab6b223fb2e0",1,2,"H1080601",320,"27-79-68-46","2",2,30,8,2017,1,3,1,8,1,1,,1,3000,0.67
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",1,1,"H2780301",810,"47-58-94-75","1",2,40,4,2013,1,300,85,600,85,1,,1,15000,2
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",1,1,"H2780301",741,"47-58-94-75","1",2,60,4,2013,1,250,85,500,85,1,,2,,2
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",2,1,"H2780301",630,"47-58-94-75","1",2,60,7,2017,1,20,22,40,22,1,,2,,1
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",2,1,"H2780301",210,"47-58-94-75","1",2,40,8,2017,1,10,1,35,1,1,,2,,1
"ccd3d1597a9f4e9fbd86d7f15ee9b5c2",3,1,"H2780301",610,"47-58-94-75","1",1,,8,2017,1,20,22,,,1,,2,,1
"cd2c9bb99db343f6a75ba7a65fc352f7",1,1,"H1720301",141,"99-48-17-82","2",1,,3,2017,1,4,1,,,1,,2,,0.5
"cd2c9bb99db343f6a75ba7a65fc352f7",1,2,"H1720301",620,"99-48-17-82","2",1,,8,2017,1,3,10,,,1,,2,,0.5
"cd2c9bb99db343f6a75ba7a65fc352f7",2,1,"H1720301",141,"99-48-17-82","2",1,,2,2017,1,3,1,,,1,,2,,0.5
"cd2c9bb99db343f6a75ba7a65fc352f7",2,2,"H1720301",890,"99-48-17-82","2",1,,8,2017,1,1,96,,,2,3,1,20000,0.5
"cd2c9bb99db343f6a75ba7a65fc352f7",5,1,"H1720301",620,"99-48-17-82","2",1,,6,2017,1,1.5,10,,,1,,2,,0.3
"cd35f98f0f144c54a364480fb5944962",1,1,"H4130301",130,"48-28-85-80","1",2,80,8,2017,1,4,1,4.5,1,1,,2,,0.21
"cd35f98f0f144c54a364480fb5944962",1,1,"H4130301",741,"48-28-85-80","1",2,20,8,9998,2,,,,,,,,,0.21
"cd35f98f0f144c54a364480fb5944962",2,1,"H4130301",210,"48-28-85-80","1",1,,8,2017,1,15,1,,,1,,2,,0.75
"cd57c9d1350145a7a626c72cfdaf56e6",1,0,"H1530801",210,"75-95-62-07","1",2,40,7,2017,1,10,1,20,1,1,,2,,1
"cd57c9d1350145a7a626c72cfdaf56e6",1,0,"H1530801",741,"75-95-62-07","1",2,40,8,1998,2,,,,,,,,,1
"cd57c9d1350145a7a626c72cfdaf56e6",1,0,"H1530801",810,"75-95-62-07","1",2,20,4,1998,2,,,,,,,,,1
"cd57c9d1350145a7a626c72cfdaf56e6",2,1,"H1530801",741,"75-95-62-07","1",1,,8,2014,2,,,,,,,,,0.5
"cd876ff2891e4fefa60e026952666e6c",1,1,"H0720802",744,"75-84-26-43","1",2,5,1,2015,2,,,,,,,,,0.05
"cd876ff2891e4fefa60e026952666e6c",1,1,"H0720802",130,"75-84-26-43","1",2,5,9,2017,1,1,1,2,1,1,,2,,0.05
"cd876ff2891e4fefa60e026952666e6c",1,1,"H0720802",210,"75-84-26-43","1",2,90,9,2017,1,5,1,5,1,1,,2,,0.05
"cd876ff2891e4fefa60e026952666e6c",2,1,"H0720802",130,"75-84-26-43","1",2,10,9,2017,1,1,1,2,1,1,,2,,0.05
"cd876ff2891e4fefa60e026952666e6c",2,1,"H0720802",210,"75-84-26-43","1",2,90,9,2017,1,5,1,5,1,1,,2,,0.05
"cd8aea5b15434830a963d3efb2b6fd89",1,1,"H1430902",141,"13-75-36-07","2",2,60,4,2017,1,3,29,3.5,29,1,,1,8000,1
"cd8aea5b15434830a963d3efb2b6fd89",1,1,"H1430902",150,"13-75-36-07","2",2,40,4,2017,1,1,29,4,29,1,,1,1200,1
"cd8aea5b15434830a963d3efb2b6fd89",2,0,"H1430902",630,"13-75-36-07","2",1,,5,2017,1,6,10,,,1,,1,32000,1
"cd8aea5b15434830a963d3efb2b6fd89",4,1,"H1430902",141,"13-75-36-07","2",1,,4,2017,1,4,29,,,1,,1,16000,1
"cd8b46e3b4bc403196d2dcd7a06a7c15",1,1,"H4170301",741,"01-27-68-19","1",2,20,1,9998,2,,,,,,,,,0.4
"cd8b46e3b4bc403196d2dcd7a06a7c15",1,1,"H4170301",210,"01-27-68-19","1",2,80,8,2017,1,20,1,25,1,1,,2,,0.4
"cdf32c97f272447db75c382c2507704a",1,1,"H4130401",210,"11-23-46-22","2",1,,9,9998,1,20,1,,,1,,2,,0.98
"cdf32c97f272447db75c382c2507704a",2,1,"H4130401",510,"11-23-46-22","2",1,,7,9998,2,,,,,,,,,0.2
"cdf32c97f272447db75c382c2507704a",3,1,"H4130401",741,"11-23-46-22","2",2,80,7,9998,2,,,,,,,,,0.25
"cdf32c97f272447db75c382c2507704a",3,1,"H4130401",210,"11-23-46-22",,,,,,,,,,,,,,,0.25
"cdf32c97f272447db75c382c2507704a",3,1,"H4130401",130,"11-23-46-22","2",2,20,8,2017,1,2,1,10,1,1,,2,,0.25
"cdf76842fd3849d6aebe39e8e8d69bb2",1,1,"H4290701",741,"36-91-67-90","2",2,40,1,9998,2,,,,,,,,,0.16
"cdf76842fd3849d6aebe39e8e8d69bb2",1,1,"H4290701",210,"36-91-67-90","2",2,60,11,2017,1,3,1,5,1,1,,1,10000,0.16
"ce36f3a075c3477ba8a22879145f624f",1,1,"H1240901",810,"73-53-95-58","2",2,10,3,1998,2,,,,,,,,,0.5
"ce36f3a075c3477ba8a22879145f624f",1,1,"H1240901",210,"73-53-95-58","2",2,40,9,2017,1,4,1,10,1,1,,2,,0.5
"ce36f3a075c3477ba8a22879145f624f",1,1,"H1240901",812,,,,,,,,,,,,,,,,0.5
"ce36f3a075c3477ba8a22879145f624f",1,1,"H1240901",130,"73-53-95-58","2",2,50,9,2017,1,4,1,5,1,1,,2,,0.5
"ce36f3a075c3477ba8a22879145f624f",1,2,"H1240901",812,,,,,,,,,,,,,,,,5
"ce36f3a075c3477ba8a22879145f624f",1,2,"H1240901",810,"73-53-95-58","2",2,10,3,9998,2,,,,,,,,,5
"ce36f3a075c3477ba8a22879145f624f",1,2,"H1240901",310,"73-53-95-58","2",2,60,7,2017,1,5,1,9,1,1,,2,,5
"ce36f3a075c3477ba8a22879145f624f",1,2,"H1240901",130,"73-53-95-58","2",2,30,9,2017,1,2,1,4,1,1,,2,,5
"ce36f3a075c3477ba8a22879145f624f",1,3,"H1240901",620,"73-53-95-58","2",2,90,10,2017,2,,,,,,,,,0.2
"ce36f3a075c3477ba8a22879145f624f",1,3,"H1240901",812,,,,,,,,,,,,,,,,0.2
"ce36f3a075c3477ba8a22879145f624f",1,3,"H1240901",810,"73-53-95-58","2",2,10,4,1998,2,,,,,,,,,0.2
"ce36f3a075c3477ba8a22879145f624f",2,1,"H1240901",620,"73-53-95-58","2",1,,9,2017,2,,,,,,,,,0.15
"ce74a4e77b014782bd500a79139e5a37",1,1,"H2211003",130,"79-73-71-16","11",1,,8,2017,1,10,96,,,1,,2,,2
"ce74a4e77b014782bd500a79139e5a37",2,1,"H2211003",330,"79-73-71-16","11",1,,8,2017,1,1,1,,,2,2,1,40000,2.5
"ce74a4e77b014782bd500a79139e5a37",5,0,"H2211003",130,"79-73-71-16","11",1,,8,2017,1,9,96,,,1,,2,,1
"cea17bf4bfd14c58904a231db5725f8c",1,0,"H1720202",630,"25-28-16-31","1",1,,3,2017,2,,,,,,,,,0.5
"ced2919b4d95454db63ccce59855d20e",1,1,"H1500901",210,"45-21-41-30","9",2,60,7,2017,1,6,1,8,1,2,2,1,9000,0.25
"ced2919b4d95454db63ccce59855d20e",1,1,"H1500901",130,"45-21-41-30","9",2,40,7,2017,1,2,1,8,1,2,2,1,10800,0.25
"ced2919b4d95454db63ccce59855d20e",2,1,"H1500901",210,"45-21-41-30","9",2,60,7,2017,1,4,1,8,1,2,2,1,15000,0.5
"ced2919b4d95454db63ccce59855d20e",2,1,"H1500901",130,"45-21-41-30","9",2,40,7,2017,1,4,1,8,1,2,2,1,36000,0.5
"ced2919b4d95454db63ccce59855d20e",3,1,"H1500901",210,"45-21-41-30","9",2,40,7,2017,1,25,1,28,1,1,,2,,1.25
"ced2919b4d95454db63ccce59855d20e",3,1,"H1500901",810,"45-21-41-30","9",2,10,1,9998,2,,,,,,,,,1.25
"ced2919b4d95454db63ccce59855d20e",3,1,"H1500901",741,"45-21-41-30","9",2,50,3,2013,2,,,,,,,,,1.25
"ced60c5f3dbc42f591941671451d3758",1,0,"H0911101",870,"87-72-66-32","2",2,10,3,2007,2,,,,,,,,,2.5
"ced60c5f3dbc42f591941671451d3758",1,0,"H0911101",210,"87-72-66-32","2",2,5,8,2017,1,3.5,1,49,1,1,,2,,2.5
"ced60c5f3dbc42f591941671451d3758",1,0,"H0911101",810,"87-72-66-32","2",2,40,2,2000,2,,,,,,,,,2.5
"ced60c5f3dbc42f591941671451d3758",1,0,"H0911101",630,"87-72-66-32","2",2,10,2,2017,2,,,,,,,,,2.5
"ced60c5f3dbc42f591941671451d3758",1,0,"H0911101",130,"87-72-66-32","2",2,5,8,2017,1,2,1,28,1,1,,2,,2.5
"ced60c5f3dbc42f591941671451d3758",1,1,"H0911101",741,"87-72-66-32","2",1,,2,2008,2,,,,,,,,,0.25
"ced60c5f3dbc42f591941671451d3758",1,2,"H0911101",620,"87-72-66-32","2",1,,8,2017,2,,,,,,,,,0.25
"cf12b219d0544d6680f94ee5400d69b4",1,1,"H2820603",210,"15-10-45-62","2",2,40,7,2017,1,5,1,20,1,1,,2,,0.5
"cf12b219d0544d6680f94ee5400d69b4",1,1,"H2820603",130,"15-10-45-62","2",2,60,7,2017,1,3,1,5,1,1,,2,,0.5
"cf12b219d0544d6680f94ee5400d69b4",2,1,"H2820603",741,"15-10-45-62","2",1,,8,2017,1,35,85,,,1,,2,,0.18
"cf39119c34404ce295ba586a05ac47ef",1,1,"H2000301",630,"98-08-26-37","2",1,,4,2017,2,,,,,,,,,0.1
"cf39119c34404ce295ba586a05ac47ef",2,1,"H2000301",210,"98-08-26-37","2",2,30,7,2017,1,3,31,5,31,1,,1,3000,0.12
"cf39119c34404ce295ba586a05ac47ef",2,1,"H2000301",120,"98-08-26-37","2",2,70,6,2017,1,6,31,7,31,1,,2,,0.12
"cf3989f998284355a57cf8d01bd531f3",1,0,"H4210801",210,"87-17-07-50","1",1,,8,2017,1,5,1,,,1,,1,20000,0.25
"cf3989f998284355a57cf8d01bd531f3",1,1,"H4210801",130,"87-17-07-50","1",1,,8,2017,1,10,1,,,1,,2,,0.75
"cf4254997a544c69ac7e29578529178c",2,1,"H2110301",310,"67-00-02-29","2",1,,7,2017,1,1,22,,,1,,2,,1
"cf48f652137949de9bf3414f687c8e5b",1,1,"H2810701",210,"31-61-99-19","1",2,70,7,2017,1,20,1,25,1,1,,2,,0.75
"cf48f652137949de9bf3414f687c8e5b",1,1,"H2810701",130,"31-61-99-19","1",2,30,7,2017,1,3,1,5,1,1,,2,,0.75
"cf48f652137949de9bf3414f687c8e5b",2,1,"H2810701",744,"31-61-99-19",,,,,,,,,,,,,,,0.25
"cf48f652137949de9bf3414f687c8e5b",2,1,"H2810701",741,"31-61-99-19","1",1,,3,2010,1,40,85,,,1,,2,,0.25
"cf5f9c9911a740d1906bba047b2137af",1,0,"H1590701",630,"93-37-01-26","1",1,,3,2017,2,,,,,,,,,0.5
"cf5f9c9911a740d1906bba047b2137af",1,1,"H1590701",520,"93-37-01-26","1",1,,7,2017,1,3,1,,,1,,1,3000,0.5
"cf5f9c9911a740d1906bba047b2137af",2,0,"H1590701",630,"93-37-01-26","1",1,,7,2017,2,,,,,,,,,1
"cf5f9c9911a740d1906bba047b2137af",3,0,"H1590701",150,"93-37-01-26","1",2,40,7,2017,1,2,31,4,31,1,,2,,0.5
"cf5f9c9911a740d1906bba047b2137af",3,0,"H1590701",141,"93-37-01-26","1",2,60,7,2017,1,2,29,3,29,1,,2,,0.5
"cf5f9c9911a740d1906bba047b2137af",4,0,"H1590701",620,"93-37-01-26","1",1,,8,2017,2,,,,,,,,,0.5
"cf5f9c9911a740d1906bba047b2137af",4,1,"H1590701",520,"93-37-01-26","1",1,,7,2017,1,1.5,1,,,1,,1,1500,0.5
"cf74c4e44bb3491b996e70e543f7ca12",1,1,"H3360601",741,"77-36-95-30","2",1,,1,9998,2,,,,,,,,,0.25
"cf74c4e44bb3491b996e70e543f7ca12",1,2,"H3360601",810,"77-36-95-30","2",1,,1,9998,2,,,,,,,,,2
"cf74c4e44bb3491b996e70e543f7ca12",1,3,"H3360601",630,"77-36-95-30","2",2,20,7,2017,2,,,,,,,,,0.75
"cf74c4e44bb3491b996e70e543f7ca12",1,3,"H3360601",130,"77-36-95-30","2",2,30,7,2017,2,,,,,,,,,0.75
"cf74c4e44bb3491b996e70e543f7ca12",1,3,"H3360601",210,"77-36-95-30","2",2,50,8,2017,1,5,1,20,1,1,,2,,0.75
"cf74c4e44bb3491b996e70e543f7ca12",1,4,"H3360601",320,"77-36-95-30","2",1,,8,2017,1,0.5,1,,,1,,2,,0.12
"cf74c4e44bb3491b996e70e543f7ca12",1,5,"H3360601",620,"77-36-95-30","2",1,,9,2017,2,,,,,,,,,0.12
"cfa25068a296417b8af0f5b782d5ed09",1,1,"H1680701",741,"96-18-25-36","2",2,30,3,2014,2,,,,,,,,,0.3
"cfa25068a296417b8af0f5b782d5ed09",1,1,"H1680701",222,"96-18-25-36","2",2,70,7,2017,1,3,1,4,1,1,,1,9000,0.3
"cfa25068a296417b8af0f5b782d5ed09",2,1,"H1680701",520,"96-18-25-36","2",1,,7,2017,1,2,1,,,1,,1,3500,1
"cfb6e7cc8a99470fbb28209efded9a6d",1,0,"H4300401",630,"85-69-32-04","1",,,8,2017,1,5,66,,,1,,2,,
"cfb6e7cc8a99470fbb28209efded9a6d",1,0,"H4300401",741,"85-69-32-04","1",,,10,2015,2,,,,,,,,,
"cfb6e7cc8a99470fbb28209efded9a6d",1,1,"H4300401",130,"85-69-32-04","1",,,8,2017,1,7,1,,,1,,2,,
"cfbb943360434de5b53089d4983fac7e",1,1,"H2540802",741,"53-51-74-41","1",1,,8,1998,1,600,85,,,1,,2,,1.25
"cfbb943360434de5b53089d4983fac7e",1,2,"H2540802",610,"53-51-74-41","1",1,,9,2017,1,18,22,,,1,,1,450000,0.75
"cfbb943360434de5b53089d4983fac7e",1,3,"H2540802",210,"53-51-74-41","1",1,,12,2017,1,5,22,,,1,,1,105000,0.75
"cfcd7dcb95f24278a4ec3341408de513",1,1,"H1590501",222,"00-33-22-95","1",1,,7,2017,1,12,1,,,1,,1,50000,0.5
"cfcd7dcb95f24278a4ec3341408de513",2,1,"H1590501",630,"00-33-22-95","1",1,,3,2017,1,4,10,,,1,,2,,0.5
"cfcd7dcb95f24278a4ec3341408de513",3,1,"H1590501",630,"00-33-22-95","1",1,,3,2017,1,3,10,,,1,,2,,0.5
"cfcd7dcb95f24278a4ec3341408de513",4,1,"H1590501",120,"00-33-22-95","1",1,,12,2017,1,36,1,,,1,,1,15000,1.5
"d01fa6e624dc48b98bceb273a2efc0ff",2,1,"H2110701",630,"56-81-18-49","1",1,,3,2016,2,,,,,,,,,1
"d01fa6e624dc48b98bceb273a2efc0ff",3,1,"H2110701",630,"56-81-18-49","1",1,,5,2017,2,,,,,,,,,1
"d01fa6e624dc48b98bceb273a2efc0ff",4,1,"H2110701",340,"56-81-18-49","1",1,,8,2017,1,1.5,1,,,1,,2,,1
"d024132c99d448429f255ecc10bd642c",1,1,"H2950101",741,"11-71-00-50","1",2,60,7,9998,2,,,,,,,,,1.5
"d024132c99d448429f255ecc10bd642c",1,1,"H2950101",210,"11-71-00-50","1",2,40,9,2017,1,20,1,50,1,1,,2,,1.5
"d024132c99d448429f255ecc10bd642c",1,2,"H2950101",112,"11-71-00-50",,,,,,,,,,,,,,,0.25
"d024132c99d448429f255ecc10bd642c",1,2,"H2950101",610,"11-71-00-50","1",1,,9,2017,1,7,22,,,2,2,1,70000,0.25
"d04cdb6b39654c3e85f576442a13e7b3",1,1,"H3800901",620,"01-85-04-26","1",1,,4,2017,2,,,,,,,,,0.75
"d04cdb6b39654c3e85f576442a13e7b3",2,1,"H3800901",630,"01-85-04-26","1",1,,4,2017,1,10,10,,,1,,2,,1
"d04cdb6b39654c3e85f576442a13e7b3",3,1,"H3800901",130,"01-85-04-26","1",1,,7,2017,1,10,1,,,2,1,1,75000,1
"d06bb6055dd4434a96fef1e6e7ba4450",1,1,"H1440402",150,"74-07-83-10","1",1,,8,2017,1,2,29,,,1,,2,,2
"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,"H1890902",320,"65-50-07-77","1",2,70,8,2017,1,12,1,15,1,1,,2,,0.82
"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,"H1890902",130,"65-50-07-77","1",2,30,8,2017,1,5,1,8,1,1,,2,,0.82
"d09403c9ce1441fd9fc60866eb5f9c0a",2,1,"H1890902",630,"65-50-07-77","1",1,,4,2017,2,,,,,,,,,1
"d09403c9ce1441fd9fc60866eb5f9c0a",4,1,"H1890902",150,"65-50-07-77","1",1,,8,2017,1,3,1,,,1,,2,,1
"d0a34521da7b43bc993fa0a62381e741",1,1,"H3700101",210,"25-25-73-32","2",2,50,8,2017,1,5,1,7,1,1,,2,,0.75
"d0a34521da7b43bc993fa0a62381e741",1,1,"H3700101",130,"25-25-73-32","2",2,50,7,2017,1,4,1,6,1,1,,2,,0.75
"d0a34521da7b43bc993fa0a62381e741",1,2,"H3700101",620,"25-25-73-32","2",1,,10,2017,2,,,,,,,,,0.25
