"hhid","t0_hhid","parcelID","pltid","cropID","interview__key","s4bq06_1","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15","s4bq07"
"b0303cd1a33a49f7aa7032680f2fcc38","H1671001",2,1,310,"98-16-65-66","2",2,20,2,2018,2,,,,,,,,,0.25
"b0303cd1a33a49f7aa7032680f2fcc38","H1671001",2,1,630,"98-16-65-66","2",2,40,2,2018,2,,,,,,,,,0.25
"b034837da7624800b9c15fa126582665","H1861001",1,1,310,"24-15-98-93","1",1,100,3,2018,1,2,22,,,1,,2,,1
"b034837da7624800b9c15fa126582665","H1861001",2,1,130,"24-15-98-93","1",1,,3,2018,1,1,22,1,22,1,,1,60000,1
"b03b27767572440aa7b5fd13d412d398","H1660901",1,1,130,"01-88-72-15","2",1,100,3,2018,1,5,1,,,1,,2,,0.5
"b03b27767572440aa7b5fd13d412d398","H1660901",1,2,141,"01-88-72-15","2",1,100,3,2018,1,2.5,1,,,1,,2,,0.25
"b03b27767572440aa7b5fd13d412d398","H1660901",2,1,620,"01-88-72-15","2",1,100,10,2017,2,,,,,,,,,0.25
"b03b27767572440aa7b5fd13d412d398","H1660901",3,1,310,"01-88-72-15","2",1,100,3,2018,1,5,1,,,1,,2,,0.25
"b03b27767572440aa7b5fd13d412d398","H1660901",4,1,510,"01-88-72-15","1",1,100,10,2014,2,,,,,,,,,0.75
"b0adaeacb7f84922a3d9ddf69d04f9e4","H3930601",2,1,520,"20-42-36-45","1",1,100,5,2018,1,5,1,,,2,2,1,3000,2
"b0adaeacb7f84922a3d9ddf69d04f9e4","H3930601",4,1,310,"20-42-36-45","1",1,100,5,2018,1,2,22,,,1,,1,100000,1
"b0bcb5446d0c41b0bd3f2e9fa6257eb6","H2620602",1,1,210,"47-92-11-50","4",2,30,3,2018,1,30,1,80,1,1,,1,30000,0.16
"b0bcb5446d0c41b0bd3f2e9fa6257eb6","H2620602",1,1,630,"47-92-11-50","4",2,70,7,2017,1,1,10,2,10,1,,2,,0.16
"b0bd03348a2647f4a2f1963357afbd96","H3380601",1,1,222,"61-92-21-19","1",2,10,2,2018,1,10,1,20,1,1,,2,,1.5
"b0bd03348a2647f4a2f1963357afbd96","H3380601",1,1,741,"61-92-21-19","1",2,60,1,2010,2,,,,,,,,,1.5
"b0bd03348a2647f4a2f1963357afbd96","H3380601",1,1,810,"61-92-21-19","1",2,30,1,2010,2,,,,,,,,,1.5
"b0bd03348a2647f4a2f1963357afbd96","H3380601",1,2,742,"61-92-21-19","1",1,100,1,2010,2,,,,,,,,,3
"b0bd03348a2647f4a2f1963357afbd96","H3380601",1,3,420,"61-92-21-19","1",1,100,2,2018,1,500,2,,,2,1,1,26000,1
"b0bd03348a2647f4a2f1963357afbd96","H3380601",1,4,130,"61-92-21-19","1",2,30,2,2018,1,10,1,20,1,1,,2,,1
"b0bd03348a2647f4a2f1963357afbd96","H3380601",1,4,310,"61-92-21-19","1",2,70,1,2018,1,6,1,20,1,1,,2,,1
"b0bd03348a2647f4a2f1963357afbd96","H3380601",2,1,620,"61-92-21-19","1",2,60,2,2017,2,,,,,,,,,1
"b0bd03348a2647f4a2f1963357afbd96","H3380601",2,1,630,"61-92-21-19","1",2,40,8,2017,2,,,,,,,,,1
"b0c6d0126e784f72b50a8298d1237242","H2950501",1,1,741,"03-19-79-11","2",1,100,2,9998,2,,,,,,,,,3
"b0c6d0126e784f72b50a8298d1237242","H2950501",1,2,130,"03-19-79-11","2",2,30,2,2018,1,2,1,6,1,1,,2,,0.5
"b0c6d0126e784f72b50a8298d1237242","H2950501",1,2,210,"03-19-79-11","2",2,70,2,2018,1,10,1,12,1,1,,2,,0.5
"b0f7fd35186047ffa6707e4fbf6740ad","H1820903",1,1,320,"18-70-68-20","1",1,100,3,2018,1,15,1,,,1,,1,30000,0.5
"b0f7fd35186047ffa6707e4fbf6740ad","H1820903",1,2,223,"18-70-68-20","1",2,40,3,2018,1,2,1,4,1,1,,1,3500,0.5
"b0f7fd35186047ffa6707e4fbf6740ad","H1820903",1,2,224,"18-70-68-20","1",2,60,6,2018,1,3,1,7,1,1,,1,7000,0.5
"b0f7fd35186047ffa6707e4fbf6740ad","H1820903",2,1,224,"18-70-68-20","1",1,,3,2018,1,2.5,1,5,1,1,,1,5600,0.5
"b1142ae03b2349bbb9e3eaac6aeab553","H2561006",0,1,210,"37-74-65-40","1",2,20,2,2018,1,4,1,12,1,1,,2,,0.75
"b1142ae03b2349bbb9e3eaac6aeab553","H2561006",0,1,741,"37-74-65-40","1",2,50,1,9998,2,,,,,,,,,0.75
"b128d6e71e994fbe8ab0e6caf38d933a","H0601001",1,1,741,"47-72-37-97","2",1,,1,2013,2,,,,,,,,,0.09
"b128d6e71e994fbe8ab0e6caf38d933a","H0601001",2,1,130,"47-72-37-97","2",2,50,3,2018,1,10,1,10,1,1,,2,,0.5
"b128d6e71e994fbe8ab0e6caf38d933a","H0601001",2,1,210,"47-72-37-97","2",2,50,3,2018,1,10,1,10,1,1,,2,,0.5
"b128d6e71e994fbe8ab0e6caf38d933a","H0601001",2,3,620,"47-72-37-97","2",1,100,3,2018,2,,,,,,,,,0.3
"b128d6e71e994fbe8ab0e6caf38d933a","H0601001",2,4,310,"47-72-37-97","2",1,,3,2018,1,1,1,1.5,1,1,,2,,0.1
"b128d6e71e994fbe8ab0e6caf38d933a","H0601001",3,1,130,"47-72-37-97","2",2,50,3,2018,1,10,1,18,1,1,,2,,1
"b128d6e71e994fbe8ab0e6caf38d933a","H0601001",3,1,210,"47-72-37-97","2",2,50,3,2018,1,10,1,20,1,1,,2,,1
"b182ff7d9f33435681ccfa62e695643f","H4020201",1,2,130,"68-52-07-39","1",1,,4,2018,1,3.5,1,8,1,1,,1,3500,1.65
"b1adc68a2128474d9ef722017577daea","H2620101",1,1,810,"16-45-53-41","2",1,100,4,9998,2,,,,,,,,,0.12
"b1adc68a2128474d9ef722017577daea","H2620101",2,1,120,"16-45-53-41","2",1,100,3,2018,1,1,22,,,1,,2,,0.08
"b1adc68a2128474d9ef722017577daea","H2620101",2,2,210,"16-45-53-41","2",1,100,3,2018,1,1.5,22,,,1,,2,,
"b1feace8bb844a84b61bc485812b4b11","H0480601",1,1,630,"69-29-60-56","2",2,30,9,2017,2,,,,,,,,,0.75
"b1feace8bb844a84b61bc485812b4b11","H0480601",1,1,810,"69-29-60-56","2",2,70,3,2013,2,,,,,,,,,0.75
"b1feace8bb844a84b61bc485812b4b11","H0480601",1,2,130,"69-29-60-56","2",2,30,2,2018,1,7,1,10,1,1,,2,,0.75
"b1feace8bb844a84b61bc485812b4b11","H0480601",1,2,210,"69-29-60-56","2",2,70,2,2018,1,10,1,15,1,1,,1,10000,0.75
"b2373f3b6c17494da758c562a4f9fc79","H2990802",1,1,610,"07-62-38-57","1",2,40,2,2018,1,1,22,5,22,1,,2,,0.35
"b2373f3b6c17494da758c562a4f9fc79","H2990802",1,1,741,"07-62-38-57","1",2,60,1,9998,2,,,,,,,,,0.35
"b2523333db2e4f11abc6f80212a9ede4","H3650201",2,1,120,"50-13-65-80","2",1,100,6,2018,1,10,1,,,1,,2,,0.75
"b2641968b94d4779a983dd932bd74a6c","H3810201",1,1,130,"03-76-72-24","2",1,100,4,2018,1,20,1,,,2,1,1,120000,2
"b2641968b94d4779a983dd932bd74a6c","H3810201",2,1,130,"03-76-72-24","2",1,100,4,2018,1,10,1,,,2,1,1,60000,1
"b27dcbe01a114f528a2e28b79ebfef23","H1640401",2,1,310,"09-18-11-77","1",1,100,4,2018,1,1,22,,,1,,2,,1
"b296b9cbd7cc4dd1aa519cc7496d0051","H1410101",4,1,310,"00-42-02-90","1",1,100,5,2018,1,1,22,,,1,,2,,2
"b299a5fe23e64d98a081d458290182e6","H1410903",1,1,310,"98-20-23-71","7",1,100,4,2018,1,3,29,,,1,,2,,1
"b2be84418d374db2a5877f6a20d2d8be","H1830801",1,1,320,"40-21-75-18","1",1,100,3,2018,1,3,1,,,1,,1,8000,0.5
"b2be84418d374db2a5877f6a20d2d8be","H1830801",1,2,210,"40-21-75-18","1",1,,4,2018,1,5,1,10,1,1,,1,10000,0.5
"b384320e1b5e4c149071948ca1adaf7a","H2210601",2,1,210,"79-92-17-85","1",1,100,6,2018,1,13,1,,,1,,1,24000,0.8
"b3bab6c388b2479f8cf9449a188fd9e1","H2420401",1,1,130,"93-77-03-45","2",1,100,3,2018,1,4,96,,,1,,2,,0.25
"b3bab6c388b2479f8cf9449a188fd9e1","H2420401",2,1,130,"93-77-03-45","1",2,70,3,2018,1,4,96,8,99,1,,2,,0.5
"b3bab6c388b2479f8cf9449a188fd9e1","H2420401",2,1,210,"93-77-03-45","1",2,15,3,2018,1,2,96,9,99,1,,2,,0.5
"b3bab6c388b2479f8cf9449a188fd9e1","H2420401",3,1,130,"93-77-03-45","1",2,20,3,2018,1,1,96,4,99,2,2,2,,0.25
"b3bab6c388b2479f8cf9449a188fd9e1","H2420401",3,1,310,"93-77-03-45","1",2,20,3,2018,1,2,96,5,99,1,,2,,0.25
"b3c4cdf7280e48c1ab584eae1819da4b","H4210501",1,1,130,"18-44-38-67","2",1,100,3,2018,1,8,1,,,1,,2,,0.5
"b3c4cdf7280e48c1ab584eae1819da4b","H4210501",1,2,620,"18-44-38-67","2",1,100,3,2018,1,20,66,,,1,,2,,0.25
"b3c4cdf7280e48c1ab584eae1819da4b","H4210501",4,1,310,"18-44-38-67","2",1,,3,2018,1,24,30,30,30,1,,1,96000,0.5
"b3defd888f2a4ba8a3dcb4ec09f84222","H2091001",1,1,741,"78-16-30-07","1",1,,5,2012,2,,,,,,,,,0.5
"b3defd888f2a4ba8a3dcb4ec09f84222","H2091001",1,2,130,"78-16-30-07","1",1,,3,2018,1,5,1,8,1,1,,2,,1
"b413f8d97ac74d12bcb243e726a40eab","H2140502",1,1,130,"14-26-55-17","1",2,50,3,2018,1,4,29,10,29,1,,2,,3
"b413f8d97ac74d12bcb243e726a40eab","H2140502",1,1,150,"14-26-55-17","1",2,50,3,2018,1,3.5,29,6,29,1,,2,,3
"b453d059eb874a3fad8c3e24947bed8c","H1260501",1,1,130,"68-15-93-31","1",2,60,3,2018,1,10,1,10,1,1,,2,,1
"b453d059eb874a3fad8c3e24947bed8c","H1260501",1,1,210,"68-15-93-31","1",2,40,3,2018,1,15,1,20,1,1,,2,,1
"b453d059eb874a3fad8c3e24947bed8c","H1260501",2,1,310,"68-15-93-31","1",1,100,2,2018,1,3,1,,,1,,1,12000,0.12
"b453d059eb874a3fad8c3e24947bed8c","H1260501",3,1,130,"68-15-93-31","1",2,50,2,2018,1,1,1,2,1,2,2,2,,0.12
"b453d059eb874a3fad8c3e24947bed8c","H1260501",3,1,320,"68-15-93-31","1",2,50,2,2018,1,1,1,3,1,1,,2,,0.12
"b48b9a0ba44a4b6faa325f788c6ab58a","H2040801",3,1,310,"46-09-67-95","1",1,100,3,2018,1,15,96,,,1,,1,15000,0.3
"b48b9a0ba44a4b6faa325f788c6ab58a","H2040801",5,1,530,"46-09-67-95","1",1,100,3,2018,1,10,2,,,1,,2,,0.38
"b48b9a0ba44a4b6faa325f788c6ab58a","H2040801",6,1,340,"46-09-67-95","2",1,,3,2018,1,3,96,6,99,1,,1,4500,0.38
"b48b9a0ba44a4b6faa325f788c6ab58a","H2040801",7,1,530,"46-09-67-95","6",1,100,4,2018,1,5,2,,,1,,2,,0.25
"b4a112be80d94403a11aa9c3a1e177f6","H4010701",2,1,330,"87-78-01-79","2",1,100,4,2018,1,4,96,,,1,,1,2000,0.4
"b4a112be80d94403a11aa9c3a1e177f6","H4010701",4,1,210,"87-78-01-79","2",1,100,4,2018,1,30,96,,,1,,1,30000,1
"b4a112be80d94403a11aa9c3a1e177f6","H4010701",4,2,330,"87-78-01-79","2",1,100,4,2018,1,1,1,,,1,,1,2500,0.5
"b4ae1cdb118e46548c87369f07aa9c28","90",1,1,130,"44-83-18-78","1",2,80,4,2018,1,4,1,4.5,1,1,,1,8000,0.5
"b4ae1cdb118e46548c87369f07aa9c28","90",1,1,210,"44-83-18-78","1",2,20,4,2018,1,10,1,20,1,1,,2,,0.5
"b4c25ed2ac604c66a2f0bd63c34369a5","H1670101",1,1,120,"04-25-61-00","2",1,100,4,2018,1,40,1,,,1,,2,,2
"b4c25ed2ac604c66a2f0bd63c34369a5","H1670101",3,1,630,"04-25-61-00","2",1,100,7,2017,2,,,,,,,,,0.25
"b4c25ed2ac604c66a2f0bd63c34369a5","H1670101",4,1,120,"04-25-61-00","2",1,100,3,2018,1,12,1,,,1,,1,33600,0.5
"b4d9a9e74f2f48cfa3890854cb08802e","H2230901",1,2,340,"22-90-86-53","2",1,100,3,2018,1,9,1,,,1,,1,10000,1.5
"b4d9a9e74f2f48cfa3890854cb08802e","H2230901",2,1,330,"22-90-86-53","2",1,100,3,2018,1,2,1,,,2,2,1,120000,1
"b4d9a9e74f2f48cfa3890854cb08802e","H2230901",3,1,141,"22-90-86-53","2",1,100,2,2018,1,4,1,,,1,,2,,1
"b4d9a9e74f2f48cfa3890854cb08802e","H2230901",3,2,330,"22-90-86-53","2",1,100,3,2018,1,1,1,,,2,1,1,30000,0.5
"b4fc5363434942a3b9b267a4ff3e2daf","H4070401",2,1,150,"05-08-82-15","2",1,100,1,2018,1,2,1,,,1,,2,,0.5
"b4fc5363434942a3b9b267a4ff3e2daf","H4070401",3,1,150,"05-08-82-15","2",1,100,2,2018,1,3,1,,,1,,2,,0.5
"b4fc5363434942a3b9b267a4ff3e2daf","H4070401",4,1,741,"05-08-82-15","2",1,100,4,9998,2,,,,,,,,,0.2
"b4fc5363434942a3b9b267a4ff3e2daf","H4070401",4,2,610,"05-08-82-15","2",1,100,2,2018,1,1,11,,,1,,2,,0.5
"b5ca06ecc65d41d5854fef85948ff5a1","H2620501",1,1,210,"94-10-94-33","1",1,100,3,2018,1,5,1,,,1,,2,,0.14
"b5cc8ef7e0ae411cbf1d4e87d21afc3b","H3970701",4,2,130,"53-42-97-88","7",1,,4,2018,1,2,96,10,99,1,,2,,0.38
"b5cc8ef7e0ae411cbf1d4e87d21afc3b","H3970701",5,1,630,"53-42-97-88","7",1,100,3,2016,2,,,,,,,,,0.18
"b5cc8ef7e0ae411cbf1d4e87d21afc3b","H3970701",5,3,130,"53-42-97-88","7",1,,5,2018,1,2,96,4,99,1,,2,,0.25
"b5cc8ef7e0ae411cbf1d4e87d21afc3b","H3970701",5,4,130,"53-42-97-88","7",2,80,3,2018,1,6,96,10,99,1,,2,,0.25
"b5cc8ef7e0ae411cbf1d4e87d21afc3b","H3970701",5,4,744,"53-42-97-88","7",2,20,4,2013,2,,,,,,,,,0.25
"b602fae9b596488999c9a989026daf1f","H1260301",1,1,741,"56-72-22-48","2",1,,,9998,2,,,,,,,,,0.3
"b6072b42bdef4a999ccd071a41131d96","H2540401",1,1,210,"39-12-43-54","1",1,100,3,2018,1,25,1,,,1,,2,,1
"b6072b42bdef4a999ccd071a41131d96","H2540401",2,1,741,"39-12-43-54",,,,,,,,,,,,,,,
"b6072b42bdef4a999ccd071a41131d96","H2540401",3,1,210,"39-12-43-54","1",1,100,3,2018,1,60,1,,,1,,2,,4
"b6072b42bdef4a999ccd071a41131d96","H2540401",4,1,741,"39-12-43-54","6",1,100,8,2016,1,400,85,,,1,,2,,4
"b6072b42bdef4a999ccd071a41131d96","H2540401",5,1,830,"39-12-43-54","6",1,100,1,2016,1,800,85,,,1,,1,40000,
"b60fe14e8e2d4fda90cbe03368493c6f","H2230702",2,1,130,"64-33-59-30","1",2,10,3,2018,1,0.25,1,0.7,1,1,,2,,0.2
"b60fe14e8e2d4fda90cbe03368493c6f","H2230702",2,1,141,"64-33-59-30","1",2,90,3,2018,1,0.7,1,0.7,1,1,,1,1000,0.2
"b60fe14e8e2d4fda90cbe03368493c6f","H2230702",2,2,620,"64-33-59-30","1",1,100,4,2018,1,2,66,,,1,,2,,0.04
"b60fe14e8e2d4fda90cbe03368493c6f","H2230702",3,1,130,"64-33-59-30","1",2,20,3,2018,1,0.5,1,1.5,1,1,,2,,0.5
"b60fe14e8e2d4fda90cbe03368493c6f","H2230702",3,1,340,"64-33-59-30","1",2,80,3,2018,1,2,1,2,1,1,,1,7200,0.5
"b60fe14e8e2d4fda90cbe03368493c6f","H2230702",4,1,340,"64-33-59-30","1",1,100,3,2018,1,3,1,,,1,,1,10800,1
"b662cf458bbc4eeeab9aa57e0b14188a","H4230901",3,1,210,"07-79-11-33","1",1,,2,2018,1,5,1,8,1,1,,2,,0.25
"b6643042339049038ba392501cdd0547","H1830901",1,1,630,"12-40-67-75","2",1,100,3,2016,2,,,,,,,,,0.33
"b6643042339049038ba392501cdd0547","H1830901",1,2,320,"12-40-67-75","2",1,100,4,2018,1,15,1,,,1,,2,,0.82
"b6643042339049038ba392501cdd0547","H1830901",1,3,130,"12-40-67-75","2",1,,3,2018,1,4,1,8,1,1,,2,,1.62
"b677bb395a7847b6887b724ab211fa3d","H4211001",1,2,130,"79-39-25-00","2",1,100,3,2018,1,1,37,,,1,,2,,0.12
"b677bb395a7847b6887b724ab211fa3d","H4211001",2,1,130,"79-39-25-00","2",1,100,3,2018,1,15,1,,,1,,2,,0.12
"b67a6ea4975f4e05b2a9ee584a0c53eb","H2520801",1,2,820,"64-52-11-77","1",1,100,1,9998,2,,,,,,,,,2
"b67a6ea4975f4e05b2a9ee584a0c53eb","H2520801",2,1,130,"64-52-11-77","1",2,50,3,2018,1,4,1,5,1,1,,1,4000,0.5
"b67a6ea4975f4e05b2a9ee584a0c53eb","H2520801",2,1,320,"64-52-11-77","1",2,50,3,2018,1,5,1,5,1,1,,1,5000,0.5
"b69592115f674b08807b1b0736a04041","H2060801",2,1,130,"83-72-24-66","1",1,100,4,2018,1,4,96,,,1,,1,4000,0.4
"b69b366649704ef8b4b6d67573e17c59","H2390901",1,1,630,"70-04-60-18","1",1,100,6,2017,2,,,,,,,,,0.58
"b6a9c24ccb2847288b7627e83bb2978c","H3671001",2,1,130,"04-17-03-11","5",1,,2,2018,1,1,1,2,1,1,,2,,0.12
"b6be96a0172d4bc0a9f0e76fa7dd124a","H3500701",3,1,210,"48-57-06-97","2",1,100,3,2018,1,8,1,,,1,,2,,0.5
"b6c1c13b06414c739637f8fe7780ec7f","H3950901",1,1,340,"51-32-92-68","1",1,100,3,2018,1,3,1,,,1,,2,,0.5
"b6c1c13b06414c739637f8fe7780ec7f","H3950901",1,3,130,"51-32-92-68","1",2,20,3,2018,1,1,1,3,1,1,,2,,0.5
"b6c1c13b06414c739637f8fe7780ec7f","H3950901",1,3,223,"51-32-92-68","1",2,10,3,2018,1,0.2,1,0.5,1,1,,2,,0.5
"b6c1c13b06414c739637f8fe7780ec7f","H3950901",1,3,340,"51-32-92-68","1",2,70,3,2018,1,1.5,1,3,1,1,,2,,0.5
"b6c1c13b06414c739637f8fe7780ec7f","H3950901",1,4,141,"51-32-92-68","1",2,90,3,2018,1,2,1,3,1,1,,2,,0.4
"b6c1c13b06414c739637f8fe7780ec7f","H3950901",1,4,223,"51-32-92-68","1",2,10,3,2018,1,0.2,1,0.4,1,1,,2,,0.4
"b6c1c13b06414c739637f8fe7780ec7f","H3950901",2,1,520,"51-32-92-68","1",1,100,5,2018,1,3,1,,,2,2,1,3000,0.72
"b6cfff086134447d9681590a1cf27f84","H3360701",1,1,741,"52-64-24-05","2",1,100,1,2015,2,,,,,,,,,0.75
"b6cfff086134447d9681590a1cf27f84","H3360701",1,2,130,"52-64-24-05","2",2,80,4,2018,1,10,1,10,1,2,1,1,30000,0.25
"b6cfff086134447d9681590a1cf27f84","H3360701",1,2,640,"52-64-24-05","2",2,20,8,2017,2,,,,,,,,,0.25
"b6cfff086134447d9681590a1cf27f84","H3360701",2,1,130,"52-64-24-05","2",2,80,4,2018,1,30,1,35,1,2,2,1,90000,1.5
"b6cfff086134447d9681590a1cf27f84","H3360701",2,1,640,"52-64-24-05","2",2,5,8,2018,2,,,,,,,,,1.5
"b6d3b5269e8441d4b50212ca9f9a8313","H4000601",1,1,141,"14-25-07-63","1",2,70,4,2018,1,2.5,1,3.5,1,1,,2,,1
"b6d3b5269e8441d4b50212ca9f9a8313","H4000601",1,1,150,"14-25-07-63","1",2,30,4,2018,1,1,1,2.5,1,1,,2,,1
"b6d3b5269e8441d4b50212ca9f9a8313","H4000601",4,1,310,"14-25-07-63","1",1,100,5,2018,1,23,1,,,1,,2,,1
"b6d3b5269e8441d4b50212ca9f9a8313","H4000601",4,2,150,"14-25-07-63","1",1,100,5,2018,1,1,1,,,1,,2,,0.25
"b6d3b5269e8441d4b50212ca9f9a8313","H4000601",5,1,150,"14-25-07-63","1",1,100,4,2018,1,3.5,1,,,1,,2,,1
"b713adba18564010a8671547ad90c009","H1910803",1,1,210,"50-90-58-74","3",1,,6,2018,1,55,96,60,99,1,,1,36000,1
"b7353bb572dd4d3cb2f503df5eb5cf57","H1860801",1,1,310,"73-43-75-74","2",1,,3,2018,1,25,96,30,99,1,,2,,1
"b7353bb572dd4d3cb2f503df5eb5cf57","H1860801",2,1,210,"73-43-75-74","2",1,100,3,2018,1,1,22,,,1,,2,,2
"b775483de2874fdb9ec10aabf8f35e4c","H1800102",1,1,130,"86-83-68-84","1",2,50,3,2018,1,10,1,10,1,1,,2,,1
"b775483de2874fdb9ec10aabf8f35e4c","H1800102",1,1,210,"86-83-68-84","2",2,25,4,2018,1,18,1,40,1,1,,1,16000,1
"b7c35faab9dd49479303ef896a55fb3d","H3170602",1,1,210,"90-92-18-71","3",1,100,2,2018,1,20,31,,,1,,2,,0.3
"b7c35faab9dd49479303ef896a55fb3d","H3170602",3,1,620,"90-92-18-71","3",1,100,2,2018,1,1,66,,,,,2,,0.3
"b7c35faab9dd49479303ef896a55fb3d","H3170602",5,1,741,"90-92-18-71","3",2,50,1,9998,2,,,,,,,,,0.4
"b7c35faab9dd49479303ef896a55fb3d","H3170602",5,1,810,"90-92-18-71","3",2,50,1,9998,2,,,,,,,,,0.4
"b7f83b2df4b843fb9e78b14022629c31","H2250101",1,1,150,"11-92-67-96","1",1,100,3,2018,1,1,1,,,1,,2,,0.3
"b7f83b2df4b843fb9e78b14022629c31","H2250101",1,2,620,"11-92-67-96","1",1,100,5,2018,1,1,10,,,1,,2,,0.1
"b7f83b2df4b843fb9e78b14022629c31","H2250101",2,1,141,"11-92-67-96","1",2,70,3,2018,1,1,1,1.5,1,1,,2,,0.7
"b7f83b2df4b843fb9e78b14022629c31","H2250101",2,1,150,"11-92-67-96","1",2,30,3,2018,1,400,2,600,2,1,,1,500,0.7
"b808780d88b74016828257e78351ddbd","H1530902",0,1,210,"53-11-12-69","1",2,30,3,2018,1,5,1,20,1,1,,2,,0.5
"b808780d88b74016828257e78351ddbd","H1530902",0,1,741,"53-11-12-69","3",2,35,3,9998,2,,,,,,,,,0.5
"b8337de9edaf4785973051951eda3b9c","H3190801",1,1,741,"49-14-61-12","1",1,100,4,2017,1,250,85,,,1,,2,,1
"b8337de9edaf4785973051951eda3b9c","H3190801",1,2,130,"49-14-61-12","1",2,30,2,2018,1,2.5,1,5,1,1,,2,,0.25
"b8337de9edaf4785973051951eda3b9c","H3190801",1,2,210,"49-14-61-12","1",2,70,2,2018,1,1,22,2,22,1,,2,,0.25
"b8337de9edaf4785973051951eda3b9c","H3190801",1,3,310,"49-14-61-12","1",2,70,3,2018,1,1,10,2,10,1,,2,,0.5
"b8337de9edaf4785973051951eda3b9c","H3190801",1,3,630,"49-14-61-12","1",2,30,7,2017,1,5,22,20,22,1,,2,,0.5
"b840183d5f66483e8068548f7fe1cf56","H1400303",1,1,150,"24-53-89-27","1",1,100,2,2018,1,2,31,,,1,,2,,0.5
"b840183d5f66483e8068548f7fe1cf56","H1400303",1,2,310,"24-53-89-27","1",1,100,4,2018,1,1.5,22,,,1,,2,,0.5
"b874eda3843b41bc9ff6600bcf8781bf","H4191001",1,1,810,"82-56-98-27","6",1,100,1,2017,2,,,,,,,,,0.25
"b874eda3843b41bc9ff6600bcf8781bf","H4191001",2,1,741,"82-56-98-27","6",1,100,1,2017,2,,,,,,,,,0.5
"b874eda3843b41bc9ff6600bcf8781bf","H4191001",3,1,810,"82-56-98-27","6",1,100,1,2017,2,,,,,,,,,0.25
"b874eda3843b41bc9ff6600bcf8781bf","H4191001",4,1,810,"82-56-98-27","6",1,100,1,2017,2,,,,,,,,,0.25
"b8e66eb1984148bc966a5ab7390e7d6a","H2090803",1,1,744,"17-83-98-16","1",1,,4,2016,2,,,,,,,,,1.5
"b8e66eb1984148bc966a5ab7390e7d6a","H2090803",1,2,630,"17-83-98-16","1",1,100,3,2017,2,,,,,,,,,1.5
"b8e66eb1984148bc966a5ab7390e7d6a","H2090803",1,3,130,"17-83-98-16","1",1,100,3,2018,1,30,1,,,1,,2,,2.5
"b8e66eb1984148bc966a5ab7390e7d6a","H2090803",1,4,210,"17-83-98-16","1",1,100,3,2018,1,15,1,,,1,,2,,0.5
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",1,1,741,"58-71-15-72","2",2,80,12,9998,2,,,,,,,,,0.5
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",1,1,744,"58-71-15-72","2",2,20,12,9998,2,,,,,,,,,0.5
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",2,1,130,"58-71-15-72","7",2,30,3,2018,1,5,1,7,1,1,,2,,1.4
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",2,1,741,"58-71-15-72","2",2,50,1,2018,2,,,,,,,,,1.4
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",2,2,810,"58-71-15-72","2",1,100,12,2015,2,,,,,,,,,0.6
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",3,2,210,"58-71-15-72","2",2,10,3,2018,1,5,1,10,1,1,,1,8500,0.5
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",3,2,640,"58-71-15-72","2",2,10,6,2017,2,,,,,,,,,0.5
"b8fb6e56feb3414fbb37a31bfe6a05fe","H3410201",3,2,741,"58-71-15-72","2",2,80,5,2017,2,,,,,,,,,0.5
"b9161b798a1343c6811bd6abe82e917a","H4271002",1,1,741,"99-83-16-12","2",1,100,12,2014,1,30,85,,,1,,2,,0.35
"b9161b798a1343c6811bd6abe82e917a","H4271002",1,2,630,"99-83-16-12","2",1,100,7,2017,1,0.5,66,,,1,,2,,0.12
"b92bae4c70a445d58fec82440f27aedd","H4090801",1,1,210,"65-25-72-59","3",2,40,3,2018,1,5,1,25,1,1,,1,15000,0.5
"b92bae4c70a445d58fec82440f27aedd","H4090801",1,1,741,"65-25-72-59","3",2,60,9,9998,2,,,,,,,,,0.5
"b92bae4c70a445d58fec82440f27aedd","H4090801",1,2,620,"65-25-72-59","3",1,100,3,2018,1,4,66,,,1,,2,,0.25
"b94bf86b9d05479798d7b5ea395cc998","H1261001",2,1,130,"98-88-18-28","1",2,40,3,2018,1,5,1,10,1,1,,2,,1.2
"b94bf86b9d05479798d7b5ea395cc998","H1261001",2,1,210,"98-88-18-28","1",2,40,3,2018,1,3,1,20,1,1,,2,,1.2
"b94bf86b9d05479798d7b5ea395cc998","H1261001",2,1,460,"98-88-18-28","1",2,10,3,2018,2,,,,,,,,,1.2
"b94bf86b9d05479798d7b5ea395cc998","H1261001",3,1,620,"98-88-18-28","1",1,100,10,2017,2,,,,,,,,,0.2
"b9954dda840a415293c087dacb380823","H4190801",1,1,741,"80-14-67-97","1",1,,1,9998,2,,,,,,,,,1.5
"b9bb5a0f856d4e158550469cbb082c84","H3850601",1,1,130,"41-06-28-34","2",2,30,5,2018,1,2,96,4,99,1,,1,1500,0.12
