"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03b","s3bq03_1","s3bq03_2","s3bq03_3","s3bq03a","s3bq04","s3bq05","s3bq06","s3bq07","s3bq08","s3bq09","s3bq12","s3bq13","s3bq14","s3bq15","s3bq16","s3bq17","s3bq18","s3bq22","s3bq23","s3bq24a","s3bq24b","s3bq25","s3bq26","s3bq27","s3bq28","s3bq35b","s4bq07"
"e6a5de7023e547ffa98bc6f9695d7f4a",1,3,"H3500801","27-64-75-97","MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.21
"e6c227fc9ae54cb09f5caafc7f0a0242",1,1,"H1770301","84-94-45-84","MATOOKE COFFEE","1",1,"1",2,1,20,2,,,,1,2,,,,,,2,,,,,,,,,0.25
"e6c227fc9ae54cb09f5caafc7f0a0242",2,1,"H1770301","84-94-45-84","MATOOKE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e6c227fc9ae54cb09f5caafc7f0a0242",4,1,"H1770301","84-94-45-84","MATOOKE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"e6cf98ffcc684351b80071bd49771123",2,2,"H1860301","85-89-76-78","Soya beans","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.34
"e6cf98ffcc684351b80071bd49771123",1,2,"H1860301","85-89-76-78","Groundnuts","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.38
"e6cf98ffcc684351b80071bd49771123",3,1,"H1860301","85-89-76-78","Pigeon peas","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e6cf98ffcc684351b80071bd49771123",2,1,"H1860301","85-89-76-78","Cassava-West","1",1,"3",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.1
"e6cf98ffcc684351b80071bd49771123",2,3,"H1860301","85-89-76-78","Cassava-East","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.66
"e6cf98ffcc684351b80071bd49771123",3,2,"H1860301","85-89-76-78","Bananas","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.21
"e6cf98ffcc684351b80071bd49771123",1,1,"H1860301","85-89-76-78","Beans","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.68
"e72ea78b6fc549c69078ab50b7534dfa",4,1,"H1310402","84-19-63-85","POTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"e72ea78b6fc549c69078ab50b7534dfa",2,1,"H1310402","84-19-63-85","BANANA FOOD","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e735e79cc02a45a6bd0231d29105e37f",1,2,"H1250401","43-63-77-74","SWEET POTATOES","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e735e79cc02a45a6bd0231d29105e37f",1,1,"H1250401","43-63-77-74","MIXED","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e735e79cc02a45a6bd0231d29105e37f",0,1,"H1250401","43-63-77-74","COFFEE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e75c6ae0c69c482c8d222367f5bd5e58",1,1,"H1430907","64-79-70-94","SWEET POTATOES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e75c6ae0c69c482c8d222367f5bd5e58",2,1,"H1430907","64-79-70-94","MILLET","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"e75edd76ef7f44c0ab093aaeb8c31ed7",0,1,"H2540101","32-71-97-17","MATOOKE","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"e75edd76ef7f44c0ab093aaeb8c31ed7",0,2,"H2540101","32-71-97-17","BEANS, SORGHUM","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.82
"e79aebce67fb496f9c4dff082a58a5c4",1,1,"H4220101","66-01-89-74","MATOOKE","1",1,"1",1,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e7c6fa5ffccd4a8daf5ba128330c8ea4",1,1,"H3170101","56-56-61-98","BANANA/ COFFEE/ BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e7d42aaa9ad54903a0326845f3e3753f",2,1,"H1881001","85-10-59-71",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,6,2
"e7d42aaa9ad54903a0326845f3e3753f",2,2,"H1881001","85-10-59-71",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,6,2
"e7d42aaa9ad54903a0326845f3e3753f",1,1,"H1881001","85-10-59-71",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,1,1
"e7d8ac9c4fcd4932bc3dde392ebe5872",2,1,"H2650202","69-41-72-27","BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,1,0.5
"e7d8ac9c4fcd4932bc3dde392ebe5872",1,1,"H2650202","69-41-72-27","BEANS/MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,1
"e806fa286e814b839187c794894b5390",2,1,"H0490501","13-10-09-74",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e806fa286e814b839187c794894b5390",2,3,"H0490501","13-10-09-74",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e806fa286e814b839187c794894b5390",1,1,"H0490501","13-10-09-74",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.23
"e806fa286e814b839187c794894b5390",1,2,"H0490501","13-10-09-74",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.24
"e806fa286e814b839187c794894b5390",1,3,"H0490501","13-10-09-74",".","2",1,"2",1,2,,,,,,,2,,,,,,2,,,,,,,,,
"e806fa286e814b839187c794894b5390",2,2,"H0490501","13-10-09-74",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e8a6a0929098435d81c4df719b8fef01",0,2,"H0860901","82-04-94-33","maize","1",1,"1",2,1,300,2,,,,3,2,,,,,,2,,,,,,,,1,2
"e8a6a0929098435d81c4df719b8fef01",0,3,"H0860901","82-04-94-33","beans plot","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,
"e8a6a0929098435d81c4df719b8fef01",0,1,"H0860901","82-04-94-33","banana plot","1",1,"1",2,1,400,2,,,,3,2,,,,,,2,,,,,,,,,
"e8a6a0929098435d81c4df719b8fef01",0,4,"H0860901","82-04-94-33","SWEETPOTATOES PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,1,
"e8bab60f6a964d28928e04c3229cb858",1,1,"H3750801","46-25-51-00","Coffee plot","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e8bab60f6a964d28928e04c3229cb858",2,1,"H3750801","46-25-51-00","Beans plot","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e8bab60f6a964d28928e04c3229cb858",3,1,"H3750801","46-25-51-00","Banana food plot 2","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"e8bab60f6a964d28928e04c3229cb858",1,2,"H3750801","46-25-51-00","Banana food plot 1","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"e8bab60f6a964d28928e04c3229cb858",5,1,"H3750801","46-25-51-00","Maize plot","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e8e2ecd0dc114864a91e5e8a13246465",2,5,"H2211004","69-90-39-61","Beans","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,24,2
"e8e2ecd0dc114864a91e5e8a13246465",2,2,"H2211004","69-90-39-61","Sunflower","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,40,4
"e8e2ecd0dc114864a91e5e8a13246465",2,1,"H2211004","69-90-39-61","Soya beans","1",2,,2,2,,,,,,,2,,,,,,1,1,2,2,1,2,48000,3,30,4
"e8e2ecd0dc114864a91e5e8a13246465",1,1,"H2211004","69-90-39-61","Groundnuts","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,1
"e8e2ecd0dc114864a91e5e8a13246465",2,3,"H2211004","69-90-39-61","Millet","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"e8e2ecd0dc114864a91e5e8a13246465",2,4,"H2211004","69-90-39-61","Cassava","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e8e78013770e4919ac20cbf84d2f064c",1,1,"H1810201","32-64-63-60",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"e8e78013770e4919ac20cbf84d2f064c",2,1,"H1810201","32-64-63-60",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"e91144714bfa488d8163dc83d4dfb64d",2,4,"H1400401","72-57-72-18","4.GROUNDNUTS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,2
"e91144714bfa488d8163dc83d4dfb64d",2,3,"H1400401","72-57-72-18","3.FINGER MILLET","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,4,1
"e91144714bfa488d8163dc83d4dfb64d",2,1,"H1400401","72-57-72-18","1.SORGHUM","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"e91144714bfa488d8163dc83d4dfb64d",2,2,"H1400401","72-57-72-18","2.SORGHUM","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"e9256764d0b34b499534caebfc1d3f18",1,1,"H3561002","40-97-18-53","banana","1",1,"1",2,1,200,2,,,,1,2,,,,,,1,1,2,1,1,0.5,2000,4,,0.01
"e92f355e0ad94ca3b6124678a7f2355d",1,6,"H1820501","02-24-97-76","Egg plant","1",2,,2,2,,,,,,,2,,,,,,1,1,2,0.15,1,0.15,5000,2,,0.16
"e92f355e0ad94ca3b6124678a7f2355d",1,2,"H1820501","02-24-97-76","Sorghum","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.26
"e92f355e0ad94ca3b6124678a7f2355d",1,3,"H1820501","02-24-97-76","Maize","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.24
"e92f355e0ad94ca3b6124678a7f2355d",1,5,"H1820501","02-24-97-76","Sweet potatoes","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.15
"e92f355e0ad94ca3b6124678a7f2355d",1,4,"H1820501","02-24-97-76","Millet","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.16
"e92f355e0ad94ca3b6124678a7f2355d",1,1,"H1820501","02-24-97-76","Cassava","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.76
"e9341cec6e4b4fe7bb53bf0c57219261",2,1,"H1590401","06-07-55-20","Cassava","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"e9341cec6e4b4fe7bb53bf0c57219261",4,1,"H1590401","06-07-55-20","Fingermillet","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e9341cec6e4b4fe7bb53bf0c57219261",1,1,"H1590401","06-07-55-20","Cassava","2",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"e9401ac0b3af4f9297955459b4d5f9e6",4,1,"H2970401","56-12-12-84","BANANA FOOD/BEER","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e9401ac0b3af4f9297955459b4d5f9e6",3,1,"H2970401","56-12-12-84","BANANA FOOD","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"e9401ac0b3af4f9297955459b4d5f9e6",1,1,"H2970401","56-12-12-84","Coffee","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.5
"e9401ac0b3af4f9297955459b4d5f9e6",5,1,"H2970401","56-12-12-84","BEANS/MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,1.5
"e9401ac0b3af4f9297955459b4d5f9e6",2,1,"H2970401","56-12-12-84","BANANA FOOD","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"e946c36eb00d496397975507d9b1d4d1",1,2,"H3830702","79-77-05-32","Maize","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.55
"e946c36eb00d496397975507d9b1d4d1",1,1,"H3830702","79-77-05-32","Pigeon peas","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e94aa6859dd04e1ab0e6e4c4208ba8f7",3,1,"H2080401","00-49-89-99","MALO","1",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,,0.4
"e94aa6859dd04e1ab0e6e4c4208ba8f7",2,1,"H2080401","00-49-89-99","PINY","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"e9669798567f40eda7dda257201caa1c",1,1,"H3380201","71-92-45-03","BANANA PLOT","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,6,0.25
"e9d212e9ec664ab4b8f097a23ef686a5",1,1,"H3960402","56-61-22-65","1.NAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,9,3
"e9d212e9ec664ab4b8f097a23ef686a5",2,1,"H3960402","56-61-22-65","1.SORGHUM",,2,,2,2,,,,,,,2,,,,,,2,,,,,,,,8,2
"ea28d0b7ecea4af3896b7d5442d731b0",2,3,"H0530402","22-65-26-17","BANANA PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.01
"ea28d0b7ecea4af3896b7d5442d731b0",2,1,"H0530402","22-65-26-17","BEANS PLOT","2",2,,2,2,,,,,,,2,,,,,,1,1,2,1,1,1,6000,2,,0.12
"ea28d0b7ecea4af3896b7d5442d731b0",4,1,"H0530402","22-65-26-17","SWEET POTATO PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"ea28d0b7ecea4af3896b7d5442d731b0",4,2,"H0530402","22-65-26-17","MAIZE PLOT","2",2,,2,2,,,,,,,2,,,,,,1,1,2,1,1,1,6000,2,,0.13
"ea28d0b7ecea4af3896b7d5442d731b0",1,1,"H0530402","22-65-26-17","HOME SOYA MIXED PLOT","2",2,,2,2,,,,,,,2,,,,,,1,1,2,1,1,1,6000,2,,0.32
"ea28d0b7ecea4af3896b7d5442d731b0",2,2,"H0530402","22-65-26-17","SWEET POTATO PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.18
"ea397e6db951493a97da7aff4ab3e8bd",1,2,"H1331004","78-97-30-60","POTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"ea397e6db951493a97da7aff4ab3e8bd",1,1,"H1331004","78-97-30-60","MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"ea397e6db951493a97da7aff4ab3e8bd",3,1,"H1331004","78-97-30-60","MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.5
"ea397e6db951493a97da7aff4ab3e8bd",2,1,"H1331004","78-97-30-60","RICE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"ea397e6db951493a97da7aff4ab3e8bd",1,3,"H1331004","78-97-30-60","GROUND NUTS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.5
"ea4c617692c24326a31fea0bea550b07",1,3,"H2280601","98-80-88-70","PACO CASSAVA","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"ea4c617692c24326a31fea0bea550b07",1,2,"H2280601","98-80-88-70","PACO MILLET AND SORGHUM","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"ea4c617692c24326a31fea0bea550b07",1,1,"H2280601","98-80-88-70","PACO PEAS AND SOYA","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"ea659d0ef762451290ac0940bbb82a92",1,2,"H1440202","31-24-09-69","2,FINGER MILLET","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"ea659d0ef762451290ac0940bbb82a92",1,1,"H1440202","31-24-09-69","1.GROUNDNUTS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,2
"ea885a6671b04a6cbdb9f1be0f8f4206",1,1,"H2390903","64-87-25-27","CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.35
"ea9b82d9780e473c8604b8aec66ca080",1,1,"H1530201","13-65-37-95","BANANA AND COFFE PLOT","1",1,"1",2,1,300,2,,,,1,2,,,,,,2,,,,,,,,,1
"ea9b82d9780e473c8604b8aec66ca080",1,2,"H1530201","13-65-37-95","MAIZE 1 PLOT","1",1,"1",2,1,250,2,,,,1,1,4,10,1,10,25000,1,1,2,3,1,1,8000,3,,0.5
"ea9b82d9780e473c8604b8aec66ca080",1,5,"H1530201","13-65-37-95","MILLET PLOT","2",1,"2",2,1,2,2,,,,1,2,,,,,,2,,,,,,,,,0.1
"ea9b82d9780e473c8604b8aec66ca080",1,3,"H1530201","13-65-37-95","CASSAVA PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"ea9b82d9780e473c8604b8aec66ca080",1,4,"H1530201","13-65-37-95","MAIZE PLOT 2","1",1,"1",2,2,,,,,,,1,4,10,1,10,25000,1,1,2,0.5,1,0.5,4000,3,,0.15
"ea9b82d9780e473c8604b8aec66ca080",2,1,"H1530201","13-65-37-95","MAIZE PLOT","1",1,"2",2,2,,,,,,,1,4,50,1,50,75000,1,1,2,1.1,1,1.1,8000,2,,1
"ead7dada714d4cb380fe5c6cd04bff9b",2,1,"H2380101","46-21-81-18","POTATOES","8",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.25
"ead7dada714d4cb380fe5c6cd04bff9b",1,1,"H2380101","46-21-81-18","CASSAVA","8",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"eae2e1b290974e1881c7a270047d21f2",2,1,"H3810902","79-85-13-30","BANANA FOOD PLOT 2","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"eae2e1b290974e1881c7a270047d21f2",3,1,"H3810902","79-85-13-30","BANANA FOOD PLOT 3","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"eae2e1b290974e1881c7a270047d21f2",1,1,"H3810902","79-85-13-30","BANANA FOOD PLOT 1","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"eb09690a03c24c7598e5e9cf69bb7a02",3,1,"H2980301","52-43-43-15","BANANA FOOD","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"eb09690a03c24c7598e5e9cf69bb7a02",1,1,"H2980301","52-43-43-15","BANANA FOOD","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"eb09690a03c24c7598e5e9cf69bb7a02",2,1,"H2980301","52-43-43-15","BANANA FOOD","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.8
"eb158249d5254a339af1383b5c303c8f",1,3,"H0530201","61-38-78-81","PASSION FRUIT PLOT","9",1,"16",2,2,,,,,,,2,,,,,,1,1,2,2,1,2,25000,2,0,0.5
"eb158249d5254a339af1383b5c303c8f",0,1,"H0530201","61-38-78-81","GROUNDNUTS PLOT","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"eb158249d5254a339af1383b5c303c8f",1,1,"H0530201","61-38-78-81","MIXED PLOT","9",2,,2,1,100,2,,,,1,1,4,1,1,1,10000,1,4,2,1,1,1,8500,2,4,2
"eb158249d5254a339af1383b5c303c8f",3,1,"H0530201","61-38-78-81","MAIZE AND BEANS PLOT","9",2,,2,2,,,,,,,1,4,1,1,1,10000,1,4,2,1,1,1,5000,2,,2
"eb158249d5254a339af1383b5c303c8f",2,1,"H0530201","61-38-78-81","GROUNDNUTS PLOT","9",2,,2,2,,,,,,,1,4,1,1,1,10000,1,4,2,1,1,1,10000,2,,1
"eb158249d5254a339af1383b5c303c8f",1,2,"H0530201","61-38-78-81","TOMATOES PLOT","9",1,"16",2,2,,,,,,,1,4,10,1,10,100000,1,4,2,10,1,10,150000,2,0,0.5
"eb4fa21365234776a7a9c62f2f101135",2,2,"H3550201","23-58-52-19","SWEETPOTATOES PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.25
"eb4fa21365234776a7a9c62f2f101135",1,1,"H3550201","23-58-52-19","Coffee plot","1",2,,2,2,,,,,,,2,,,,,,1,4,2,3,1,3,42000,2,,1
"eb4fa21365234776a7a9c62f2f101135",2,1,"H3550201","23-58-52-19","MAIZE PLOT","1",2,,2,2,,,,,,,2,,,,,,1,4,2,2,1,2,28000,2,,0.25
"eb59ef8281a54a08a7c111160e1eb446",4,1,"H1670501","57-90-50-03","CASSAVA AND MAIZE PLOT","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"eb59ef8281a54a08a7c111160e1eb446",2,1,"H1670501","57-90-50-03","BANANA  AND MAIZE PLOT","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.13
"eb7073f385eb40a3ba28b2f1914d2a75",2,1,"H1480102","66-16-16-60",".","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.15
"eb7073f385eb40a3ba28b2f1914d2a75",1,1,"H1480102","66-16-16-60",".","4",1,"4",2,1,20,2,,,,1,2,,,,,,2,,,,,,,,,0.25
"eb7073f385eb40a3ba28b2f1914d2a75",6,1,"H1480102","66-16-16-60",".","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"eb86d0d90edf4c9aa257561e4cff3c37",1,1,"H4300301","39-49-58-90","MATOOKE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,3.5
"eb86d0d90edf4c9aa257561e4cff3c37",1,2,"H4300301","39-49-58-90","MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,3
"eb95f12c0b6b4cf5ac9bc363bd34d49a",1,1,"H1680401","57-06-41-29","MAIZE PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"eb95f12c0b6b4cf5ac9bc363bd34d49a",2,1,"H1680401","57-06-41-29","GROUNDNUTS PARCEL","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"eba2a5d18be44ae88aff02b66532afd8",1,1,"H2960201","19-10-70-84","BEANS AND MAIZE","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"eba2a5d18be44ae88aff02b66532afd8",1,2,"H2960201","19-10-70-84","SWEET POTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"ec15a19931474a8586a988a15cf99163",1,1,"H2370902","28-16-10-82","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.34
"ec2fb6ed30434f11845e1a7e5f0431ee",1,1,"H0540901","83-62-72-25",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"ec2fb6ed30434f11845e1a7e5f0431ee",3,1,"H0540901","83-62-72-25",".","1",2,,2,2,,,,,,,1,2,90,1,90,162000,2,,,,,,,,,2.1
"ec2fb6ed30434f11845e1a7e5f0431ee",4,1,"H0540901","83-62-72-25",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.6
"ec2fb6ed30434f11845e1a7e5f0431ee",2,1,"H0540901","83-62-72-25",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.9
"ec3b89661f0d48c69cd2fffbd6a1256e",1,1,"H1820901","06-22-23-10","PACO",,1,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"ec3b89661f0d48c69cd2fffbd6a1256e",3,1,"H1820901","06-22-23-10","RENTED PINY",,1,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"ec499129846d4a84882851dc9985ed04",1,3,"H2060201","57-91-95-80","Near road","5",1,"5",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.36
"ec499129846d4a84882851dc9985ed04",1,1,"H2060201","57-91-95-80","Nget paco-south","5",1,"5",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.36
"ec499129846d4a84882851dc9985ed04",2,1,"H2060201","57-91-95-80","Sugarcane","5",1,"5",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.35
"ec499129846d4a84882851dc9985ed04",1,2,"H2060201","57-91-95-80","Nget paco-north","5",1,"5",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"ec88c7d3415f41528c5dbd44be7b97e6",2,1,"H1670301","34-82-90-87","Maize","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"ec88c7d3415f41528c5dbd44be7b97e6",1,1,"H1670301","34-82-90-87","Matooke","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"ec88c7d3415f41528c5dbd44be7b97e6",3,1,"H1670301","34-82-90-87","Sweetpotatoes","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.15
"ecd05ff9fb14461f8e5343df92cbc128",1,1,"H2090601","94-85-29-25","KAL","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"ecd05ff9fb14461f8e5343df92cbc128",2,1,"H2090601","94-85-29-25","LAGWIRI","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.5
"ece67fd1863648ad9a8d5c540c7a4f0c",3,1,"H2620107","14-70-21-16","TOBACCO","7",2,,2,2,,,,,,,1,2,100,1,100,80000,1,4,2,8,1,8,120000,3,0,0.5
"ece67fd1863648ad9a8d5c540c7a4f0c",2,2,"H2620107","14-70-21-16","GNUTS","7",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"ece67fd1863648ad9a8d5c540c7a4f0c",2,1,"H2620107","14-70-21-16","BEANS","7",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.45
"ece67fd1863648ad9a8d5c540c7a4f0c",1,1,"H2620107","14-70-21-16","MATOOKE, COFFEE","7",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"ed08d8cb80514093b44610a517ac54ea",2,1,"H1300606","10-80-00-52","MILLET 1","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"ed08d8cb80514093b44610a517ac54ea",1,1,"H1300606","10-80-00-52","MAIZE PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"ed08d8cb80514093b44610a517ac54ea",3,1,"H1300606","10-80-00-52","MILLET 2","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"ed3f21ec5b0a4bbea52ef10a981251f6",1,4,"H2021002","04-36-24-18","PIGEON  PEAS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"ed3f21ec5b0a4bbea52ef10a981251f6",1,2,"H2021002","04-36-24-18","PIGEON PEAS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.31
"ed3f21ec5b0a4bbea52ef10a981251f6",1,1,"H2021002","04-36-24-18","CASSAVA 1","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,2,1.18
"ed3f21ec5b0a4bbea52ef10a981251f6",1,3,"H2021002","04-36-24-18","CASSAVA 2","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"ed43da95fe2f462faf7c1409597b17aa",1,1,"H3850101","97-68-75-04","PLOT A","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"ed4cae40f9684396adcb4c544602fcd6",1,1,"H0450901","85-91-92-88","BANANA FOOD PLOT","11",1,"11",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"ed4cae40f9684396adcb4c544602fcd6",2,1,"H0450901","85-91-92-88","BEANS AND MAIZE PLOT","11",1,"11",2,2,,,,,,,2,,,,,,1,1,2,2,1,2,32000,2,3,1
